Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.431,4.921,2.5464891363197784
3,1.496,13.421,4.897,2.5369078624965113
4,1.496,13.402,4.867,2.52028397562125
5,1.496,13.378,4.834,2.507505405640714
6,1.496,13.371,4.803,2.494946329908879
7,1.496,13.338,4.768,2.4774937615965618
8,1.496,13.293,4.73,2.4581610449151636
9,1.496,13.252,4.688,2.4436789331612485
10,1.496,13.245,4.649,2.430175549214058
11,1.496,13.213,4.611,2.415468027287966
12,1.496,13.166,4.573,2.3973908311339645
13,1.496,13.118,4.531,2.378957215822272
14,1.496,13.111,4.492,2.3579643418480436
15,1.496,13.033,4.451,2.3343164458860404
16,1.496,13.023,4.41,2.319286534091893
17,1.496,12.936,4.368,2.3006770356334445
18,1.496,12.858,4.329,2.289035822020266
19,1.496,12.721,4.283,2.27450095800509
20,1.496,12.634,4.248,2.2615999242278657
21,1.496,12.53,4.204,2.2422217443771992
22,1.496,12.349,4.162,2.219113284264326
23,1.496,12.175,4.119,2.199432846533687
24,1.496,12.147,4.078,2.186795517221557
25,1.496,12.099,4.037,2.1731765111065044
26,1.496,12.0,3.991,2.154773635783415
27,1.496,11.867,3.946,2.135646389267539
28,1.496,11.765,3.906,2.1149175194386824
29,1.496,11.654,3.861,2.0887556307434556
30,1.496,11.475,3.817,2.066827805075214
31,1.496,11.278,3.773,2.0421784270515753
32,1.496,11.099,3.725,2.013555624014072
33,1.496,10.876,3.673,1.984212166949749
34,1.496,10.636,3.616,1.9483756000963595
35,1.496,10.508,3.566,1.9197508458621295
36,1.496,10.313,3.518,1.899408362659877
37,1.496,10.198,3.47,1.88112697629662
38,1.496,10.102,3.426,1.8667312701352508
39,1.496,10.016,3.375,1.845921944938515
40,1.496,9.848,3.328,1.8178809048835716
41,1.496,9.746,3.284,1.7991846846875312
42,1.496,9.67,3.239,1.7790229381265688
43,1.496,9.618,3.197,1.7564441422741512
44,1.496,9.483,3.147,1.7251732426569981
45,1.496,9.449,3.098,1.701039468879836
46,1.496,9.346,3.046,1.66764853403357
47,1.496,9.302,3.003,1.649296139053109
48,1.496,9.224,2.96,1.6352432935848078
49,1.496,9.145,2.918,1.6171555557282915
50,1.496,8.972,2.875,1.588149783499275
51,1.496,8.963,2.835,1.5637670238727124
52,1.496,8.93,2.791,1.5311743847229606
53,1.496,8.923,2.749,1.506417684145051
54,1.496,8.836,2.709,1.4803674127769118
55,1.496,8.805,2.671,1.4564759810962793
56,1.496,8.685,2.63,1.4313978907082003
57,1.496,8.68,2.589,1.4093979230661904
58,1.496,8.617,2.549,1.3869849790843154
59,1.496,8.497,2.506,1.3563629293575725
60,1.496,8.378,2.464,1.3241474249188439
61,1.496,8.214,2.423,1.2859684050837221
62,1.496,8.206,2.381,1.2563920318273711
63,1.496,8.125,2.347,1.2346406607411828
64,1.496,8.029,2.308,1.2014666993391954
65,1.496,7.882,2.272,1.1699036906085725
66,1.496,7.71,2.233,1.1286648657136487
67,1.496,7.543,2.19,1.089315111368063
68,1.496,7.305,2.147,1.0475354482600596
69,1.496,7.132,2.111,1.0114828284724677
70,1.496,6.853,2.075,0.9725495609221567
71,1.496,6.676,2.042,0.9422140085916758
72,1.496,6.498,2.008,0.9044258878098961
73,1.496,6.265,1.976,0.8678240913452
74,1.496,6.001,1.942,0.8308135637198291
75,1.496,5.782,1.914,0.7968845153513966
76,1.496,5.618,1.889,0.7698537726583947
77,1.496,5.377,1.863,0.7435313891430695
78,1.496,5.131,1.842,0.718911962487723
79,1.496,4.832,1.817,0.6843045671563035
80,1.496,4.722,1.794,0.65738692147865
81,1.496,4.691,1.775,0.6353891692659532
82,1.496,4.625,1.757,0.6152140972861719
83,1.496,4.574,1.737,0.5883336954301389
84,1.496,4.424,1.72,0.5666641345044536
85,1.496,4.351,1.704,0.5469011985852793
86,1.496,4.35,1.687,0.5239105934094347
87,1.496,4.279,1.673,0.5000591812855718
88,1.496,4.224,1.661,0.48530232304487775
89,1.496,4.167,1.646,0.46775580571148173
90,1.496,4.16,1.635,0.4532640833103822
91,1.496,4.135,1.622,0.4325086172584817
92,1.496,4.076,1.609,0.4090130806719819
93,1.496,3.979,1.601,0.390614369454128
94,1.496,3.87,1.592,0.36793982669443587
95,1.496,3.69,1.585,0.34799522333512306
96,1.496,3.658,1.578,0.3341316492044265
97,1.496,3.547,1.571,0.31561350149813255
98,1.496,3.425,1.562,0.29037267511833204
99,1.496,3.206,1.554,0.25969725884297634
