Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.523,11.474,4.876,2.346195996433985
3,1.523,11.44,4.742,2.289349415313319
4,1.514,11.426,4.592,2.236399658330416
5,1.507,11.16,4.391,2.168548937435161
6,1.501,10.886,4.184,2.132183822013865
7,1.497,10.213,3.892,2.0069898980318044
8,1.496,9.748,3.586,1.8953947621482978
9,1.497,9.383,3.292,1.770249469088814
10,1.497,8.717,2.983,1.589558823910817
11,1.513,7.508,2.648,1.4076345141467297
12,1.532,6.275,2.338,1.1913266843933252
13,1.496,5.474,2.049,0.9321469136033257
14,1.497,4.833,1.843,0.6707273089394964
15,1.496,4.31,1.753,0.5842748620749803
16,1.496,3.914,1.704,0.50774514304201
17,1.496,3.38,1.627,0.3244005322086099
18,1.496,2.304,1.55,0.11995894867829374
19,1.496,1.711,1.527,0.04202253078647751
20,1.496,1.933,1.534,0.07720722996655997
21,1.496,1.924,1.524,0.06438838628868582
22,1.496,1.86,1.517,0.05630768509064369
23,1.496,1.658,1.517,0.03416037912977816
24,1.496,1.574,1.508,0.016996674679070428
25,1.496,1.724,1.518,0.04204072440830705
26,1.496,1.768,1.524,0.05221294092003935
27,1.496,1.869,1.537,0.07361800782998336
28,1.496,1.865,1.533,0.06910582803105454
29,1.496,1.789,1.537,0.06592848937887066
30,1.496,1.778,1.528,0.05133713565855615
31,1.496,1.71,1.518,0.042939648753493515
32,1.496,1.845,1.533,0.06300441947985577
33,1.496,1.759,1.519,0.05582367332044686
34,1.496,1.81,1.549,0.08093448334104648
35,1.496,1.937,1.53,0.0750814465680304
36,1.496,1.782,1.529,0.05788649838156968
37,1.496,1.869,1.527,0.07076274340895884
38,1.496,1.881,1.516,0.05632772916482885
39,1.496,1.848,1.52,0.06310373073528656
40,1.496,1.907,1.525,0.0752548342949016
41,1.496,1.935,1.53,0.0739796618198434
42,1.496,2.153,1.547,0.11735216188003826
43,1.496,2.148,1.54,0.11278433137070203
44,1.496,1.839,1.55,0.08513077229906783
45,1.496,1.812,1.544,0.08314529647380874
46,1.496,1.928,1.563,0.11695791392844437
47,1.496,1.911,1.572,0.10034778349206515
48,1.496,1.774,1.538,0.057529219628783775
49,1.496,2.466,1.581,0.17960054219696053
