Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.525,11.533,4.914,2.362716767412721
3,1.525,11.524,4.879,2.3473583706307695
4,1.525,11.521,4.841,2.3336304419993144
5,1.525,11.457,4.791,2.316558303218432
6,1.523,11.393,4.74,2.3069963011867243
7,1.52,11.238,4.667,2.277065233460051
8,1.518,11.133,4.584,2.254223768284609
9,1.516,11.051,4.499,2.2269883411839486
10,1.514,10.905,4.409,2.1896377174698607
11,1.512,10.642,4.308,2.150022197197554
12,1.51,10.376,4.208,2.1090016402363383
13,1.504,10.017,4.097,2.0550368778004433
14,1.5,9.602,3.986,2.0003964332226496
15,1.497,9.334,3.889,1.9620266380616047
16,1.496,9.299,3.784,1.9327190405220787
17,1.497,9.183,3.679,1.8820355295471465
18,1.496,8.929,3.558,1.818289288706409
19,1.496,8.634,3.431,1.757082828699787
20,1.496,8.48,3.331,1.7231241121977927
21,1.498,8.212,3.207,1.6601521679973785
22,1.497,7.915,3.096,1.586223368660414
23,1.496,7.83,2.98,1.5305490844242173
24,1.499,7.483,2.857,1.47110462021319
25,1.502,7.424,2.755,1.4407682856347572
26,1.505,7.374,2.655,1.4183984074460152
27,1.502,7.357,2.546,1.3800761067414433
28,1.497,7.241,2.448,1.3316047486736893
29,1.5,7.132,2.354,1.2744312323602403
30,1.497,6.9,2.248,1.219523259962944
31,1.496,6.715,2.149,1.1818581806883768
32,1.497,6.265,2.055,1.1201885357814623
33,1.496,6.205,2.0,1.0641077316453802
34,1.497,6.118,1.945,1.0189483862775
35,1.496,6.074,1.885,0.9420746806230926
36,1.496,5.806,1.84,0.832875508655098
37,1.497,5.346,1.812,0.7109095093219802
38,1.51,4.539,1.799,0.609704170588039
39,1.513,4.539,1.788,0.5836608762019061
40,1.534,4.52,1.761,0.541041951125015
41,1.541,4.247,1.731,0.4757913815444098
42,1.524,3.698,1.694,0.3741884972117904
43,1.499,3.619,1.662,0.31834224998653116
44,1.508,3.544,1.635,0.28365011062446804
45,1.497,3.37,1.622,0.2605897336028097
46,1.504,3.068,1.614,0.21875650652589138
47,1.526,2.473,1.599,0.13717482490272773
48,1.516,2.113,1.59,0.08873204850973103
49,1.5,1.807,1.583,0.05019336469082061
50,1.532,1.64,1.578,0.025024185455912666
51,1.518,1.671,1.565,0.02387416413600692
52,1.514,1.636,1.555,0.018953563127558838
53,1.514,1.631,1.546,0.019481130487637437
54,1.5,1.626,1.537,0.021618054866647893
55,1.499,1.585,1.527,0.018491268230557245
56,1.496,1.579,1.517,0.015296121769566873
57,1.496,1.55,1.51,0.011125983296865568
58,1.496,1.531,1.504,0.007043784791350492
59,1.496,1.516,1.5,0.004622904539009556
60,1.496,1.509,1.498,0.002284585156521245
61,1.496,1.535,1.499,0.006509308783190968
62,1.496,1.517,1.498,0.004554994385862544
63,1.496,1.513,1.499,0.00442855793599877
64,1.496,1.517,1.498,0.0038599976170037085
65,1.496,1.53,1.5,0.006946161891845687
66,1.496,1.524,1.498,0.005115312219996056
67,1.496,1.522,1.499,0.0060324683279126675
68,1.496,1.524,1.499,0.0051548368177379246
69,1.496,1.511,1.498,0.003833715239125588
70,1.496,1.518,1.499,0.0053153297816918845
71,1.496,1.538,1.499,0.007537156487685194
72,1.496,1.543,1.498,0.006890073650118442
73,1.496,1.53,1.499,0.006194107862534425
74,1.496,1.527,1.499,0.005891269453872726
75,1.496,1.511,1.498,0.003237538527007641
76,1.496,1.509,1.498,0.00337872015637342
77,1.496,1.524,1.498,0.004402482554607195
78,1.496,1.52,1.499,0.005250931318202047
79,1.496,1.516,1.499,0.005072225584623305
80,1.496,1.523,1.499,0.005172401663211476
81,1.496,1.541,1.499,0.006891576560726695
82,1.496,1.515,1.499,0.004813657617712644
83,1.496,1.509,1.498,0.0034891705767708257
84,1.496,1.534,1.499,0.006568513872510738
85,1.496,1.527,1.499,0.005806177513436284
86,1.496,1.512,1.497,0.0025320166427607697
87,1.496,1.569,1.5,0.0106922405789936
88,1.496,1.567,1.5,0.010206117088744296
89,1.496,1.514,1.498,0.003501114470856463
90,1.496,1.571,1.501,0.01303115830442079
91,1.496,1.593,1.504,0.018922111824343692
92,1.496,1.599,1.502,0.015215764615742082
93,1.496,1.587,1.502,0.014836448769605104
94,1.496,1.534,1.501,0.007840991690154179
95,1.496,1.532,1.5,0.008160701043556371
96,1.496,1.528,1.498,0.004795596469307984
97,1.496,1.512,1.499,0.004175084627012114
98,1.496,1.508,1.498,0.003092076541615415
99,1.496,1.531,1.499,0.005725806963646081
