Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,12.877,4.622,2.429858084447731
3,1.497,12.648,4.135,2.253092007822424
4,1.497,12.278,3.558,1.9883141429662825
5,1.496,11.794,3.033,1.8129115347264562
6,1.496,11.66,2.649,1.6204870420239732
7,1.496,11.039,2.3,1.3747210767311557
8,1.496,10.198,2.028,1.1080666784225535
9,1.496,9.435,1.811,0.8988244519541407
10,1.496,9.303,1.755,0.8535051389032994
11,1.496,8.713,1.7,0.7609743613033827
12,1.496,7.866,1.652,0.6602287158944291
13,1.496,7.016,1.611,0.560308011475289
14,1.496,6.901,1.603,0.544963015551434
15,1.496,5.569,1.58,0.40658107081470113
16,1.496,5.395,1.58,0.39153120594575025
17,1.496,3.961,1.567,0.2580769358139348
18,1.496,2.779,1.548,0.14121194797436676
19,1.496,1.651,1.52,0.029587900467372183
20,1.496,1.712,1.518,0.0397090411300869
21,1.496,1.692,1.521,0.03997162919850178
22,1.496,1.879,1.513,0.04456679303717127
23,1.496,1.865,1.514,0.04670363188630337
24,1.496,1.783,1.512,0.03521015960142662
25,1.496,1.626,1.508,0.022515274550657632
26,1.496,1.815,1.522,0.054570552308863644
27,1.496,1.831,1.52,0.05501514439224644
28,1.496,1.715,1.513,0.03584947840981263
29,1.496,1.64,1.512,0.026958442754146578
30,1.496,1.594,1.508,0.019562634135688955
31,1.496,1.779,1.515,0.04129022996757688
32,1.496,1.863,1.516,0.04502246516944745
33,1.496,1.749,1.517,0.03752257163507617
34,1.496,1.821,1.521,0.05402501622688539
35,1.496,1.83,1.523,0.06128742213512807
36,1.496,1.8,1.518,0.047046655712614543
37,1.496,1.73,1.512,0.037874353073397045
38,1.496,1.9,1.513,0.047174223470996764
39,1.496,1.937,1.516,0.05250464553996574
40,1.496,1.817,1.514,0.0443554353949588
41,1.496,1.746,1.515,0.0381274251822049
42,1.496,1.751,1.515,0.038663434866954276
43,1.496,1.662,1.515,0.03504611293235112
44,1.496,1.738,1.516,0.03748378626031667
45,1.496,1.737,1.515,0.039589454848508614
46,1.496,1.688,1.517,0.03921802309942757
47,1.496,1.79,1.517,0.042545257922189765
48,1.496,1.725,1.525,0.04679744869208688
49,1.496,1.69,1.519,0.04054548990624187
50,1.496,1.846,1.525,0.06079246798503357
51,1.496,1.971,1.527,0.07387138375719544
52,1.496,1.952,1.532,0.07449785697872467
53,1.496,1.997,1.526,0.07385080644025077
54,1.496,2.042,1.521,0.06896781487446033
55,1.496,2.067,1.523,0.07366493200765646
56,1.496,2.091,1.52,0.06766142676888186
57,1.496,1.877,1.517,0.052570325134294854
58,1.496,1.731,1.515,0.04494965950943028
59,1.496,1.638,1.515,0.03363769996635246
60,1.496,1.704,1.515,0.034005873251942514
61,1.496,1.727,1.518,0.04440443085110893
62,1.496,1.752,1.521,0.04796926049532699
63,1.496,1.766,1.519,0.04944452609766774
64,1.496,1.946,1.525,0.06686020838607588
65,1.496,1.957,1.527,0.06877645538001222
66,1.496,1.858,1.516,0.04680903302063929
67,1.496,1.716,1.519,0.0433520871583448
68,1.496,1.709,1.516,0.03800597762467291
69,1.496,1.863,1.52,0.05172423794526263
70,1.496,1.886,1.534,0.07958864705320333
71,1.496,1.871,1.527,0.07409373973930235
72,1.496,1.912,1.524,0.06622964542526676
73,1.496,2.03,1.525,0.07517114331932066
74,1.496,1.971,1.529,0.07388511102334817
75,1.496,1.97,1.525,0.06342905397013016
76,1.496,1.789,1.525,0.05261739358339008
77,1.496,1.842,1.522,0.04509250584751785
78,1.496,1.677,1.515,0.03526585637405977
79,1.496,1.82,1.52,0.055072317472434545
80,1.496,1.786,1.53,0.0654102612703934
81,1.496,1.781,1.525,0.056596335316931125
82,1.496,1.768,1.521,0.045977093267356266
83,1.496,1.701,1.513,0.03409449162204073
84,1.496,1.678,1.517,0.0376114551114463
85,1.496,1.636,1.509,0.02352052121499302
86,1.496,1.766,1.523,0.04985357190858528
87,1.496,1.676,1.516,0.03642701433818349
88,1.496,1.997,1.522,0.06410579134291457
89,1.496,2.001,1.523,0.06770155052213948
90,1.496,1.925,1.521,0.06310623204320087
91,1.496,1.873,1.52,0.05319567847916734
92,1.496,1.719,1.516,0.04120787306089709
93,1.496,2.191,1.526,0.083372573244097
94,1.496,2.322,1.523,0.09079499603226848
95,1.496,2.114,1.519,0.0738246772478479
96,1.496,2.042,1.527,0.073943246716124
97,1.496,1.703,1.517,0.03815598387577696
98,1.496,1.769,1.518,0.049222481900990524
99,1.496,1.766,1.527,0.055753779837669756
