Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.383,4.894,2.535952736389125
3,1.496,13.348,4.817,2.504951796633516
4,1.496,13.277,4.707,2.4457314815486733
5,1.496,13.174,4.578,2.3981113214715237
6,1.496,13.142,4.447,2.3481142003453837
7,1.496,12.984,4.289,2.2729049375812176
8,1.496,12.758,4.111,2.184603296904253
9,1.496,12.542,3.909,2.114824190073354
10,1.496,12.504,3.716,2.052514150703156
11,1.496,12.321,3.532,1.9706319680710949
12,1.496,12.046,3.338,1.878974319064275
13,1.496,11.76,3.129,1.7844759115389408
14,1.496,11.72,2.933,1.6791571671917984
15,1.496,11.227,2.74,1.5637613493043658
16,1.496,11.162,2.553,1.4832938896555414
17,1.496,10.582,2.375,1.3641626347308324
18,1.496,10.06,2.244,1.2767348272166439
19,1.496,9.126,2.102,1.1555654449438486
20,1.496,8.534,2.001,1.064164813598772
21,1.496,7.803,1.898,0.9359060151458534
22,1.496,6.528,1.807,0.7623674184543685
23,1.496,5.304,1.744,0.6244645033145072
24,1.496,5.106,1.697,0.5517025159654417
25,1.496,4.758,1.65,0.48159485169197225
26,1.496,4.039,1.603,0.3849271752284911
27,1.496,3.469,1.564,0.2669201882757019
28,1.496,3.065,1.54,0.18695196965091695
29,1.496,2.948,1.526,0.14893443985185942
30,1.496,2.396,1.514,0.09208241079214845
31,1.496,2.165,1.513,0.07116389706725446
32,1.496,1.842,1.512,0.045948260310904813
33,1.496,1.816,1.509,0.0361209229106431
34,1.496,1.614,1.506,0.015432371125419595
35,1.496,1.576,1.505,0.01369785097920922
36,1.496,1.554,1.504,0.010825218173099595
37,1.496,1.544,1.502,0.00847654209068193
38,1.496,1.543,1.501,0.007567705851280155
39,1.496,1.567,1.502,0.012842826350475726
40,1.496,1.566,1.502,0.012268475355300323
41,1.496,1.548,1.502,0.010211550850346071
42,1.496,1.567,1.502,0.012393265814494833
43,1.496,1.613,1.505,0.019937827497431972
44,1.496,1.584,1.504,0.017197495271472425
45,1.496,1.587,1.504,0.016734275060873365
46,1.496,1.575,1.504,0.01702093616546253
47,1.496,1.61,1.502,0.013643229271001697
48,1.496,1.595,1.504,0.017831125151127836
49,1.496,1.586,1.503,0.014263334040546903
