Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.425,4.917,2.545020800948965
3,1.496,13.409,4.883,2.531176552494609
4,1.496,13.378,4.834,2.504522893333227
5,1.496,13.332,4.776,2.482538338124879
6,1.496,13.318,4.718,2.4592158553945
7,1.496,13.249,4.646,2.4244046135043686
8,1.496,13.149,4.566,2.383758296143348
9,1.496,13.054,4.472,2.3520033456119065
10,1.496,13.037,4.382,2.321972002011297
11,1.496,12.957,4.293,2.286561512740427
12,1.496,12.836,4.198,2.2430301050213965
13,1.496,12.711,4.094,2.197631396049126
14,1.496,12.693,3.994,2.1441121365267017
15,1.496,12.477,3.89,2.0831790107245385
16,1.496,12.449,3.782,2.04318475804629
17,1.496,12.196,3.671,1.9898897940488631
18,1.496,11.968,3.565,1.9576815694768483
19,1.496,11.561,3.444,1.9143600813791732
20,1.496,11.302,3.348,1.8753691467451785
21,1.496,10.983,3.229,1.8174448394597114
22,1.496,10.421,3.112,1.7449607001879206
23,1.496,9.875,2.996,1.688415781348766
24,1.496,9.787,2.888,1.6525983036210117
25,1.496,9.63,2.785,1.6103494698545051
26,1.496,9.305,2.671,1.5486198608563908
27,1.496,8.86,2.563,1.4774073606096412
28,1.496,8.517,2.467,1.3988656662584842
29,1.496,8.138,2.359,1.3050186124914631
30,1.496,7.523,2.26,1.212756427891053
31,1.496,6.84,2.166,1.1182221546691573
32,1.496,6.223,2.065,1.0228403133341055
33,1.496,5.822,1.966,0.9253201191866643
34,1.496,5.34,1.869,0.8039383839780352
35,1.496,5.093,1.793,0.7009709233368083
36,1.496,4.994,1.739,0.6399658843101271
37,1.496,4.922,1.699,0.5905443757414199
38,1.496,4.708,1.669,0.5453934514431369
39,1.496,4.611,1.639,0.4955315770152608
40,1.496,4.527,1.612,0.4335781498532404
41,1.496,4.184,1.592,0.3866059516567874
42,1.496,3.955,1.575,0.3462817533103817
43,1.496,3.702,1.554,0.2921770879408507
44,1.496,3.676,1.54,0.25403360276569825
45,1.496,3.54,1.535,0.23817440924326055
46,1.496,3.26,1.53,0.2080882411925209
47,1.496,3.093,1.523,0.17734149478943712
48,1.496,2.828,1.518,0.14319131439155136
49,1.496,2.695,1.512,0.12108610288366811
50,1.496,2.657,1.51,0.11591924931739499
51,1.496,2.587,1.51,0.10910390071863116
52,1.496,2.358,1.507,0.08654161338668298
53,1.496,2.022,1.504,0.05299571950267716
54,1.496,1.878,1.502,0.03879863227904806
55,1.496,1.643,1.499,0.01605658201748326
56,1.496,1.608,1.499,0.012301380497939045
57,1.496,1.549,1.498,0.0061165295213161395
58,1.496,1.528,1.498,0.0037908924962294917
59,1.496,1.527,1.498,0.004183110598282284
60,1.496,1.513,1.498,0.0033939625454508693
61,1.496,1.523,1.498,0.003962723444610991
62,1.496,1.518,1.498,0.0037342862271012205
63,1.496,1.514,1.498,0.00358162207524809
64,1.496,1.519,1.498,0.00397028990532399
65,1.496,1.523,1.498,0.004282877941979868
66,1.496,1.523,1.498,0.003526159426642182
67,1.496,1.528,1.498,0.004683996776885447
68,1.496,1.52,1.498,0.00362759842006855
69,1.496,1.52,1.498,0.0034107657400405424
70,1.496,1.524,1.498,0.004509128539392461
71,1.496,1.522,1.498,0.003369272883306403
72,1.496,1.521,1.497,0.0029782323047824917
73,1.496,1.516,1.498,0.0029505169956348656
74,1.496,1.523,1.499,0.005134122763737156
75,1.496,1.525,1.499,0.00561825011925929
76,1.496,1.519,1.499,0.004828116473583674
77,1.496,1.524,1.498,0.004424986712180569
78,1.496,1.532,1.497,0.004363868914457624
79,1.496,1.532,1.498,0.005811098502415754
80,1.496,1.537,1.498,0.005343773591959742
81,1.496,1.518,1.498,0.003504790686476061
82,1.496,1.517,1.499,0.004730532628345194
83,1.496,1.517,1.498,0.003334430470082219
84,1.496,1.515,1.498,0.004177638105894021
85,1.496,1.518,1.498,0.0033416770861302873
86,1.496,1.542,1.5,0.006892050566057047
87,1.496,1.537,1.499,0.005213420221375835
88,1.496,1.528,1.499,0.005251048492146739
89,1.496,1.53,1.499,0.00594881377521419
90,1.496,1.518,1.498,0.0039503655442585306
91,1.496,1.566,1.499,0.008423824857456911
92,1.496,1.573,1.5,0.009131509950809179
93,1.496,1.533,1.499,0.00639407009423728
94,1.496,1.528,1.498,0.004626792805248345
95,1.496,1.549,1.499,0.007819333742091348
96,1.496,1.547,1.5,0.009007843192361276
97,1.496,1.542,1.499,0.007550310788208286
98,1.496,1.534,1.498,0.006213864610829623
99,1.496,1.535,1.5,0.00855662878953953
