Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.523,11.482,4.882,2.3485730216629386
3,1.523,11.452,4.761,2.297475882589693
4,1.516,11.44,4.627,2.249932877670945
5,1.51,11.202,4.447,2.1889806756941295
6,1.503,10.957,4.26,2.1563374400317117
7,1.499,10.355,3.995,2.0450650613366674
8,1.497,9.94,3.712,1.9487428384578849
9,1.496,9.614,3.439,1.8365699061002256
10,1.498,9.019,3.153,1.6699641955385085
11,1.504,7.939,2.834,1.5028670679411373
12,1.52,6.836,2.531,1.309738993681473
13,1.529,5.919,2.236,1.071798399810637
14,1.497,5.345,1.989,0.8350905943769686
15,1.498,4.878,1.877,0.7336946168623905
16,1.498,4.635,1.807,0.6593488161229052
17,1.496,4.142,1.713,0.4787221484463094
18,1.496,3.111,1.605,0.24626969625621115
19,1.496,2.023,1.556,0.09119379893458529
20,1.496,1.696,1.54,0.044319130334349796
21,1.497,1.744,1.535,0.0522480454247223
22,1.496,1.779,1.53,0.055731789780022835
23,1.496,1.671,1.516,0.03279499055249841
24,1.496,1.591,1.514,0.024107670205730528
25,1.496,1.647,1.513,0.029004208077688096
26,1.496,1.597,1.511,0.020656082989448987
27,1.496,1.781,1.516,0.04262776242436079
28,1.496,1.784,1.516,0.04313325349303082
29,1.496,1.708,1.52,0.04028006033273496
30,1.496,1.576,1.512,0.019660065864200674
31,1.496,1.787,1.515,0.04867185416872778
32,1.496,1.943,1.524,0.06788231537536597
33,1.496,1.653,1.513,0.028627150685968647
34,1.496,1.803,1.531,0.054517511579075764
35,1.496,1.843,1.522,0.06015802311026522
36,1.496,1.768,1.523,0.0510557119245269
37,1.496,1.734,1.514,0.03688003422322387
38,1.496,1.811,1.522,0.05164545149503221
39,1.496,1.713,1.52,0.04144857418185705
40,1.496,1.57,1.509,0.0172505909450358
41,1.496,1.755,1.519,0.044941543696133145
42,1.496,1.742,1.512,0.03882997155258327
43,1.496,1.587,1.514,0.02424397135769919
44,1.496,1.703,1.515,0.037444435396462895
45,1.496,1.703,1.518,0.046395350805376774
46,1.496,1.745,1.526,0.05131440747978875
47,1.496,1.75,1.528,0.054882907275891436
48,1.496,1.727,1.529,0.05746579809401054
49,1.496,1.862,1.532,0.07847767335799968
