Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.063,10.747,5.768,2.2751154817470436
3,2.891,10.292,5.569,2.1978705570017243
4,2.719,10.153,5.369,2.2214715247201564
5,2.655,9.936,5.232,2.186345685133013
6,2.572,9.786,5.06,2.120239617451721
7,2.544,9.541,4.828,2.0199755400914676
8,2.436,8.743,4.601,1.8200074823218555
9,2.424,8.143,4.364,1.639046158153179
10,2.24,6.992,4.06,1.3121812370815316
11,2.055,6.812,3.9,1.2760990940293917
12,2.018,6.716,3.684,1.2414540310716253
13,2.097,6.679,3.583,1.2217361281459713
14,2.154,6.387,3.499,1.1490306707210935
15,2.252,6.302,3.392,1.1117173289892501
16,2.369,5.876,3.229,0.9826497304058839
17,2.469,5.128,3.063,0.7461567959165893
18,2.417,5.009,2.869,0.7655716323816302
19,2.16,4.931,2.729,0.7980840506768935
20,2.065,4.695,2.603,0.7567364360938853
21,2.013,4.25,2.56,0.6262611029278403
22,1.888,3.224,2.471,0.42213969581225114
23,1.872,3.233,2.318,0.36612077751343913
24,1.875,3.067,2.216,0.32766989216010245
25,1.892,2.471,2.116,0.1773918268429118
26,1.896,2.244,2.013,0.12627487249095432
27,1.776,2.007,1.886,0.07617437418527417
28,1.657,1.931,1.827,0.09399931712591132
29,1.68,1.893,1.742,0.06381166640342077
30,1.621,1.81,1.707,0.058913026971690347
31,1.5,1.753,1.64,0.0668720754144183
32,1.5,1.75,1.585,0.07636201690270197
33,1.497,1.678,1.55,0.06374380018915207
34,1.496,1.881,1.601,0.11709551911839007
35,1.496,1.908,1.582,0.1289145973054698
36,1.497,1.709,1.563,0.0774405113983151
37,1.5,1.688,1.566,0.06961906025814442
38,1.496,1.62,1.522,0.03721001855162881
39,1.502,1.598,1.532,0.029820751447623386
40,1.496,1.643,1.552,0.05154437783446695
41,1.497,1.591,1.524,0.027456606061600237
42,1.497,1.705,1.528,0.0635601982178503
43,1.504,1.611,1.538,0.03422989992665942
44,1.496,1.591,1.525,0.03186666951356024
45,1.496,1.641,1.539,0.05064713471110854
46,1.496,1.874,1.548,0.1162498493533018
47,1.496,2.087,1.569,0.1835256275610098
48,1.496,2.023,1.563,0.16387651387517868
49,1.496,1.884,1.557,0.11919986396165164
