Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.064,10.774,5.79,2.2826242492315694
3,2.921,10.403,5.628,2.2195710237312705
4,2.773,10.287,5.459,2.2381120257859646
5,2.716,10.096,5.34,2.2066331115718865
6,2.639,9.962,5.186,2.148832395159883
7,2.613,9.737,4.973,2.0579926782577433
8,2.509,8.995,4.76,1.8743112569532703
9,2.496,8.431,4.536,1.7066539497241717
10,2.311,7.336,4.245,1.4023809416335853
11,2.108,7.164,4.088,1.3701408904510584
12,2.059,7.07,3.87,1.3307341782799826
13,2.051,7.033,3.759,1.32341255849186
14,2.09,6.743,3.668,1.2573256741749592
15,2.17,6.658,3.552,1.2190203816740461
16,2.274,6.227,3.373,1.0896847752973793
17,2.37,5.459,3.196,0.8408334963329291
18,2.421,5.337,2.995,0.8342243856451819
19,2.304,5.257,2.835,0.8652879148332012
20,2.199,5.011,2.683,0.8335570470532225
21,2.138,4.543,2.642,0.692290705942057
22,1.957,3.36,2.557,0.44546132432767815
23,1.902,3.281,2.405,0.3549908456070236
24,1.884,3.102,2.292,0.3190895115670047
25,1.863,2.481,2.149,0.19120660684195548
26,1.831,2.235,2.02,0.1456762826271721
27,1.814,1.967,1.875,0.053819285542822275
28,1.729,2.009,1.852,0.0791535586488396
29,1.667,1.878,1.781,0.06992875846865453
30,1.585,1.806,1.697,0.07950937340057035
31,1.498,1.783,1.619,0.08436825511490344
32,1.497,1.596,1.526,0.03483486510624815
33,1.496,1.562,1.512,0.019224235664142143
34,1.496,1.725,1.547,0.06890837688826497
35,1.496,1.647,1.52,0.045699018780257346
36,1.496,1.632,1.531,0.05226863695536799
37,1.497,1.626,1.533,0.04820906781114104
38,1.496,1.533,1.503,0.011006779341319642
39,1.496,1.546,1.51,0.019502819527669753
40,1.496,1.526,1.505,0.012268918150282066
41,1.496,1.533,1.505,0.012124197144945103
42,1.496,1.521,1.5,0.007499045223145107
43,1.496,1.545,1.512,0.01575693479757248
44,1.496,1.529,1.508,0.012463019652565377
45,1.496,1.659,1.534,0.05339900318225933
46,1.496,1.621,1.525,0.03898653747783762
47,1.497,1.557,1.514,0.017837453095953002
48,1.497,1.539,1.512,0.013059800237976326
49,1.497,1.525,1.507,0.009328233497244114
