Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.067,10.831,5.836,2.2990836324001456
3,2.999,10.664,5.764,2.2706569149035545
4,2.921,10.607,5.677,2.2801634951746723
5,2.888,10.5,5.61,2.2630880311182713
6,2.838,10.419,5.518,2.230868194442191
7,2.821,10.276,5.38,2.174668873564435
8,2.742,9.779,5.235,2.0568973419126477
9,2.732,9.39,5.076,1.9459013668663252
10,2.575,8.607,4.863,1.7367912300473995
11,2.371,8.48,4.736,1.7187445142492015
12,2.31,8.406,4.555,1.6748398238171542
13,2.131,8.377,4.442,1.6969195796341985
14,2.109,8.136,4.349,1.659995122004907
15,2.083,8.066,4.232,1.633062135624222
16,2.047,7.696,4.05,1.537811563504733
17,2.041,7.014,3.864,1.3350746340456607
18,2.037,6.905,3.652,1.292132679534843
19,2.037,6.832,3.462,1.2892934976150205
20,2.049,6.607,3.233,1.2481637130847554
21,2.209,6.162,3.105,1.1184779707696995
22,2.383,4.96,2.961,0.7406159308432515
23,2.449,3.907,2.786,0.4393130616628525
24,2.453,3.419,2.668,0.3002435679984609
25,2.313,2.903,2.553,0.1733715664402662
26,2.153,2.544,2.369,0.11505725455804244
27,1.792,2.32,2.113,0.1568158607214392
28,1.708,2.13,1.944,0.15263320706288963
29,1.631,2.076,1.808,0.14851738919090496
30,1.718,2.176,1.814,0.14579159406945674
31,1.668,2.051,1.78,0.1035645337202957
32,1.653,1.845,1.724,0.06843700131391776
33,1.603,1.757,1.666,0.046769908333974194
34,1.501,1.85,1.668,0.12346759732865904
35,1.499,1.852,1.595,0.1316377570523222
36,1.497,1.779,1.548,0.08707567346316025
37,1.496,1.644,1.533,0.04667341507440797
38,1.496,1.643,1.524,0.04733403672905289
39,1.496,1.678,1.532,0.054632255043816455
40,1.497,1.589,1.525,0.03156259211109102
41,1.496,1.542,1.504,0.013903180138014537
42,1.496,1.637,1.528,0.056481144057536896
43,1.496,1.548,1.508,0.017714251509588122
44,1.496,1.587,1.516,0.030038695272508603
45,1.496,1.566,1.523,0.030734526674141338
46,1.496,1.731,1.537,0.07355335842350898
47,1.496,1.839,1.539,0.10774272762512412
48,1.497,1.727,1.524,0.07168134782090457
49,1.496,1.578,1.506,0.025542982018201186
50,1.496,1.522,1.502,0.008468834740438158
51,1.496,1.574,1.508,0.023645699720788244
52,1.496,1.524,1.502,0.009966477415392649
53,1.496,1.58,1.514,0.0291708400565547
54,1.496,1.525,1.504,0.009517226384517987
55,1.496,1.525,1.505,0.009773860829084068
56,1.496,1.555,1.513,0.02375836230103991
57,1.496,1.531,1.511,0.012933330652078688
58,1.496,1.569,1.515,0.027119717082218126
59,1.496,1.622,1.527,0.038787701201119025
60,1.496,1.549,1.513,0.016315580644498697
61,1.496,1.562,1.517,0.01915844992233343
62,1.497,1.712,1.543,0.07252220161726533
63,1.497,1.782,1.562,0.09721622585789853
64,1.496,1.819,1.543,0.10030623399405754
65,1.496,1.727,1.522,0.07215054443847344
66,1.496,1.663,1.546,0.05490281183832781
67,1.496,1.607,1.532,0.039870436586609256
68,1.497,1.583,1.517,0.03244874422887069
69,1.496,1.577,1.516,0.029584525901921996
70,1.496,1.636,1.534,0.046509184236413925
71,1.496,1.639,1.516,0.04345500330746328
72,1.497,1.559,1.514,0.021327174047800924
73,1.497,1.87,1.542,0.11555013569261346
74,1.496,1.91,1.553,0.12777307917327543
75,1.496,1.63,1.52,0.04253534365741808
76,1.497,1.539,1.509,0.014149263478823611
77,1.496,1.584,1.51,0.02657232409008848
78,1.496,1.553,1.508,0.020698173495489903
79,1.496,1.595,1.514,0.031731630062476424
80,1.496,1.522,1.504,0.008168652164966024
81,1.496,1.562,1.511,0.025283800238225927
82,1.496,1.549,1.509,0.017431921478975605
83,1.496,1.503,1.499,0.002508176810848784
84,1.496,1.609,1.512,0.03458341167325118
85,1.496,1.52,1.502,0.006738692629743782
86,1.496,1.613,1.523,0.04218335967613965
87,1.496,1.566,1.516,0.023777032267927576
88,1.496,1.61,1.513,0.03465476493314394
89,1.496,1.816,1.533,0.09980099193277212
90,1.496,1.68,1.528,0.06057517418139614
91,1.496,1.594,1.522,0.03882471710745553
92,1.497,1.639,1.531,0.04831465702378732
93,1.496,1.635,1.531,0.04264654816457636
94,1.496,1.65,1.521,0.04617476103465647
95,1.496,1.808,1.546,0.09939285265692921
96,1.496,1.745,1.555,0.09936295735454094
97,1.496,1.688,1.535,0.0679620257088875
98,1.497,1.6,1.535,0.03893177392498085
99,1.496,1.982,1.578,0.15269071224737105
