Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.281,4.839,2.513841669855531
3,1.496,13.197,4.656,2.4421668806910533
4,1.496,13.029,4.398,2.308077413966759
5,1.496,12.783,4.098,2.207267612324021
6,1.496,12.708,3.805,2.10039461797232
7,1.496,12.329,3.464,1.9358715976099248
8,1.496,11.788,3.094,1.738422313456397
9,1.496,11.273,2.707,1.5743420587849075
10,1.496,11.18,2.399,1.459935387503672
11,1.496,10.736,2.141,1.282387520845235
12,1.496,10.075,1.962,1.095970896413057
13,1.496,9.388,1.838,0.9382391816718714
14,1.496,9.291,1.756,0.8564573464994579
15,1.496,8.111,1.678,0.7119916074748457
16,1.496,7.953,1.625,0.6710178619543707
17,1.496,6.588,1.598,0.5356580562189849
18,1.496,5.38,1.584,0.4156209813514107
19,1.496,3.285,1.545,0.1862342987091192
20,1.496,2.147,1.529,0.06998607722709184
21,1.496,1.743,1.526,0.043683301161910965
22,1.496,1.755,1.523,0.04249347791339046
23,1.496,1.707,1.519,0.0405825441851101
24,1.496,1.629,1.511,0.0266913352049286
25,1.496,1.643,1.511,0.028607622198083337
26,1.496,1.683,1.512,0.027046209042755908
27,1.496,1.728,1.515,0.04119705744128417
28,1.496,1.689,1.515,0.036059259040063386
29,1.496,1.727,1.52,0.04509866942302867
30,1.496,1.725,1.517,0.041136920565009415
31,1.496,1.962,1.519,0.06017394157959183
32,1.496,1.939,1.524,0.0645074119086491
33,1.496,1.877,1.519,0.05300458752489736
34,1.496,2.005,1.541,0.09313567863132577
35,1.496,1.966,1.533,0.08305179952520307
36,1.496,1.799,1.521,0.05264294189376498
37,1.496,1.756,1.522,0.047392159514283626
38,1.496,1.825,1.514,0.0395407937190869
39,1.496,2.173,1.53,0.08885177056567438
40,1.496,2.155,1.529,0.08436563420699925
41,1.496,2.244,1.532,0.09083236807025107
42,1.496,2.244,1.529,0.09698874550214003
43,1.496,2.014,1.544,0.10002320803652422
44,1.496,1.893,1.535,0.07459972949242323
45,1.496,2.131,1.544,0.1091531196260993
46,1.496,2.037,1.542,0.10110196039985402
47,1.496,1.869,1.534,0.06736630390276505
48,1.496,2.122,1.536,0.0845981637560941
49,1.496,2.049,1.541,0.09053902448227465
