Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.064,10.765,5.782,2.2800741887594875
3,2.896,10.336,5.595,2.207644393838965
4,2.72,10.197,5.395,2.230000354171268
5,2.652,9.96,5.25,2.190240456153956
6,2.556,9.788,5.055,2.114781252392866
7,2.524,9.494,4.78,1.9965876456669078
8,2.393,8.507,4.504,1.7487285340911534
9,2.377,7.753,4.211,1.521635592459711
10,2.151,6.287,3.828,1.1196273017401004
11,2.016,6.058,3.636,1.0727303397301213
12,2.059,5.93,3.367,1.0583978150310125
13,2.371,5.878,3.252,1.0103697522198776
14,2.417,5.472,3.109,0.9308744569301931
15,2.277,5.347,2.968,0.8925478848633556
16,2.298,4.724,2.746,0.7190594725436807
17,2.049,3.642,2.539,0.4201364676203691
18,1.851,3.47,2.375,0.4728613818098988
19,1.745,3.36,2.261,0.478470962393712
20,1.828,3.016,2.214,0.33389958033764683
21,1.687,2.415,2.091,0.25768743453201853
22,1.722,2.273,1.94,0.19923960517987077
23,1.557,2.63,1.849,0.33218586518932547
24,1.549,2.62,1.736,0.3195380803635495
25,1.514,2.259,1.691,0.2371940037448033
26,1.503,1.983,1.629,0.1569634968323759
27,1.5,1.848,1.572,0.1044561397561604
28,1.496,1.884,1.588,0.11468281020701528
29,1.497,1.835,1.597,0.13740432401316388
30,1.496,1.812,1.569,0.11277438065505806
31,1.496,1.701,1.539,0.08312596742155064
32,1.497,1.594,1.527,0.031073320798811574
33,1.496,1.53,1.504,0.009725588618143863
34,1.496,1.747,1.55,0.07852653164816618
35,1.496,1.622,1.521,0.03977406267384768
36,1.496,1.604,1.524,0.03441453018515486
37,1.496,1.597,1.521,0.030253719944797957
38,1.496,1.763,1.532,0.08150476953211225
39,1.498,1.728,1.541,0.07196835855425021
40,1.496,1.708,1.539,0.06423477535333728
41,1.496,1.592,1.523,0.029291028479433805
42,1.498,1.578,1.52,0.028835245504881746
43,1.496,1.669,1.536,0.060173412742265765
44,1.496,1.579,1.516,0.026064231414873053
45,1.497,1.58,1.528,0.026010463493758997
46,1.497,1.589,1.519,0.027390063579728244
47,1.496,1.608,1.521,0.034878470094836786
48,1.496,1.519,1.505,0.008856978465429727
49,1.496,1.821,1.547,0.10221747531132361
