Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.17,4.779,2.490175642151227
3,1.496,13.051,4.522,2.39134762910799
4,1.496,12.849,4.198,2.2272734824450833
5,1.496,12.576,3.857,2.116313803722686
6,1.497,12.499,3.554,2.0067943695776482
7,1.496,12.135,3.229,1.8442795667315226
8,1.496,11.634,2.893,1.6618667278416617
9,1.496,11.173,2.564,1.5020900645349753
10,1.496,11.094,2.313,1.398456601543714
11,1.496,10.728,2.104,1.2517974947883008
12,1.496,10.197,1.955,1.1076904697877128
13,1.496,9.658,1.849,0.9776296709987804
14,1.496,9.584,1.769,0.9046858312020021
15,1.496,8.709,1.697,0.7786606730544224
16,1.496,8.594,1.647,0.7327587103321679
17,1.496,7.618,1.612,0.6226629183532075
18,1.496,6.756,1.591,0.5335908218900933
19,1.496,5.24,1.567,0.37634048192410186
20,1.496,4.308,1.551,0.2820477152767585
21,1.496,3.219,1.538,0.17204679483580446
22,1.496,1.736,1.52,0.032164785469655184
23,1.496,1.797,1.518,0.03518782705889709
24,1.496,1.866,1.515,0.04031754608754878
25,1.496,1.657,1.51,0.021061158109502806
26,1.496,1.647,1.507,0.017901931497015237
27,1.496,1.645,1.508,0.02444676629867617
28,1.496,1.604,1.508,0.020984304294228616
29,1.496,1.592,1.506,0.017015212969299472
30,1.496,1.605,1.502,0.015725554582646222
31,1.496,1.596,1.505,0.018188325741206404
32,1.496,1.574,1.504,0.013783381979219776
33,1.496,1.581,1.503,0.013576237903740936
34,1.496,1.638,1.508,0.022251668569268548
35,1.496,1.632,1.505,0.019947665290214304
36,1.496,1.639,1.507,0.024234619411253527
37,1.496,1.638,1.505,0.019835964258476176
38,1.496,1.603,1.506,0.019120275929350845
39,1.496,1.69,1.507,0.02416988874190664
40,1.496,1.683,1.506,0.024302965307286508
41,1.496,1.639,1.508,0.021795581172081142
42,1.496,1.622,1.506,0.020197031586787047
43,1.496,1.648,1.508,0.025462785301392045
44,1.496,1.632,1.51,0.026596208205177656
45,1.496,1.657,1.505,0.02260172005699935
46,1.496,1.741,1.51,0.033860269802732094
47,1.496,1.769,1.508,0.03142121049679883
48,1.496,1.672,1.507,0.02538898833528087
49,1.496,1.63,1.507,0.020158231631680006
50,1.496,1.666,1.506,0.022775989644572683
51,1.496,1.674,1.51,0.03079256244648288
52,1.496,1.659,1.507,0.023071229982267183
53,1.496,1.621,1.506,0.019073144274465253
54,1.496,1.62,1.505,0.020225744867359525
55,1.496,1.611,1.508,0.022465544740599436
56,1.496,1.592,1.507,0.020362511440709868
57,1.496,1.575,1.504,0.014657809867834114
58,1.496,1.628,1.505,0.0194879388379994
59,1.496,1.641,1.506,0.024100898424109524
60,1.496,1.658,1.509,0.02812198103831676
61,1.496,1.772,1.511,0.037760174311575634
62,1.496,1.869,1.511,0.045016767825970645
63,1.496,1.796,1.512,0.039249521920567944
64,1.496,1.694,1.51,0.030455118044271524
65,1.496,1.691,1.512,0.032172801140276396
66,1.496,1.683,1.511,0.029641134026560868
67,1.496,1.644,1.509,0.02477614370496261
68,1.496,1.655,1.508,0.0265821829494038
69,1.496,1.649,1.513,0.030377599336798056
70,1.496,1.617,1.51,0.026358589297176358
71,1.496,1.671,1.508,0.025763090848878224
72,1.496,1.665,1.509,0.030178457350333216
73,1.496,1.666,1.509,0.0277130173456549
74,1.496,1.688,1.51,0.029350535922964965
75,1.496,1.676,1.506,0.022988702059018817
76,1.496,1.635,1.51,0.02908514679901693
77,1.496,1.663,1.51,0.029317362688674378
78,1.496,1.662,1.511,0.029452089672829456
79,1.496,1.701,1.51,0.033335357807916174
80,1.496,1.738,1.518,0.04492431540323129
81,1.496,1.72,1.514,0.04284527360632686
82,1.496,1.693,1.517,0.04159976623970318
83,1.496,1.665,1.511,0.031140722879142827
84,1.496,1.621,1.507,0.02193556521910807
85,1.496,1.602,1.504,0.01978269932765206
86,1.496,1.778,1.515,0.04021128906832676
87,1.496,1.737,1.509,0.0316272124324677
88,1.496,1.644,1.51,0.0248972279604646
89,1.496,1.626,1.51,0.025799672633698464
90,1.496,1.654,1.507,0.024483380193078923
91,1.496,1.743,1.513,0.0388760571168064
92,1.496,1.741,1.513,0.039928783744700824
93,1.496,1.648,1.508,0.025123236435920154
94,1.496,1.683,1.509,0.03245646658668506
95,1.496,1.677,1.511,0.034103152464462834
96,1.496,1.721,1.513,0.036748932662256456
97,1.496,1.692,1.508,0.028751408113006315
98,1.496,1.663,1.507,0.022826818347243153
99,1.496,1.714,1.513,0.03481546197996201
