Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.402,4.904,2.540008524994562
3,1.496,13.375,4.846,2.516647651683111
4,1.496,13.322,4.764,2.4718634827714343
5,1.496,13.245,4.666,2.4354226880840066
6,1.496,13.221,4.568,2.396990337420814
7,1.496,13.103,4.448,2.3393845629092054
8,1.496,12.933,4.313,2.2719178293384483
9,1.496,12.772,4.158,2.2192148351913747
10,1.496,12.743,4.008,2.1710773843543008
11,1.496,12.606,3.863,2.1109897173268917
12,1.496,12.401,3.709,2.0395523216906746
13,1.496,12.187,3.544,1.9634413475455232
14,1.496,12.157,3.386,1.8772050321440559
15,1.496,11.789,3.223,1.7830770640357174
16,1.496,11.74,3.057,1.721679882814493
17,1.496,11.307,2.888,1.6351383919249691
18,1.496,10.918,2.743,1.5798895941667386
19,1.496,10.222,2.585,1.4966838175321158
20,1.496,9.779,2.464,1.4262519078335671
21,1.496,9.233,2.319,1.328758075841329
22,1.496,8.275,2.192,1.1960864843462011
23,1.496,7.348,2.085,1.0843139371995636
24,1.496,7.197,2.003,1.011100029803339
25,1.496,6.931,1.929,0.9353825297655678
26,1.496,6.377,1.851,0.8297613336382796
27,1.496,5.624,1.779,0.7141325176225177
28,1.496,5.053,1.719,0.6031507405334648
29,1.496,4.425,1.66,0.48509668967126757
30,1.496,3.851,1.605,0.35229140266830977
31,1.496,3.638,1.569,0.2584645535086826
32,1.496,3.28,1.545,0.19838153682852666
33,1.496,3.245,1.536,0.1860362548749588
34,1.496,2.879,1.529,0.17469528331185716
35,1.496,2.767,1.53,0.17653685868972815
36,1.496,2.617,1.525,0.15486306190896726
37,1.496,2.51,1.518,0.11827264145467538
38,1.496,2.212,1.512,0.08260007945628685
39,1.496,2.09,1.509,0.06470030190855229
40,1.496,1.993,1.507,0.05239296431953594
41,1.496,1.691,1.503,0.022556916336266945
42,1.496,1.577,1.501,0.010207353533342494
43,1.496,1.549,1.502,0.010729775219125659
44,1.496,1.554,1.501,0.009187646026698833
45,1.496,1.572,1.5,0.010085434546030066
46,1.496,1.556,1.5,0.010237046455480035
47,1.496,1.539,1.499,0.005731644799908562
48,1.496,1.562,1.5,0.008874544188406422
49,1.496,1.558,1.5,0.008246263816705983
