Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.381,4.893,2.5354839918590155
3,1.496,13.341,4.805,2.5002977804350164
4,1.496,13.252,4.671,2.428249402429293
5,1.496,13.113,4.503,2.3678834161359537
6,1.496,13.069,4.326,2.301332846480805
7,1.496,12.837,4.103,2.196570111346541
8,1.496,12.497,3.846,2.068654246730222
9,1.496,12.165,3.553,1.9625264945296992
10,1.496,12.104,3.272,1.874662871104185
11,1.496,11.804,3.004,1.7465978815970964
12,1.496,11.347,2.735,1.6041754431261521
13,1.496,10.867,2.462,1.460009533334122
14,1.496,10.798,2.227,1.3137060450078148
15,1.496,9.937,2.041,1.1521309426153394
16,1.496,9.821,1.89,1.0217837756305594
17,1.496,8.782,1.765,0.839162503785747
18,1.496,7.846,1.695,0.7083852367918578
19,1.496,6.158,1.637,0.5233457382414199
20,1.496,5.094,1.603,0.4067004304774837
21,1.496,3.791,1.565,0.26479225017046865
22,1.496,1.939,1.535,0.07904782913212234
23,1.496,1.898,1.528,0.06495811341251652
24,1.496,1.968,1.528,0.06864649121856904
25,1.496,1.733,1.52,0.04797907703391335
26,1.496,1.679,1.515,0.03484352020978331
27,1.496,1.657,1.513,0.03466984731722103
28,1.496,1.694,1.512,0.02896241697203601
29,1.496,1.833,1.516,0.04178803292981911
30,1.496,1.804,1.513,0.03952237846981758
31,1.496,1.762,1.509,0.030894477407522786
32,1.496,1.737,1.514,0.040366687262076185
33,1.496,1.649,1.512,0.030125538091003386
34,1.496,1.771,1.521,0.05129270009588102
35,1.496,1.757,1.52,0.04586817405774304
36,1.496,1.832,1.522,0.05315479500639907
37,1.496,1.83,1.517,0.04624376109488476
38,1.496,1.684,1.516,0.034523802534162054
39,1.496,1.632,1.512,0.027669471193547394
40,1.496,1.784,1.516,0.04457689323280879
41,1.496,1.924,1.527,0.06891610128777555
42,1.496,1.782,1.526,0.06053164929472023
43,1.496,1.909,1.535,0.08615091490181025
44,1.496,1.835,1.541,0.07391981926240448
45,1.496,1.87,1.53,0.06434980810765276
46,1.496,1.837,1.529,0.06942899256514018
47,1.496,1.972,1.536,0.0747280197819962
48,1.496,1.965,1.54,0.08137492451282934
49,1.496,2.027,1.531,0.08226980389319064
