Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.524,11.491,4.887,2.3510590584981275
3,1.523,11.468,4.792,2.310219115344315
4,1.52,11.459,4.694,2.2747223834705896
5,1.515,11.3,4.569,2.2325346159314936
6,1.509,11.143,4.444,2.210614889853001
7,1.505,10.768,4.273,2.1408868497892595
8,1.501,10.517,4.085,2.087556522045366
9,1.5,10.325,3.903,2.025492483982957
10,1.498,9.985,3.718,1.9295929105191607
11,1.497,9.38,3.513,1.8283326272404397
12,1.496,8.769,3.317,1.7178539688119796
13,1.499,7.956,3.107,1.5793512717225127
14,1.497,7.298,2.899,1.4396715859045486
15,1.499,7.233,2.727,1.3690000339313182
16,1.499,7.156,2.558,1.3336018383667267
17,1.5,6.899,2.385,1.2228501309635764
18,1.496,6.353,2.206,1.0718142931030075
19,1.496,5.718,2.057,0.93773245050508
20,1.496,5.372,1.961,0.861494676516795
21,1.496,4.571,1.869,0.7163577580415796
22,1.498,4.198,1.795,0.5751487356346648
23,1.496,3.616,1.725,0.4544379605172076
24,1.496,3.028,1.672,0.3515042183538251
25,1.496,2.871,1.66,0.321186979157078
26,1.496,2.817,1.641,0.30168094362934905
27,1.496,2.45,1.604,0.22319970902609834
28,1.496,2.268,1.573,0.15137583008827546
29,1.496,2.109,1.546,0.09303223920152191
30,1.496,1.816,1.527,0.04495586853617344
31,1.498,1.638,1.519,0.022764128852173694
32,1.496,1.55,1.514,0.013425382811560185
33,1.496,1.557,1.507,0.013422852695382865
34,1.496,1.575,1.504,0.013083333358492884
35,1.496,1.565,1.504,0.014961718374351812
36,1.496,1.554,1.506,0.014913870911881111
37,1.496,1.52,1.501,0.007074695512450161
38,1.496,1.609,1.507,0.019936907216609553
39,1.496,1.677,1.505,0.027057997112957064
40,1.496,1.557,1.503,0.013079745610347566
41,1.496,1.589,1.503,0.01576432172385748
42,1.496,1.626,1.504,0.021456210051271525
43,1.496,1.558,1.504,0.015384523485853058
44,1.496,1.535,1.5,0.00671024261389818
45,1.496,1.567,1.503,0.01434236389152896
46,1.496,1.594,1.502,0.01675266967509766
47,1.496,1.585,1.506,0.0185260258721012
48,1.496,1.576,1.504,0.01441655627367854
49,1.496,1.589,1.505,0.016833806354022898
50,1.496,1.589,1.504,0.016061975345798143
51,1.496,1.565,1.506,0.017104311052352918
52,1.496,1.548,1.502,0.010395764150721925
53,1.496,1.585,1.506,0.019186941149532538
54,1.496,1.592,1.505,0.018418231891909047
55,1.496,1.558,1.504,0.012929600840958722
56,1.496,1.562,1.502,0.01163539733005674
57,1.496,1.547,1.503,0.011633617605332828
58,1.496,1.535,1.501,0.008024770787761157
59,1.496,1.555,1.5,0.00897122301425212
60,1.496,1.557,1.503,0.012277935152635611
61,1.496,1.543,1.502,0.009137644681405845
62,1.496,1.594,1.502,0.0167373188548607
63,1.496,1.587,1.504,0.017062465452090832
64,1.496,1.568,1.504,0.014987061179887216
65,1.496,1.542,1.505,0.011500065216125734
66,1.496,1.575,1.503,0.01379144399657999
67,1.496,1.552,1.506,0.014403289685113792
68,1.496,1.538,1.503,0.010050523060848153
69,1.496,1.552,1.503,0.011874280663206511
70,1.496,1.626,1.507,0.02239259232540518
71,1.496,1.596,1.502,0.01642974380038205
72,1.496,1.611,1.506,0.022830757427546804
73,1.496,1.602,1.503,0.017560113994920502
74,1.496,1.534,1.501,0.008873102553700623
75,1.496,1.534,1.501,0.008208707061383779
76,1.496,1.56,1.501,0.010811440845451433
77,1.496,1.526,1.501,0.007616166899384114
78,1.496,1.601,1.507,0.023441311391722328
79,1.496,1.584,1.508,0.022333270901126485
80,1.496,1.551,1.506,0.014246911971089031
81,1.496,1.583,1.504,0.015395437256761808
82,1.496,1.729,1.509,0.034695622601881554
83,1.496,1.816,1.508,0.045407327517234274
84,1.496,1.76,1.515,0.043415669652129486
85,1.496,1.611,1.511,0.02567216313538763
86,1.496,1.686,1.507,0.030029022616303563
87,1.496,1.744,1.516,0.04371700627241215
88,1.496,1.885,1.515,0.058666011479453155
89,1.496,1.833,1.512,0.047904658251165355
90,1.496,1.786,1.511,0.043817022249846745
91,1.496,1.645,1.514,0.03004608032410889
92,1.496,1.656,1.51,0.027039945075230404
93,1.496,1.635,1.515,0.03599313380735786
94,1.496,1.654,1.512,0.03079359836400976
95,1.496,1.694,1.517,0.043579431786863077
96,1.496,1.729,1.515,0.03799247546298125
97,1.496,1.723,1.509,0.033404408385997196
98,1.496,1.757,1.519,0.05231293954182074
99,1.496,1.728,1.514,0.04585354518879566
