Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=10, n=200, seed=1234",0,15484.066087970492,12132.02860555877,18528.022819720583,0.0
"pop=300, k=10, n=200, seed=1234",1,15265.600882282655,11882.678268699086,18399.664329641055,124.6751684298415
"pop=300, k=10, n=200, seed=1234",2,14874.03523163718,11466.306793817745,17977.029353599006,274.6161616621874
"pop=300, k=10, n=200, seed=1234",3,14468.963478942449,11169.053284035435,17306.643950411402,371.118921631911
"pop=300, k=10, n=200, seed=1234",4,14109.497088186325,10962.776580007998,16943.325934128505,434.1948979362485
"pop=300, k=10, n=200, seed=1234",5,13685.346170557308,10780.606287690896,16616.157973066365,483.28440660052655
"pop=300, k=10, n=200, seed=1234",6,13218.668928074756,10343.611450083783,16238.225272855605,580.1405359703912
"pop=300, k=10, n=200, seed=1234",7,12878.668785413527,10190.85588876684,15693.889079381313,645.5696372366325
"pop=300, k=10, n=200, seed=1234",8,12366.746507233353,9826.468043404557,15141.822366536728,731.2230491306001
"pop=300, k=10, n=200, seed=1234",9,11835.360918401037,9504.288379614232,14744.914222977788,821.7553631608002
"pop=300, k=10, n=200, seed=1234",10,11589.269713257921,9344.343420263442,14454.490303122464,891.7905576438471
"pop=300, k=10, n=200, seed=1234",11,11252.0797757391,9048.211791343041,13877.27776078418,967.066167793038
"pop=300, k=10, n=200, seed=1234",12,11003.440175966762,8866.714106921367,13655.420001646264,1032.226147914517
"pop=300, k=10, n=200, seed=1234",13,10757.310759367863,8727.558361896854,13466.628472219056,1086.448014789542
"pop=300, k=10, n=200, seed=1234",14,10327.677937667368,8223.941695308018,12847.786971077323,1170.767797963732
"pop=300, k=10, n=200, seed=1234",15,9713.642775566443,7413.774803004844,12233.459001390402,1314.6936471748013
"pop=300, k=10, n=200, seed=1234",16,9140.305324706213,6709.8292305806235,11781.714744782224,1491.110959693801
"pop=300, k=10, n=200, seed=1234",17,8449.086147996803,5814.672694567537,11343.459069986757,1712.6227052057588
"pop=300, k=10, n=200, seed=1234",18,8222.232957270511,5507.528299612472,10956.742804694277,1898.6653523929363
"pop=300, k=10, n=200, seed=1234",19,7914.518246202062,5140.260140869878,10773.760766637475,2066.8978462285572
"pop=300, k=10, n=200, seed=1234",20,7644.4485651683235,5016.529308641443,10461.477380187001,2201.029779830954
"pop=300, k=10, n=200, seed=1234",21,7437.7555682135035,4804.732059145183,10166.808728745757,2317.7515035664987
"pop=300, k=10, n=200, seed=1234",22,7198.853352178821,4735.322906706064,9971.743232319517,2411.314470319867
"pop=300, k=10, n=200, seed=1234",23,6933.015874147365,4496.846037331516,9484.258984366514,2498.351560623053
"pop=300, k=10, n=200, seed=1234",24,6556.584751296181,4241.464939201152,9142.781253196736,2581.268498651605
"pop=300, k=10, n=200, seed=1234",25,6262.87394401142,4021.277169894992,8644.712226098334,2658.8073941111948
"pop=300, k=10, n=200, seed=1234",26,5934.439255762138,3652.8868659178197,8422.39862516416,2740.4371005048447
"pop=300, k=10, n=200, seed=1234",27,5568.055074130298,3214.829871720461,7997.764218257033,2829.5627779997258
"pop=300, k=10, n=200, seed=1234",28,5244.187538993425,2923.1042860143407,7639.401559266243,2916.984679076424
"pop=300, k=10, n=200, seed=1234",29,4953.249190723868,2821.252998210498,7388.307044984133,2993.074225448534
"pop=300, k=10, n=200, seed=1234",30,4580.410594564757,2536.8605202321028,6903.844527938468,3068.8429700771817
"pop=300, k=10, n=200, seed=1234",31,4053.1420555604545,2127.0560936736756,6556.142456302657,3150.513160706627
"pop=300, k=10, n=200, seed=1234",32,3539.727078064614,1818.891571046499,6164.55452052148,3232.467336836701
"pop=300, k=10, n=200, seed=1234",33,3182.221688622065,1639.0698897359268,5842.867765289863,3308.743790401574
"pop=300, k=10, n=200, seed=1234",34,2746.948753174811,1393.4181478048329,5449.959076136911,3383.1156864516443
"pop=300, k=10, n=200, seed=1234",35,2415.7847426696903,1285.5984520028612,5271.270118848675,3450.0169927019006
"pop=300, k=10, n=200, seed=1234",36,2075.857113796775,1230.057998147625,4933.900208426255,3508.501631869602
"pop=300, k=10, n=200, seed=1234",37,1893.4622684242145,1196.8746250791303,4690.216802959964,3559.0065246902313
"pop=300, k=10, n=200, seed=1234",38,1677.8383186784722,1187.3009285995774,4362.685494015238,3601.8811872232664
"pop=300, k=10, n=200, seed=1234",39,1484.1570264935247,1191.476799973978,4053.8015235439007,3637.7768248450097
"pop=300, k=10, n=200, seed=1234",40,1375.8349141784959,1204.3977261557595,3557.7875743256864,3667.4080039976443
"pop=300, k=10, n=200, seed=1234",41,1324.7571929439328,1186.8156094432145,3300.3921172260057,3692.5291972709406
"pop=300, k=10, n=200, seed=1234",42,1291.1051334646556,1185.7202226459635,3054.993343351293,3713.265594587935
"pop=300, k=10, n=200, seed=1234",43,1271.1019668293245,1202.9060016133776,2743.817798104711,3729.696435159205
"pop=300, k=10, n=200, seed=1234",44,1262.0130458245485,1202.173829403405,2487.104401783428,3742.8197162614983
"pop=300, k=10, n=200, seed=1234",45,1258.2618360908748,1188.8322980444977,2073.3809572600667,3753.343362420146
"pop=300, k=10, n=200, seed=1234",46,1254.5051778117002,1184.8531260051266,1733.3345001793575,3761.3609799182555
"pop=300, k=10, n=200, seed=1234",47,1248.8288403677343,1194.3842399016764,1747.2425327598944,3766.86986462374
"pop=300, k=10, n=200, seed=1234",48,1247.3451420865708,1191.522579325087,1751.791325694536,3770.4243587678216
"pop=300, k=10, n=200, seed=1234",49,1246.7915019414393,1204.9154204232852,1492.8776197816906,3771.9193325913157
"pop=300, k=10, n=200, seed=1234",50,1244.7596992702565,1205.8851567163363,1340.1335845960757,3771.8300908982515
"pop=300, k=10, n=200, seed=1234",51,1249.9387150980547,1197.6299408086977,1357.9464587482898,3770.5065962281105
"pop=300, k=10, n=200, seed=1234",52,1247.4533399293127,1201.4343046927438,1351.1019519843928,3767.8692209019678
"pop=300, k=10, n=200, seed=1234",53,1245.2138280444076,1199.2088698520147,1313.937737121141,3764.1673690002763
"pop=300, k=10, n=200, seed=1234",54,1246.7999044112698,1217.594089303361,1338.2133132615563,3759.1735701593298
"pop=300, k=10, n=200, seed=1234",55,1245.4807867200996,1204.5966933546763,1322.155411800819,3753.533492814516
"pop=300, k=10, n=200, seed=1234",56,1245.5852516005073,1209.853394795634,1312.4904029694712,3747.0354407724667
"pop=300, k=10, n=200, seed=1234",57,1245.5054400696688,1207.4184811892383,1312.1423059825281,3739.8885902541656
"pop=300, k=10, n=200, seed=1234",58,1247.8206914079215,1205.3318719687288,1380.7175372831398,3732.1598148898397
"pop=300, k=10, n=200, seed=1234",59,1244.9966466699966,1209.0737635470973,1340.9989771553387,3723.83126159339
"pop=300, k=10, n=200, seed=1234",60,1250.7170593655019,1214.9963282638066,1353.2161293519177,3714.938641762629
"pop=300, k=10, n=200, seed=1234",61,1247.6855302519286,1216.064524383214,1351.9801362907526,3705.608188415077
