Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.068,10.837,5.841,2.300852447248085
3,3.003,10.682,5.774,2.2746448043861
4,2.924,10.625,5.687,2.284207505421464
5,2.889,10.51,5.617,2.265487501646218
6,2.833,10.419,5.514,2.2291465154992127
7,2.813,10.251,5.353,2.163707765957168
8,2.717,9.648,5.179,2.020810765452502
9,2.705,9.168,4.984,1.8841614936705615
10,2.508,8.183,4.717,1.626087882394727
11,2.263,8.022,4.559,1.6027650516775298
12,2.194,7.924,4.324,1.5525346594313956
13,2.05,7.884,4.184,1.567048569849194
14,2.056,7.553,4.067,1.5071645307749506
15,2.095,7.455,3.915,1.463305521218617
16,2.17,6.926,3.676,1.3104287931386296
17,2.27,5.958,3.436,0.9998552889776601
18,2.331,5.804,3.16,0.9641654214682612
19,2.277,5.696,2.926,0.9993223015255015
20,2.129,5.352,2.704,0.9520275979317825
21,2.034,4.684,2.668,0.7610920805839084
22,1.946,3.73,2.539,0.5175720652486507
23,1.932,3.729,2.38,0.5126547771981366
24,1.952,3.442,2.248,0.4386260663060823
25,1.644,2.437,2.025,0.20481298170491127
26,1.645,2.134,1.904,0.15596204269839498
27,1.593,1.998,1.808,0.1293904625413001
28,1.576,2.059,1.775,0.16781786145626698
29,1.505,1.87,1.604,0.10959160247238163
30,1.5,1.682,1.536,0.05561125089596591
31,1.496,1.916,1.57,0.13935447949787175
32,1.518,1.714,1.555,0.06033337381303012
33,1.499,1.586,1.53,0.03401942576796342
34,1.497,2.092,1.654,0.20368372471611612
35,1.497,1.945,1.639,0.14710532988138175
36,1.496,1.784,1.591,0.1121106521330654
37,1.497,1.772,1.595,0.09609663760701301
38,1.497,1.719,1.55,0.06866962791156539
39,1.496,1.857,1.58,0.11010974224804253
40,1.496,1.782,1.573,0.08568169724289167
41,1.496,1.591,1.516,0.0307012481403882
42,1.497,1.671,1.551,0.06743739114803658
43,1.496,1.761,1.56,0.08576711206440593
44,1.496,1.618,1.536,0.03877745718196267
45,1.497,1.888,1.563,0.12018366627045303
46,1.497,1.886,1.606,0.14101934360908383
47,1.496,1.852,1.595,0.11190566847842212
48,1.504,2.103,1.714,0.23114377876327485
49,1.496,2.285,1.674,0.23825359857226375
