Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.518,11.267,4.743,2.29148630675386
3,1.51,11.173,4.365,2.142464716601156
4,1.497,11.141,4.009,2.013576021184271
5,1.497,10.596,3.608,1.8755774240162408
6,1.496,10.063,3.268,1.790145396623706
7,1.497,8.846,2.842,1.5578865842336969
8,1.496,8.048,2.476,1.386442159175519
9,1.496,7.452,2.236,1.1903061412659055
10,1.496,6.438,1.99,0.9526657063175296
11,1.496,4.669,1.824,0.6760306312291995
12,1.496,3.482,1.678,0.38981434214179195
13,1.496,2.893,1.583,0.23621931821207495
14,1.496,2.643,1.577,0.2110016163340115
15,1.496,3.258,1.564,0.2576825914033397
16,1.496,3.036,1.545,0.2196805887765638
17,1.496,2.691,1.538,0.1718074180810209
18,1.496,2.137,1.533,0.1067019589377531
19,1.496,1.738,1.514,0.045978154750705366
20,1.496,1.661,1.511,0.030097418396095466
21,1.496,1.658,1.513,0.032905360480515115
22,1.496,1.627,1.511,0.03151039620582821
23,1.496,1.702,1.513,0.033253683293554936
24,1.496,1.586,1.509,0.02134567770635341
25,1.496,1.665,1.514,0.03351751171177995
26,1.496,1.697,1.514,0.03614245408582657
27,1.496,1.669,1.516,0.03944709401154458
28,1.496,1.686,1.519,0.04065776392402314
29,1.496,1.825,1.524,0.06526239620151282
30,1.496,1.746,1.519,0.05514575921693896
31,1.496,1.653,1.516,0.039450983649211395
32,1.496,1.665,1.524,0.043049526205468744
33,1.496,1.872,1.52,0.06299291634312962
34,1.496,1.851,1.54,0.08769678089762471
35,1.496,2.066,1.538,0.10201768313951592
36,1.496,2.098,1.535,0.09357951041977147
37,1.496,1.869,1.525,0.06543129011258335
38,1.496,1.99,1.534,0.09220337688291634
39,1.496,1.998,1.525,0.08311364731465287
40,1.496,1.618,1.512,0.028908296689531123
41,1.496,2.174,1.526,0.09724707230747515
42,1.496,2.266,1.526,0.11572348262240345
43,1.496,1.774,1.529,0.05490627027122717
44,1.496,1.675,1.515,0.03642857829414288
45,1.496,1.864,1.528,0.07016163727611886
46,1.496,1.754,1.523,0.053828771529344864
47,1.496,1.771,1.539,0.06640434635264165
48,1.496,1.761,1.528,0.04930887461481175
49,1.496,1.73,1.521,0.04498173664144492
