Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.147,4.766,2.485269164540973
3,1.496,13.024,4.502,2.3836298185769222
4,1.496,12.826,4.179,2.22076407413451
5,1.496,12.567,3.85,2.1134616496331207
6,1.497,12.496,3.563,2.010238431541961
7,1.496,12.165,3.262,1.86047618842062
8,1.496,11.717,2.954,1.6940379801398782
9,1.496,11.31,2.652,1.5506439432314811
10,1.496,11.24,2.411,1.456517731013682
11,1.496,10.926,2.209,1.3235481459183727
12,1.496,10.473,2.047,1.1974701647108574
13,1.496,10.017,1.922,1.0757937838954814
14,1.496,9.955,1.83,0.9934855911223267
15,1.496,9.228,1.761,0.8789785777396816
16,1.496,9.133,1.694,0.8224034281705761
17,1.496,8.331,1.641,0.7128941166876576
18,1.496,7.622,1.611,0.6337226779205308
19,1.496,6.376,1.583,0.5006376650612635
20,1.496,5.605,1.564,0.42076344040598646
21,1.496,4.682,1.549,0.32513741649475336
22,1.496,3.164,1.527,0.16754079808027011
23,1.496,1.951,1.512,0.04688284784095638
24,1.496,1.81,1.51,0.033245117657480575
25,1.496,1.622,1.505,0.01417784022631331
26,1.496,1.585,1.505,0.01374684706428747
27,1.496,1.588,1.505,0.01731376107958975
28,1.496,1.544,1.502,0.009201107132256026
29,1.496,1.546,1.502,0.010347347532027346
30,1.496,1.544,1.501,0.0078000614509888405
31,1.496,1.557,1.501,0.00942718104187615
32,1.496,1.55,1.501,0.011029151406515107
33,1.496,1.56,1.501,0.010506209492652796
34,1.496,1.575,1.502,0.01411554943024574
35,1.496,1.583,1.502,0.014478049347061147
36,1.496,1.559,1.501,0.010917806358814421
37,1.496,1.581,1.5,0.011400711161607452
38,1.496,1.568,1.5,0.01009689969502419
39,1.496,1.556,1.5,0.00903717677997003
40,1.496,1.559,1.5,0.00969461449627753
41,1.496,1.56,1.501,0.01041469366782161
42,1.496,1.588,1.501,0.012760604097520563
43,1.496,1.584,1.502,0.014143954095537906
44,1.496,1.568,1.503,0.014216760949159794
45,1.496,1.559,1.503,0.013621445568618148
46,1.496,1.553,1.501,0.009770722127721135
47,1.496,1.547,1.501,0.010665477718595658
48,1.496,1.596,1.503,0.014201386178384371
49,1.496,1.574,1.502,0.01199206206663851
