Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.525,11.525,4.909,2.3605712877064704
3,1.524,11.513,4.86,2.339044354363968
4,1.524,11.508,4.804,2.319110913438442
5,1.523,11.41,4.729,2.2934188971961977
6,1.518,11.31,4.649,2.278915989869432
7,1.514,11.063,4.535,2.231944673883526
8,1.511,10.894,4.404,2.1959564725330214
9,1.509,10.761,4.27,2.1525343490241524
10,1.506,10.517,4.127,2.0887454276086266
11,1.5,10.077,3.966,2.0197004419403775
12,1.496,9.627,3.807,1.9441944413326302
13,1.496,9.016,3.634,1.8418770316625575
14,1.496,8.425,3.46,1.7355896585958934
15,1.496,8.375,3.307,1.672267001496617
16,1.503,8.313,3.14,1.6337580183529636
17,1.505,8.106,2.973,1.541704125587897
18,1.497,7.655,2.781,1.4261257037242059
19,1.504,7.127,2.595,1.3213687664812968
20,1.507,6.837,2.456,1.2626855353135906
21,1.497,6.158,2.293,1.1452918095107216
22,1.498,5.483,2.15,1.0204866030045763
23,1.496,5.181,2.028,0.9133118574034822
24,1.496,4.654,1.929,0.8014015462676699
25,1.496,4.559,1.877,0.7627675847971592
26,1.504,4.479,1.85,0.7376531592846414
27,1.496,4.333,1.815,0.6664483888468721
28,1.496,4.124,1.769,0.5751799970096162
29,1.496,3.929,1.709,0.46583376149167127
30,1.516,3.521,1.67,0.3667376231794769
31,1.504,3.202,1.651,0.323353517174652
32,1.496,2.793,1.623,0.22911080868297012
33,1.496,2.73,1.597,0.18928152154951458
34,1.497,2.58,1.585,0.152016198403845
35,1.497,2.508,1.57,0.13809933826093518
36,1.496,2.091,1.565,0.08653585456283487
37,1.496,1.882,1.557,0.05599373287693777
38,1.503,1.877,1.564,0.06333382964699498
39,1.498,1.75,1.563,0.05395169046115049
40,1.498,1.711,1.549,0.042508239271162415
41,1.497,1.712,1.539,0.029744540946299452
42,1.496,1.768,1.535,0.03827358146859895
43,1.496,1.784,1.528,0.040598972196106295
44,1.496,1.718,1.524,0.03820545042727154
45,1.496,1.627,1.517,0.02420898344051641
46,1.496,1.598,1.511,0.02095933949951864
47,1.496,1.594,1.509,0.019227395338583423
48,1.496,1.623,1.508,0.02474877183589632
49,1.496,1.622,1.51,0.025139062512280593
