Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.446,4.928,2.549696826660803
3,1.496,13.44,4.914,2.544006304047336
4,1.496,13.425,4.892,2.5317488906698915
5,1.496,13.401,4.863,2.520712100132343
6,1.496,13.393,4.832,2.507966103588114
7,1.496,13.352,4.79,2.487691516020887
8,1.496,13.29,4.741,2.4629123459258957
9,1.496,13.229,4.682,2.4425693029287907
10,1.496,13.218,4.621,2.4222635067977394
11,1.496,13.162,4.56,2.3980321398032616
12,1.496,13.076,4.492,2.366706962695348
13,1.496,12.984,4.415,2.3333419495021297
14,1.496,12.971,4.339,2.2932324793044137
15,1.496,12.805,4.257,2.2464221689635493
16,1.496,12.782,4.169,2.215208714600856
17,1.496,12.579,4.077,2.1735901298625695
18,1.496,12.394,3.988,2.1470694518200193
19,1.496,12.06,3.882,2.111641345629905
20,1.496,11.845,3.798,2.0787386300931785
21,1.496,11.574,3.69,2.0295822694613372
22,1.496,11.091,3.582,1.9684933712612689
23,1.496,10.617,3.473,1.9189447741500658
24,1.496,10.539,3.365,1.8867935627415318
25,1.496,10.398,3.256,1.8526507387826106
26,1.496,10.102,3.134,1.8005938111292148
27,1.496,9.692,3.017,1.7398963472592246
28,1.496,9.373,2.91,1.670013419717237
29,1.496,9.016,2.787,1.5827712528492484
30,1.496,8.432,2.669,1.502948226048842
31,1.496,7.775,2.554,1.4166033333120853
32,1.496,7.587,2.43,1.3197683320646991
33,1.496,7.363,2.3,1.2206281820326976
34,1.496,6.876,2.17,1.0923147924716248
35,1.496,6.216,2.066,0.9766302777383147
36,1.496,6.182,1.975,0.9057719799384988
37,1.496,5.976,1.9,0.8454732451321401
38,1.496,5.756,1.841,0.7930017227887003
39,1.496,5.328,1.779,0.726547473739496
40,1.496,5.138,1.722,0.6408033885790388
41,1.496,4.771,1.685,0.5785804340981283
42,1.496,4.523,1.654,0.5180877282164548
43,1.496,4.249,1.622,0.4339357113261342
44,1.496,4.22,1.587,0.36411928078079775
45,1.496,4.069,1.567,0.3334061762269408
46,1.496,3.755,1.555,0.29232335920102037
47,1.496,3.565,1.547,0.25765968624209185
48,1.496,3.261,1.538,0.21698729021993265
49,1.496,3.104,1.528,0.17645666236421953
50,1.496,3.059,1.519,0.15643954696071902
51,1.496,2.975,1.516,0.14762563007690951
52,1.496,2.695,1.514,0.11956009401590688
53,1.496,2.261,1.509,0.07626574625642944
54,1.496,2.062,1.507,0.05675623639839631
55,1.496,1.706,1.504,0.02235105596294753
56,1.496,1.651,1.503,0.015927989420577916
57,1.496,1.562,1.501,0.008438618519591004
58,1.496,1.543,1.5,0.006539126861510958
59,1.496,1.539,1.5,0.007769924207521961
60,1.496,1.539,1.5,0.0073307595477559865
61,1.496,1.539,1.501,0.007160643085801023
62,1.496,1.536,1.5,0.006298085112154781
63,1.496,1.521,1.499,0.004703688276278006
64,1.496,1.572,1.5,0.009046714922263652
65,1.496,1.566,1.499,0.009040988670687755
66,1.496,1.518,1.498,0.0034201284876654815
67,1.496,1.547,1.499,0.007851923997322643
68,1.496,1.54,1.499,0.007045030986849327
69,1.496,1.53,1.5,0.006618187169927121
70,1.496,1.557,1.5,0.0083013094683694
71,1.496,1.555,1.5,0.007900698076000539
72,1.496,1.543,1.5,0.00769425679215249
73,1.496,1.537,1.5,0.006740006710769968
74,1.496,1.61,1.501,0.012790263705976834
75,1.496,1.614,1.5,0.012793100139739808
76,1.496,1.567,1.5,0.00981797790522586
77,1.496,1.575,1.499,0.009448632545109628
78,1.496,1.572,1.5,0.010289281020326627
79,1.496,1.526,1.499,0.005994314940115878
80,1.496,1.532,1.499,0.006476239828162733
81,1.496,1.564,1.501,0.01073788540557884
82,1.496,1.558,1.501,0.011180954551463939
83,1.496,1.557,1.5,0.008673062355257699
84,1.496,1.553,1.5,0.008075372200221784
85,1.496,1.551,1.499,0.007871209201580825
86,1.496,1.534,1.501,0.00795585002971914
87,1.496,1.54,1.5,0.006851779115710373
88,1.496,1.578,1.502,0.012151491397249014
89,1.496,1.574,1.501,0.011719030351205474
90,1.496,1.579,1.5,0.010445257660438745
91,1.496,1.535,1.501,0.008586449605222993
92,1.496,1.549,1.501,0.007947624853999127
93,1.496,1.538,1.501,0.008049362894479578
94,1.496,1.529,1.5,0.006203341371034932
95,1.496,1.589,1.501,0.011352348025424924
96,1.496,1.578,1.501,0.011898545758368339
97,1.496,1.597,1.502,0.014527755232979857
98,1.496,1.575,1.502,0.012543601680549842
99,1.496,1.558,1.502,0.012718457613674856
