Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.525,11.549,4.925,2.367406718346138
3,1.525,11.547,4.914,2.362671244596656
4,1.525,11.545,4.901,2.357976584965854
5,1.526,11.52,4.882,2.3514299430430348
6,1.525,11.494,4.861,2.347392376935374
7,1.525,11.426,4.829,2.3341059701319358
8,1.525,11.378,4.791,2.323366592806655
9,1.525,11.339,4.751,2.3097799783433715
10,1.523,11.267,4.705,2.291660509435382
11,1.52,11.133,4.651,2.2726759065649573
12,1.519,10.994,4.598,2.252406822918947
13,1.518,10.803,4.535,2.2242960164534598
14,1.516,10.577,4.47,2.1968238197775336
15,1.511,10.369,4.411,2.1764942854306883
16,1.507,10.255,4.344,2.1600898965582225
17,1.504,10.19,4.279,2.1325169475365966
18,1.503,10.109,4.201,2.097132908180997
19,1.503,9.988,4.116,2.061752283879053
20,1.5,9.922,4.044,2.045091694194597
21,1.5,9.751,3.957,2.0078769731121433
22,1.498,9.56,3.878,1.9613748469428243
23,1.497,9.505,3.794,1.9263727754202735
24,1.497,9.273,3.701,1.8868456980340582
25,1.496,9.234,3.62,1.862709356238842
26,1.496,9.199,3.538,1.8396945529257593
27,1.496,9.188,3.444,1.8077305877885061
28,1.496,9.106,3.356,1.7678663308766822
29,1.496,9.029,3.265,1.7275124140046685
30,1.496,8.862,3.161,1.6819391572598457
31,1.496,8.73,3.049,1.647228822841968
32,1.496,8.402,2.926,1.6039963442990905
33,1.499,8.245,2.827,1.5705837361068797
34,1.5,8.046,2.718,1.5371575011821814
35,1.497,8.013,2.603,1.4739197113384739
36,1.498,7.809,2.501,1.3971069721993017
37,1.497,7.458,2.404,1.3146829575012675
38,1.496,6.831,2.306,1.2607329034372774
39,1.496,6.831,2.241,1.2450084002562884
40,1.498,6.816,2.186,1.2049379520335441
41,1.499,6.595,2.13,1.128994990500286
42,1.499,6.146,2.065,1.0276044033215217
43,1.497,6.08,1.998,0.9410617240634439
44,1.498,6.016,1.923,0.8564806361809162
45,1.496,5.869,1.869,0.7953146723371134
46,1.497,5.605,1.823,0.732660272382527
47,1.507,5.058,1.781,0.6245591863281775
48,1.524,4.696,1.756,0.5619730023817462
49,1.528,4.337,1.721,0.4683329846678357
