Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.068,10.849,5.851,2.3045495955446245
3,3.043,10.784,5.823,2.293119730850508
4,3.017,10.764,5.792,2.296659701639282
5,3.006,10.733,5.771,2.292406723154231
6,2.992,10.711,5.746,2.2845596680022657
7,2.988,10.677,5.711,2.2713186314031555
8,2.969,10.564,5.676,2.246132709824742
9,2.966,10.479,5.64,2.2220932222856162
10,2.931,10.313,5.595,2.1772995872828043
11,2.881,10.287,5.566,2.174203118792053
12,2.864,10.273,5.529,2.1623816143528924
13,2.809,10.268,5.505,2.1693730712485744
14,2.8,10.225,5.486,2.1642876585341284
15,2.787,10.213,5.464,2.161033961686141
16,2.767,10.153,5.43,2.150091037617302
17,2.754,10.042,5.395,2.1234379730037554
18,2.745,10.024,5.355,2.115454314232264
19,2.729,10.013,5.319,2.1147490737219816
20,2.719,9.981,5.273,2.1033147960314316
21,2.677,9.918,5.227,2.097211043835424
22,2.653,9.753,5.167,2.0649501843071194
23,2.626,9.599,5.123,2.0359296662743107
24,2.598,9.52,5.084,2.019150186416356
25,2.576,9.429,5.052,2.004571579906073
26,2.543,9.309,5.011,1.978510146896793
27,2.484,9.237,4.966,1.967212345316185
28,2.438,9.231,4.929,1.9592199331907416
29,2.366,9.221,4.872,1.9577451368994971
30,2.359,9.204,4.826,1.9501114655699476
31,2.337,9.163,4.786,1.9449045950272146
32,2.336,9.08,4.732,1.920644884573807
33,2.33,8.98,4.682,1.8951239950071244
34,2.291,8.842,4.608,1.866277453815091
35,2.246,8.684,4.54,1.821167480726801
36,2.181,8.609,4.503,1.8042480390393183
37,2.128,8.496,4.473,1.784331149030702
38,2.076,8.478,4.438,1.7864327800111313
39,2.069,8.414,4.39,1.7620810993722182
40,2.068,8.259,4.335,1.714561381170584
41,2.061,8.185,4.288,1.6906534861083193
42,2.055,8.096,4.231,1.6619552159677284
43,2.043,8.035,4.17,1.643781632010361
44,2.04,8.013,4.121,1.6394615946628162
45,2.026,7.955,4.067,1.6227690082492017
46,2.014,7.878,4.004,1.6057803340490446
47,2.01,7.758,3.96,1.5686751617507457
48,2.001,7.757,3.928,1.5637548685730955
49,2.001,7.673,3.883,1.5316625617654944
