Iteration,Min,Max,Average,Std. Dev.
0,3.069,10.866,5.865,2.309745427909875
1,3.069,10.866,5.865,2.309745427909875
2,3.069,10.862,5.862,2.308393400375184
3,3.059,10.837,5.851,2.3042132787902174
4,3.045,10.828,5.836,2.3059021253241228
5,3.039,10.808,5.824,2.3027625052560174
6,3.029,10.792,5.806,2.2968456372706183
7,3.025,10.762,5.776,2.285737918796319
8,3.006,10.653,5.742,2.2624193784846107
9,3.003,10.566,5.706,2.238026962711177
10,2.961,10.382,5.654,2.1894459610582016
11,2.897,10.351,5.621,2.1860212783820825
12,2.876,10.332,5.572,2.170915950445594
13,2.799,10.324,5.538,2.1816584492991917
14,2.785,10.258,5.51,2.1741553999898935
15,2.764,10.239,5.473,2.16949114703282
16,2.732,10.137,5.414,2.151400594473753
17,2.709,9.942,5.353,2.104315675806493
18,2.693,9.91,5.281,2.089558550909578
19,2.663,9.889,5.212,2.0879039334421945
20,2.644,9.823,5.122,2.065293127953285
21,2.56,9.692,5.031,2.0516856247736217
22,2.513,9.334,4.909,1.9800157917748409
23,2.457,8.997,4.816,1.914130344989801
24,2.401,8.821,4.729,1.8744864475451049
25,2.357,8.611,4.659,1.8410579359477053
26,2.293,8.327,4.56,1.7777399377173468
27,2.181,8.148,4.456,1.7453661222377863
28,2.113,8.134,4.366,1.7148457333795086
29,2.033,8.108,4.233,1.6960203050560656
30,2.031,8.061,4.12,1.6805420630208137
31,2.017,7.945,4.031,1.6551961654307796
32,2.017,7.708,3.901,1.5828548976851653
33,2.015,7.418,3.787,1.4986792570477778
34,2.045,7.006,3.631,1.3761573695508258
35,2.175,6.533,3.482,1.2177091476589639
36,2.52,6.305,3.438,1.0991611929894405
37,2.552,5.956,3.41,0.9749073255459333
38,2.557,5.899,3.371,0.9649654349751183
39,2.655,5.69,3.272,0.9006529688013573
40,2.652,5.185,3.154,0.7515027755846171
41,2.398,4.948,3.066,0.698348890308619
42,2.087,4.647,2.965,0.643993145913274
43,1.938,4.434,2.89,0.6161733004378513
44,2.061,4.352,2.868,0.5770098843707477
45,2.401,4.175,2.856,0.4887491018321163
46,2.412,3.928,2.878,0.4051038095764182
47,2.462,3.55,2.821,0.3075676188787314
48,2.514,3.548,2.776,0.2976197455840816
49,2.531,3.311,2.711,0.2222198370202548
