Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.524,11.512,4.901,2.356952034658482
3,1.524,11.495,4.83,2.3264088499199773
4,1.523,11.487,4.751,2.2980884464193254
5,1.518,11.348,4.644,2.2616631260501583
6,1.513,11.204,4.531,2.241513460234739
7,1.508,10.851,4.37,2.1752945908313297
8,1.504,10.608,4.186,2.1243379877173116
9,1.502,10.418,4.003,2.0624022619961893
10,1.497,10.07,3.81,1.965900012416571
11,1.498,9.439,3.594,1.8620450384258818
12,1.496,8.793,3.383,1.7459802624112681
13,1.499,7.917,3.152,1.596652453980155
14,1.497,7.371,2.921,1.4447812162546538
15,1.498,7.299,2.728,1.3708258709973191
16,1.498,7.21,2.541,1.3305873528857501
17,1.496,6.911,2.344,1.2005203567137928
18,1.498,6.268,2.148,1.0216320883068162
19,1.497,5.516,1.991,0.858286053362294
20,1.497,5.104,1.903,0.7632367272994806
21,1.499,4.141,1.806,0.5956271764331698
22,1.497,3.679,1.727,0.4338367010790958
23,1.496,2.961,1.648,0.2924222735914372
24,1.496,2.257,1.606,0.18590517588339472
25,1.496,2.145,1.593,0.16135439942334937
26,1.496,2.105,1.566,0.13257894867659012
27,1.496,1.78,1.532,0.05863769705120537
28,1.496,1.638,1.516,0.027503652739476227
29,1.496,1.584,1.512,0.01881357244435207
30,1.496,1.564,1.508,0.015549972889568307
31,1.496,1.561,1.504,0.012740599859444982
32,1.496,1.62,1.509,0.022669124933315833
33,1.496,1.643,1.507,0.025345556413019395
34,1.496,1.568,1.508,0.01937046474244834
35,1.496,1.611,1.506,0.02084342167068129
36,1.496,1.662,1.51,0.02982776193774659
37,1.496,1.622,1.507,0.02547155224549483
38,1.496,1.705,1.508,0.03274776595822187
39,1.496,1.693,1.508,0.029908466110909297
40,1.496,1.638,1.503,0.020467323211387518
41,1.496,1.62,1.509,0.028822926596756424
42,1.496,1.59,1.505,0.019959994704395596
43,1.496,1.655,1.505,0.024615038800015483
44,1.496,1.612,1.507,0.0211995389479198
45,1.496,1.641,1.506,0.026325701276640755
46,1.496,1.764,1.513,0.045829210511772044
47,1.496,1.744,1.516,0.04201460346158936
48,1.496,1.675,1.515,0.037698084788932655
49,1.496,1.63,1.513,0.028060479457291346
