Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.525,11.537,4.917,2.3637538937113516
3,1.525,11.53,4.889,2.3514961938511543
4,1.525,11.527,4.86,2.3409159098462378
5,1.525,11.481,4.822,2.3282281823762863
6,1.525,11.435,4.785,2.3212361208034697
7,1.523,11.326,4.733,2.2999776045836633
8,1.521,11.252,4.675,2.283858645528308
9,1.52,11.197,4.616,2.26485751946771
10,1.518,11.097,4.553,2.2398249136373
11,1.517,10.921,4.484,2.2139803086979044
12,1.515,10.745,4.417,2.187451984290048
13,1.512,10.509,4.342,2.1527345425093
14,1.509,10.237,4.266,2.1197296773032974
15,1.504,9.993,4.2,2.09567041030663
16,1.501,9.864,4.128,2.0773752086869037
17,1.499,9.794,4.059,2.0468758385189574
18,1.498,9.708,3.979,2.008132625034962
19,1.498,9.585,3.893,1.9705340060426457
20,1.497,9.519,3.825,1.9513692605716482
21,1.497,9.353,3.742,1.9133085918589403
22,1.496,9.169,3.669,1.8674852026387183
23,1.496,9.117,3.591,1.8332098352656072
24,1.496,8.904,3.507,1.7961592200897982
25,1.496,8.869,3.436,1.774238383389405
26,1.496,8.838,3.365,1.7535983236812238
27,1.496,8.828,3.285,1.7245854919722405
28,1.496,8.758,3.211,1.6894516440605283
29,1.496,8.693,3.134,1.6538808813165196
30,1.496,8.554,3.048,1.615389890073388
31,1.497,8.445,2.957,1.5865303945174363
32,1.5,8.179,2.857,1.5513063945460854
33,1.503,8.052,2.778,1.523858692989944
34,1.501,7.867,2.692,1.4976394610081727
35,1.497,7.818,2.602,1.4488417913870135
36,1.498,7.661,2.521,1.3897366413799772
37,1.498,7.392,2.442,1.3271917499677952
38,1.5,6.916,2.364,1.2867416935096279
39,1.498,6.916,2.308,1.276049495710413
40,1.496,6.905,2.258,1.2490552205695016
41,1.496,6.745,2.204,1.198397254536875
42,1.496,6.418,2.147,1.1272065038811816
43,1.496,6.371,2.089,1.0634348923348569
44,1.498,6.325,2.026,0.9962246628821305
45,1.5,6.222,1.97,0.9464920085589859
46,1.496,6.037,1.927,0.896565934974436
47,1.497,5.656,1.886,0.8206636314409781
48,1.496,5.404,1.857,0.7756446103577466
49,1.501,5.157,1.825,0.703004290636705
