Iteration,Min,Max,Average,Std. Dev.
0,1.496,13.458,4.935,2.55223862008658
1,1.496,13.458,4.935,2.55223862008658
2,1.496,13.446,4.928,2.5496734421897447
3,1.496,13.439,4.913,2.5436232598108237
4,1.496,13.422,4.889,2.5301063584707286
5,1.496,13.395,4.856,2.517627149281704
6,1.496,13.386,4.819,2.5028345396257943
7,1.496,13.336,4.77,2.4787814163597504
8,1.496,13.261,4.711,2.448917126958721
9,1.496,13.185,4.638,2.4240852370129637
10,1.496,13.171,4.563,2.3991407782950964
11,1.496,13.101,4.486,2.3687025960345474
12,1.496,12.99,4.4,2.329285844702741
13,1.496,12.872,4.302,2.287068271924349
14,1.496,12.855,4.204,2.2357191277002877
15,1.496,12.636,4.098,2.17574207405807
16,1.496,12.607,3.986,2.1351207545479647
17,1.496,12.336,3.866,2.0793732898558455
18,1.496,12.089,3.75,2.0440737859270954
19,1.496,11.64,3.614,1.9966352879356581
20,1.496,11.349,3.503,1.9527521285122793
21,1.496,10.982,3.362,1.8871494083774953
22,1.496,10.323,3.223,1.8043500007905215
23,1.496,9.675,3.082,1.7399783941821538
24,1.496,9.567,2.948,1.6965497192513188
25,1.496,9.372,2.819,1.6440102130313965
26,1.496,8.959,2.674,1.5657921599489855
27,1.496,8.386,2.539,1.4741517262126984
28,1.496,7.94,2.417,1.371084659489694
29,1.496,7.44,2.279,1.2481378635091382
30,1.496,6.617,2.155,1.1256122457154156
31,1.496,6.147,2.039,1.00342688314241
32,1.496,6.103,1.919,0.8837286109091345
33,1.496,5.785,1.814,0.7677744653487082
34,1.496,5.095,1.721,0.628996851443162
35,1.496,4.752,1.658,0.5109820172043122
36,1.496,4.607,1.622,0.4653341025697094
37,1.496,4.501,1.597,0.4288243631428429
38,1.496,4.181,1.581,0.37994090144622167
39,1.496,4.036,1.564,0.3241873697582168
40,1.496,3.91,1.544,0.27093295152152996
41,1.496,3.389,1.534,0.21909370965099811
42,1.496,3.043,1.526,0.18333098329863518
43,1.496,2.668,1.518,0.12917923677321522
44,1.496,2.63,1.511,0.11328380449561651
45,1.496,2.433,1.511,0.09388503463468835
46,1.496,2.058,1.507,0.05678826438466855
47,1.496,1.868,1.505,0.03770106657547475
48,1.496,1.649,1.502,0.01632168490094734
49,1.496,1.591,1.501,0.013519329878813637
