Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.522,11.448,4.86,2.339276720937362
3,1.522,11.409,4.702,2.2727045598361957
4,1.512,11.395,4.538,2.2144235009169417
5,1.505,11.13,4.334,2.145510430308629
6,1.499,10.866,4.132,2.1101204126229245
7,1.497,10.239,3.86,1.9934675217737836
8,1.496,9.817,3.582,1.8920717237250717
9,1.497,9.495,3.32,1.7827760635682965
10,1.496,8.925,3.05,1.6252922568785888
11,1.508,7.908,2.758,1.4686291590090619
12,1.523,6.886,2.485,1.2890415637234063
13,1.52,5.982,2.222,1.0720745753026326
14,1.497,5.473,2.001,0.8583866018802473
15,1.496,5.065,1.896,0.7575136839417521
16,1.496,4.748,1.827,0.6896055778559508
17,1.498,4.254,1.736,0.5279929123948894
18,1.496,3.384,1.635,0.29398442668364244
19,1.498,2.433,1.573,0.14782785748270144
20,1.496,1.976,1.545,0.07022125854962263
21,1.496,1.655,1.533,0.03517700981622046
22,1.496,1.645,1.527,0.035112615697053914
23,1.496,1.561,1.512,0.017424255097961475
24,1.496,1.58,1.507,0.017610191164031692
25,1.496,1.576,1.505,0.016027472770850402
26,1.496,1.564,1.505,0.014108127959017516
27,1.496,1.623,1.509,0.024061616811908347
28,1.496,1.617,1.504,0.019675684760294732
29,1.496,1.65,1.511,0.028539280243262546
30,1.496,1.655,1.508,0.025044907208022476
31,1.496,1.581,1.505,0.017516985031634832
32,1.496,1.591,1.508,0.019377956282005813
33,1.496,1.56,1.502,0.011149130227548813
34,1.496,1.863,1.526,0.06861551335232349
35,1.496,1.87,1.52,0.06484459600851263
36,1.496,1.811,1.52,0.05400677421247005
37,1.496,1.719,1.515,0.04726139818268091
38,1.496,1.784,1.524,0.05839117455690096
39,1.496,1.866,1.524,0.06940209896314534
40,1.496,1.727,1.515,0.045788228579074206
41,1.496,1.804,1.51,0.04479419540003999
42,1.496,1.783,1.508,0.04116607070423841
43,1.496,1.579,1.503,0.013719311541385233
44,1.496,1.818,1.514,0.053609334446829277
45,1.496,1.794,1.515,0.052929774315800204
46,1.496,1.697,1.512,0.03607264150444673
47,1.496,1.606,1.511,0.027987255358743763
48,1.496,1.588,1.505,0.016706269259065952
49,1.496,1.664,1.513,0.0356806365111837
50,1.496,1.664,1.511,0.029426471924706078
51,1.496,1.617,1.508,0.02423782072487832
52,1.496,1.577,1.507,0.017457986921965304
53,1.496,1.626,1.509,0.026434647318895305
54,1.496,1.629,1.515,0.030635012393954705
55,1.496,1.698,1.512,0.033721098691344036
56,1.496,1.73,1.522,0.04889241209995852
57,1.496,1.664,1.515,0.03449086759180717
58,1.496,1.826,1.521,0.05644267779512658
59,1.496,1.802,1.518,0.05988316429769986
60,1.496,1.711,1.517,0.04344134344501678
61,1.496,1.689,1.509,0.03339917295090141
62,1.496,1.641,1.509,0.025001681116886505
63,1.496,1.624,1.507,0.02530177960695665
64,1.496,1.589,1.509,0.02334987740926157
65,1.496,1.691,1.517,0.035171246302959085
66,1.496,1.617,1.511,0.023739533030320732
67,1.496,1.647,1.518,0.03861491128632878
68,1.496,1.737,1.518,0.04517585423237804
69,1.496,1.645,1.516,0.034865201355873655
70,1.496,1.669,1.516,0.03592991601338418
71,1.496,1.915,1.522,0.07284306497305665
72,1.496,1.95,1.519,0.06738516443694664
73,1.496,1.835,1.516,0.053022341159413636
74,1.496,1.796,1.516,0.04787753519694538
75,1.496,1.663,1.515,0.034222900047725886
76,1.496,1.658,1.515,0.03301308626609612
77,1.496,1.668,1.514,0.03141221214904832
78,1.496,1.906,1.52,0.06419739804930782
79,1.496,1.887,1.531,0.07485832867285
80,1.496,1.855,1.527,0.061579426601702535
81,1.496,1.75,1.52,0.045943967175556065
82,1.496,1.861,1.522,0.059715279239530995
83,1.496,1.753,1.516,0.044466491641770245
84,1.496,1.842,1.53,0.06338347731496968
85,1.496,1.874,1.528,0.07551914771018768
86,1.496,1.884,1.521,0.0620103103607819
87,1.496,2.07,1.541,0.10486188475401556
88,1.496,2.061,1.54,0.10204637633334729
89,1.496,1.901,1.519,0.06300058847308815
90,1.496,1.697,1.521,0.04446849548300618
91,1.496,1.912,1.531,0.06981996535255207
92,1.496,1.917,1.52,0.06394084599494854
93,1.496,1.865,1.529,0.06520469707823413
94,1.496,1.837,1.529,0.05667982873509114
95,1.496,1.798,1.519,0.05888879371940772
96,1.496,1.784,1.519,0.052030052722180864
97,1.496,2.09,1.529,0.08678403436297635
98,1.496,2.136,1.527,0.09302097907973936
99,1.496,1.624,1.522,0.0342630491834051
