Iteration,Min,Max,Average,Std. Dev.
0,1.526,11.555,4.929,2.3690819436276693
1,1.526,11.555,4.929,2.3690819436276693
2,1.525,11.52,4.906,2.3590835473647944
3,1.524,11.504,4.841,2.3311266942248636
4,1.523,11.496,4.762,2.303384381824668
5,1.518,11.345,4.649,2.264879575187495
6,1.512,11.184,4.525,2.2425508775023135
7,1.507,10.775,4.34,2.165921817739192
8,1.503,10.486,4.125,2.105042949053216
9,1.501,10.253,3.906,2.0280712543169064
10,1.498,9.814,3.672,1.9054391795301595
11,1.496,9.004,3.403,1.772096589716701
12,1.497,8.162,3.136,1.6213313389344681
13,1.501,7.242,2.844,1.4265929935143375
14,1.527,6.603,2.554,1.2304202324725793
15,1.5,6.503,2.34,1.1484445304848538
16,1.503,6.376,2.181,1.0711450388445918
17,1.511,5.949,1.992,0.8897052329485882
18,1.499,5.028,1.824,0.6309768089775509
19,1.503,3.953,1.739,0.41921704573851437
20,1.501,3.372,1.683,0.3146121269262592
21,1.497,2.098,1.611,0.13575485255043576
22,1.498,1.825,1.579,0.07470689010571731
23,1.496,1.883,1.558,0.07166498605438514
24,1.496,1.857,1.538,0.053470735625146336
25,1.496,1.744,1.53,0.04352527629058691
26,1.496,1.66,1.517,0.03282136089049233
27,1.496,1.669,1.514,0.0363144723972027
28,1.496,1.619,1.512,0.027382522405107506
29,1.496,1.658,1.514,0.03415481667307023
30,1.496,1.638,1.515,0.03551905101469253
31,1.496,1.702,1.516,0.036754273797417726
32,1.496,1.692,1.519,0.04735029204066015
33,1.496,1.664,1.519,0.04261769458834104
34,1.496,2.026,1.545,0.10115515040029315
35,1.496,2.141,1.547,0.13307097933269207
36,1.496,2.029,1.532,0.08608572442181482
37,1.496,2.048,1.535,0.09549437145674901
38,1.496,1.778,1.521,0.05138945378068501
39,1.496,2.168,1.53,0.10016879452629493
40,1.496,2.28,1.526,0.11233660130178089
41,1.496,1.674,1.512,0.03176294348436645
42,1.496,1.707,1.522,0.04265585123924929
43,1.496,1.586,1.513,0.023300511441888827
44,1.496,1.949,1.544,0.09534837616607211
45,1.496,1.935,1.528,0.07571024370393734
46,1.496,1.81,1.533,0.07313154460369006
47,1.496,1.727,1.536,0.05916504541617275
48,1.496,1.801,1.53,0.06120097863891877
49,1.496,1.841,1.539,0.08437225080262237
