Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=1, n=250, seed=1234",0,19.819540423277537,25.30986875027003,22.578087201747746,0.8114282651912181
"pop=300, k=1, n=250, seed=1234",1,19.819540423277537,28.689822633206724,23.922436191031682,2.261818994502363
"pop=300, k=1, n=250, seed=1234",2,19.81648565394813,32.37120490253947,23.839660564083086,2.588759032427113
"pop=300, k=1, n=250, seed=1234",3,19.80984782653241,30.11203592235226,23.298845808613663,2.35464219028255
"pop=300, k=1, n=250, seed=1234",4,19.804917094556725,30.045249853827226,22.413009205689118,2.445191372900498
"pop=300, k=1, n=250, seed=1234",5,19.795375864222848,28.817669028462976,21.1647579026626,2.1135169706700094
"pop=300, k=1, n=250, seed=1234",6,19.78565283730424,25.379637645568558,19.88805900115421,0.5657107523370017
"pop=300, k=1, n=250, seed=1234",7,19.77014188589954,19.836929344655058,19.804398067681582,0.0104096222967169
"pop=300, k=1, n=250, seed=1234",8,19.7408680754165,19.848189983745378,19.794124815288406,0.014565408119757562
"pop=300, k=1, n=250, seed=1234",9,19.70565116925285,19.825405230223467,19.780253268375194,0.017145368237404396
"pop=300, k=1, n=250, seed=1234",10,19.70565116925285,19.82722199680359,19.76320853756577,0.02118371584890581
"pop=300, k=1, n=250, seed=1234",11,19.666881391660446,19.84859293368557,19.744134470846056,0.025776969710142577
"pop=300, k=1, n=250, seed=1234",12,19.574786688597417,19.840897475011054,19.722996140149643,0.03766969247383027
"pop=300, k=1, n=250, seed=1234",13,19.520952843508443,19.84171940116148,19.689824940536305,0.04831329090736817
"pop=300, k=1, n=250, seed=1234",14,19.467704753584627,19.85684694326484,19.652316084994165,0.0629224208145263
"pop=300, k=1, n=250, seed=1234",15,19.33729706043308,19.89658169044098,19.594670243748435,0.08345407640901764
"pop=300, k=1, n=250, seed=1234",16,19.26347723193915,19.84070639372749,19.539574505157283,0.09219398944164202
"pop=300, k=1, n=250, seed=1234",17,19.140720700143675,19.91630126654509,19.48001231479291,0.12107183762903347
"pop=300, k=1, n=250, seed=1234",18,19.077635093823314,19.93616989527609,19.41108815000508,0.1440255701732763
"pop=300, k=1, n=250, seed=1234",19,18.71625571970096,20.05036145453373,19.328953890486105,0.17499361959345403
"pop=300, k=1, n=250, seed=1234",20,18.71625571970096,20.021509291984998,19.259800748646832,0.18839184892015257
"pop=300, k=1, n=250, seed=1234",21,18.579290979127776,19.96941005166125,19.198122115741988,0.23670576919339267
"pop=300, k=1, n=250, seed=1234",22,18.43035904573315,20.465098459894165,19.138472731734314,0.2947743848144
"pop=300, k=1, n=250, seed=1234",23,18.034721565664043,20.412811975119993,19.030569565422876,0.3200536324832217
"pop=300, k=1, n=250, seed=1234",24,18.02814066819614,20.53359758464572,18.97664192699454,0.35071992201999236
"pop=300, k=1, n=250, seed=1234",25,18.02814066819614,20.584778580753788,18.942267195824126,0.4268578878854497
"pop=300, k=1, n=250, seed=1234",26,18.026005082206144,20.649952471099027,18.836892733118873,0.4450510893160843
"pop=300, k=1, n=250, seed=1234",27,18.007173153171614,20.930004708945788,18.70856646195494,0.4631352970905426
"pop=300, k=1, n=250, seed=1234",28,18.005351244416445,20.640583150895782,18.53679519399531,0.39855894408141695
"pop=300, k=1, n=250, seed=1234",29,17.920208191038668,20.433055267973952,18.44619155613789,0.45618781054907054
"pop=300, k=1, n=250, seed=1234",30,17.910301064829728,20.07790054779287,18.287975547010745,0.39262594962109
"pop=300, k=1, n=250, seed=1234",31,17.832984391721613,19.371610426899014,18.11747119890842,0.22721225075479093
"pop=300, k=1, n=250, seed=1234",32,17.793246319181122,18.83194905366238,18.08760789990072,0.18563944785878575
"pop=300, k=1, n=250, seed=1234",33,17.72042354788086,19.290340564289775,18.101676632785672,0.24992103859681422
"pop=300, k=1, n=250, seed=1234",34,17.67139121541066,19.382902380404758,18.060825891925138,0.27563065788451097
"pop=300, k=1, n=250, seed=1234",35,17.553136011726238,19.23882351538156,18.02837498582828,0.2814332856642616
"pop=300, k=1, n=250, seed=1234",36,17.550687184662813,19.00761169652712,17.995082486813573,0.2801593923489041
"pop=300, k=1, n=250, seed=1234",37,17.32526493773354,19.092812598998357,17.92731764013605,0.2785234046965361
"pop=300, k=1, n=250, seed=1234",38,17.301750564473874,18.903842045339726,17.89659273225926,0.29684101815645697
"pop=300, k=1, n=250, seed=1234",39,17.304965808444866,19.253100939881207,17.89714587984716,0.36222456621848237
"pop=300, k=1, n=250, seed=1234",40,17.24319189342189,19.33377496544893,17.870251614727053,0.3741032073517177
"pop=300, k=1, n=250, seed=1234",41,17.184229502283582,20.01188509757887,17.798389180752267,0.39048403207019217
"pop=300, k=1, n=250, seed=1234",42,17.070201419843283,19.172423774063606,17.7146632471241,0.4120045863308449
"pop=300, k=1, n=250, seed=1234",43,17.062864075013028,19.423272950427748,17.662108092286815,0.4721877550263553
"pop=300, k=1, n=250, seed=1234",44,17.060275364978644,19.104815622776687,17.611205200919745,0.44705364537943754
"pop=300, k=1, n=250, seed=1234",45,16.82884026807857,19.288182427845946,17.554001258526455,0.4484133789499883
"pop=300, k=1, n=250, seed=1234",46,16.82884026807857,19.51684083003533,17.50394209684549,0.49363682699608175
"pop=300, k=1, n=250, seed=1234",47,16.85460642369209,19.142268318615205,17.495628775562242,0.489164775655798
"pop=300, k=1, n=250, seed=1234",48,16.84511131094731,19.720824983559496,17.425668862658366,0.5165854021560138
"pop=300, k=1, n=250, seed=1234",49,16.838754674813565,19.782742878915787,17.413202997548705,0.5414825542871133
