Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=250, n=350, seed=1234",0,455746.9764823291,356351.329715003,569708.8534271995,0.0
"pop=300, k=250, n=350, seed=1234",1,451043.6180593913,351841.3908064237,564512.2164167485,2254.969454289676
"pop=300, k=250, n=350, seed=1234",2,444499.78937348205,346971.0122782824,556180.8120269743,3830.4408098538333
"pop=300, k=250, n=350, seed=1234",3,434095.2745256143,334804.4972853368,541006.2894889665,8041.285293932661
"pop=300, k=250, n=350, seed=1234",4,421550.93420825567,321473.0118338878,522369.85252484505,12651.02104574158
"pop=300, k=250, n=350, seed=1234",5,410187.5995823963,306628.4786720699,508278.00893182465,17606.45863538062
"pop=300, k=250, n=350, seed=1234",6,396667.0117419392,292690.86317221506,487445.3850406176,22339.471691313647
"pop=300, k=250, n=350, seed=1234",7,385226.50307955104,280987.24814888596,474444.49431046296,26468.52491071826
"pop=300, k=250, n=350, seed=1234",8,373758.6091012061,269965.9877694812,467945.8275756976,30178.913996707783
"pop=300, k=250, n=350, seed=1234",9,362557.04838342837,255542.8965872042,464000.4720870129,34211.29718597881
"pop=300, k=250, n=350, seed=1234",10,357666.2260407305,250535.74861515008,461863.00245001394,37060.08978594545
"pop=300, k=250, n=350, seed=1234",11,348780.54815828684,243251.550938359,457937.7805295317,39513.686181705794
"pop=300, k=250, n=350, seed=1234",12,340025.3736802103,239165.54846347377,454857.31802962336,41376.57493597186
"pop=300, k=250, n=350, seed=1234",13,330484.5270490444,231379.23546260622,449491.5897954503,43222.237654771074
"pop=300, k=250, n=350, seed=1234",14,317934.3202202063,218418.8260474304,438142.573780088,45566.658414086116
"pop=300, k=250, n=350, seed=1234",15,311842.65467553266,216402.55254818546,433403.70484112715,47284.61214923497
"pop=300, k=250, n=350, seed=1234",16,302089.3709781478,209846.18571135026,426012.2019559619,48936.20595466401
"pop=300, k=250, n=350, seed=1234",17,292141.6218952203,204905.11998628164,411547.44617503276,50419.85194676476
"pop=300, k=250, n=350, seed=1234",18,281580.19119504385,194470.4566755331,398041.5207025163,52185.87483181995
"pop=300, k=250, n=350, seed=1234",19,277111.7374732624,190311.04980973862,389298.8928426433,53731.74064512588
"pop=300, k=250, n=350, seed=1234",20,270793.7490156203,187300.88990672393,375264.3049986347,55036.89209296748
"pop=300, k=250, n=350, seed=1234",21,261339.72971262326,180631.3238517906,362626.23635119735,56383.1724769479
"pop=300, k=250, n=350, seed=1234",22,249320.33713179413,167481.87990597737,344629.4037384345,58174.68674283526
"pop=300, k=250, n=350, seed=1234",23,244601.64162576487,164135.50997068803,339766.28704458807,59738.36682221999
"pop=300, k=250, n=350, seed=1234",24,239577.00105568283,161420.88311995182,331626.47058910405,61087.06393411743
"pop=300, k=250, n=350, seed=1234",25,232674.47680414558,155701.35149382584,326313.13370894466,62425.04048964987
"pop=300, k=250, n=350, seed=1234",26,225701.287155816,151482.14947770594,320052.0010234169,63678.50965065584
"pop=300, k=250, n=350, seed=1234",27,219993.30871319395,148885.28211694132,314563.4129164667,64784.202708757286
"pop=300, k=250, n=350, seed=1234",28,210957.54565740505,145150.87681463934,302292.19177283533,65821.6119047574
"pop=300, k=250, n=350, seed=1234",29,202968.624863735,138959.5647625566,295028.45334978064,66913.84374326949
"pop=300, k=250, n=350, seed=1234",30,197203.8530942699,135979.54166888568,284014.730301932,67914.21544778129
"pop=300, k=250, n=350, seed=1234",31,193338.74785775502,133256.53476437833,277254.7478331672,68827.27587829513
"pop=300, k=250, n=350, seed=1234",32,189284.51733875173,129382.11510081419,270484.08794630255,69713.02275474789
"pop=300, k=250, n=350, seed=1234",33,185266.05962855165,124546.20885799688,262919.26119688276,70614.09310285916
"pop=300, k=250, n=350, seed=1234",34,179044.31011346346,117544.56901446244,257160.22015174592,71614.39427851133
"pop=300, k=250, n=350, seed=1234",35,174971.26141003185,116503.80466137845,249589.1225702273,72478.75374069021
"pop=300, k=250, n=350, seed=1234",36,170060.22986234006,114514.55105016832,248355.87597095117,73260.90846115933
"pop=300, k=250, n=350, seed=1234",37,162535.63951097702,109153.85269579427,242708.89414990754,74088.74556231254
"pop=300, k=250, n=350, seed=1234",38,158519.9119344783,105063.9057689253,239928.98310892016,74915.29740082132
"pop=300, k=250, n=350, seed=1234",39,153197.96057462142,101313.46978372229,229710.78861287003,75730.37792966318
"pop=300, k=250, n=350, seed=1234",40,149655.1413772633,97256.39966688973,222948.1336428099,76546.17921331276
"pop=300, k=250, n=350, seed=1234",41,144505.1802738375,90703.49553689489,215338.55643007287,77444.55653901372
"pop=300, k=250, n=350, seed=1234",42,141144.92392624888,86591.4171325519,210343.09990762046,78340.7103007328
"pop=300, k=250, n=350, seed=1234",43,135547.30049742412,80753.50991623671,208376.24450391973,79290.38260623503
"pop=300, k=250, n=350, seed=1234",44,131280.86983754014,78328.87563237622,207191.36477089938,80183.03979276457
"pop=300, k=250, n=350, seed=1234",45,127922.26995495376,76566.44108553379,206183.04954896876,81005.59000086198
"pop=300, k=250, n=350, seed=1234",46,123639.07406939278,75238.59267352612,198206.43638492134,81753.6878510438
"pop=300, k=250, n=350, seed=1234",47,120026.49787142943,73423.02001181619,196136.6935059922,82449.24289556686
"pop=300, k=250, n=350, seed=1234",48,116830.21538162656,69489.55192040007,190229.49785826207,83155.08914390366
"pop=300, k=250, n=350, seed=1234",49,112242.21333852329,66901.77948056131,181210.92343224798,83835.14636981493
"pop=300, k=250, n=350, seed=1234",50,108154.12084521604,65058.9547883475,175060.23255597657,84473.03831626466
"pop=300, k=250, n=350, seed=1234",51,101407.05780558272,59342.46302834807,166911.57394618235,85171.41727651002
"pop=300, k=250, n=350, seed=1234",52,94113.38134789631,49727.250040712934,157318.49946093897,86029.48914993055
"pop=300, k=250, n=350, seed=1234",53,90647.96997371152,47987.9691206186,156108.26018899283,86832.91184412548
"pop=300, k=250, n=350, seed=1234",54,87265.69111526354,45181.15716216519,153401.99080698486,87613.88905965108
"pop=300, k=250, n=350, seed=1234",55,82999.8415863176,43436.74730595818,149374.413866993,88348.55113134334
"pop=300, k=250, n=350, seed=1234",56,79027.14621078577,42439.894733541274,142957.3335545869,89023.58242742401
"pop=300, k=250, n=350, seed=1234",57,75270.99690319442,39138.79368435913,139409.60350185205,89697.8244498994
"pop=300, k=250, n=350, seed=1234",58,70753.46063820235,36086.40617515445,135456.7759104067,90366.0180299536
"pop=300, k=250, n=350, seed=1234",59,67477.85749103119,34082.593974881645,131665.6458023581,91005.44158324257
"pop=300, k=250, n=350, seed=1234",60,63483.70664188535,31167.11263486598,129323.80871980875,91638.61235983764
"pop=300, k=250, n=350, seed=1234",61,60913.30491965313,31047.411383025734,122760.76506668596,92206.4918709782
"pop=300, k=250, n=350, seed=1234",62,57857.54589862137,29450.487485689435,120432.2729400327,92745.38197311164
"pop=300, k=250, n=350, seed=1234",63,53407.01398559151,28312.226285998844,114418.09693380228,93248.51545968537
"pop=300, k=250, n=350, seed=1234",64,48645.917105897504,27566.227041568094,104624.46214297287,93711.23803330012
"pop=300, k=250, n=350, seed=1234",65,42472.23750128721,26554.7865143493,90569.7987896546,94141.96890288034
"pop=300, k=250, n=350, seed=1234",66,35789.20664045722,25958.24724314532,81859.49774247149,94535.6609316437
"pop=300, k=250, n=350, seed=1234",67,32462.130204096542,26316.863553124735,76979.06481950847,94878.28950714713
"pop=300, k=250, n=350, seed=1234",68,29851.1629790907,25706.99278241118,69464.64021653622,95190.87443407804
"pop=300, k=250, n=350, seed=1234",69,29007.99460856663,25755.500715776947,62052.87724433346,95464.73236820004
"pop=300, k=250, n=350, seed=1234",70,28329.458868722115,25928.204530689618,51778.08313762644,95700.9677122622
"pop=300, k=250, n=350, seed=1234",71,27992.089177829108,26560.610130376288,48303.715590077074,95895.38125615625
"pop=300, k=250, n=350, seed=1234",72,27774.361484366054,26773.933326681334,46530.537188070935,96057.72458632418
"pop=300, k=250, n=350, seed=1234",73,27670.23839047808,26615.54222210311,41708.93328825897,96195.9800549178
"pop=300, k=250, n=350, seed=1234",74,27696.024444301296,26765.92727617032,36494.716784631615,96307.54023655455
"pop=300, k=250, n=350, seed=1234",75,27674.134171981303,26734.689164466545,31984.189095649097,96396.96569362389
"pop=300, k=250, n=350, seed=1234",76,27555.787496677844,26661.362341041775,30148.065603064588,96466.47993645078
"pop=300, k=250, n=350, seed=1234",77,27479.698393963637,26904.865267890265,28586.852753011633,96513.36300497237
"pop=300, k=250, n=350, seed=1234",78,27504.519186810758,26612.734764765803,28509.16311667368,96546.18778832801
"pop=300, k=250, n=350, seed=1234",79,27587.47957444737,26659.533733022858,30794.231830515422,96561.71106366084
"pop=300, k=250, n=350, seed=1234",80,27622.245635282376,26832.986687390807,33232.925408733434,96559.63216256764
"pop=300, k=250, n=350, seed=1234",81,27540.51403404529,26903.662746405207,32569.250347113273,96542.4470889153
"pop=300, k=250, n=350, seed=1234",82,27496.32515188658,26611.35807689615,31240.24451511614,96515.47407901222
"pop=300, k=250, n=350, seed=1234",83,27463.72239279778,26563.246872060947,29095.019793318537,96476.6299136097
"pop=300, k=250, n=350, seed=1234",84,27454.30006065424,26978.752274831106,28172.422722283587,96421.58761330714
"pop=300, k=250, n=350, seed=1234",85,27466.225930210698,27045.75307671516,28643.805830114172,96355.27329994895
"pop=300, k=250, n=350, seed=1234",86,27488.9059549055,26980.15106500836,28088.012868243215,96279.88792429496
"pop=300, k=250, n=350, seed=1234",87,27524.84974746664,26891.14006437839,28611.55726161058,96196.31822296194
"pop=300, k=250, n=350, seed=1234",88,27523.99844675491,26823.83008745296,28860.49518257559,96104.9249638011
"pop=300, k=250, n=350, seed=1234",89,27556.296450443377,26886.99951344411,29256.630743318477,96004.96063890401
"pop=300, k=250, n=350, seed=1234",90,27515.885018390134,27096.7618620704,28529.415972119816,95895.59299377403
"pop=300, k=250, n=350, seed=1234",91,27538.224631396086,26589.751530312686,29647.026460272813,95784.32145247729
"pop=300, k=250, n=350, seed=1234",92,27552.170971375985,25922.625435331312,29387.640036633144,95672.87447516544
"pop=300, k=250, n=350, seed=1234",93,27546.74569978823,25737.64933489277,29214.105850470856,95556.87747656088
"pop=300, k=250, n=350, seed=1234",94,27488.269017281105,25742.442211708625,28797.792834851047,95434.93616898342
"pop=300, k=250, n=350, seed=1234",95,27464.869138069975,26093.326626768096,28664.233169080286,95304.3743155296
"pop=300, k=250, n=350, seed=1234",96,27476.1267282703,27000.974816156908,28415.13818988193,95160.93999113268
"pop=300, k=250, n=350, seed=1234",97,27483.083732369774,26923.479152147316,28909.554469842253,95013.83108673012
"pop=300, k=250, n=350, seed=1234",98,27459.413465489546,27028.381171167395,28310.736008934007,94861.80855034998
"pop=300, k=250, n=350, seed=1234",99,27494.25524408926,26207.76248039773,28894.268190440893,94712.81407976367
