Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=200, n=100, seed=1234",0,462.9208272479267,982.2759762760901,693.3554231102848,98.9498423063221
"pop=300, k=200, n=100, seed=1234",1,462.9208272479267,1321.7834187509773,722.6007681509084,175.6340211692246
"pop=300, k=200, n=100, seed=1234",2,462.7191759239767,1111.4389422063957,704.9695424545918,172.84722998424573
"pop=300, k=200, n=100, seed=1234",3,462.2255064012888,1408.673157429154,697.7456578012687,197.99237366139283
"pop=300, k=200, n=100, seed=1234",4,462.2255064012888,1287.3906152556885,652.09189775362,184.23196116628858
"pop=300, k=200, n=100, seed=1234",5,462.30798074757575,1118.0043758266556,633.3356298067404,178.41237457257074
"pop=300, k=200, n=100, seed=1234",6,461.4911922958134,1277.555998223741,585.4910015057484,180.13378552112053
"pop=300, k=200, n=100, seed=1234",7,460.36032734496405,1379.1805176348607,548.5869347052496,148.34473213050032
"pop=300, k=200, n=100, seed=1234",8,459.8466508839546,969.355985165366,535.4759341699087,128.79630433792434
"pop=300, k=200, n=100, seed=1234",9,456.7704479369926,883.9605907786788,488.3211295674293,81.68514968291308
"pop=300, k=200, n=100, seed=1234",10,455.7915024769894,464.7237017992056,461.28771114451285,1.5005367647819623
"pop=300, k=200, n=100, seed=1234",11,453.81906159309824,465.5813413793928,459.6287845873163,1.8740424084277143
"pop=300, k=200, n=100, seed=1234",12,447.5961950735479,466.3512814980582,457.71241383741534,2.5885232602473427
"pop=300, k=200, n=100, seed=1234",13,444.6695470065529,463.6867028592338,455.1275282987592,2.959940126566831
"pop=300, k=200, n=100, seed=1234",14,440.66798130719707,463.46482290703125,452.0764546158843,3.7745019224576497
"pop=300, k=200, n=100, seed=1234",15,435.0180519654273,465.47976421799007,448.47438095968596,4.4564969676552675
"pop=300, k=200, n=100, seed=1234",16,425.007761373287,462.9343670700355,444.46969217023036,5.2704512281505105
"pop=300, k=200, n=100, seed=1234",17,413.23138273060624,467.7886644216329,439.9934444621157,7.098447591777183
"pop=300, k=200, n=100, seed=1234",18,403.43661264175745,465.55521312998724,433.619732650771,9.883185179857739
"pop=300, k=200, n=100, seed=1234",19,376.5870665369826,479.7273681667418,425.849421300147,13.8587614126025
"pop=300, k=200, n=100, seed=1234",20,355.5254812108268,478.24846156200385,415.99694825344324,17.649425749245218
"pop=300, k=200, n=100, seed=1234",21,326.6637828116474,460.0036156716807,404.6867566076846,19.106168637080337
"pop=300, k=200, n=100, seed=1234",22,325.7056434467306,466.2120827759166,390.64451433104927,22.683978144251263
"pop=300, k=200, n=100, seed=1234",23,301.6388862911717,480.73383898004107,378.0278022123407,26.59937287097415
"pop=300, k=200, n=100, seed=1234",24,301.46419314116315,474.44580223490243,363.88577234391903,28.816871618131195
"pop=300, k=200, n=100, seed=1234",25,282.07353925930886,509.3081479380128,352.44244533285325,32.84276493638578
"pop=300, k=200, n=100, seed=1234",26,282.07353925930886,465.88525102741875,341.24333199536096,32.722509028136244
"pop=300, k=200, n=100, seed=1234",27,281.1196380833646,467.5162812567441,332.37925423215563,36.00032786046196
"pop=300, k=200, n=100, seed=1234",28,273.97745681553783,457.7115030365086,317.4394519308256,31.57661006979391
"pop=300, k=200, n=100, seed=1234",29,266.7487806198213,420.746779886929,304.5411586997127,24.887894545358815
"pop=300, k=200, n=100, seed=1234",30,252.69829115801534,422.32641317032613,295.991221752115,23.486948125097367
"pop=300, k=200, n=100, seed=1234",31,249.528264226838,397.5450533911673,287.29313349182206,18.740144783629134
"pop=300, k=200, n=100, seed=1234",32,249.528264226838,383.6527256342481,286.4281072368333,22.809995579389422
"pop=300, k=200, n=100, seed=1234",33,246.38852899524426,366.77766793690716,279.4033238079737,19.989483132104752
"pop=300, k=200, n=100, seed=1234",34,238.57693409975832,358.915843013995,271.7661488978454,18.700881842824618
"pop=300, k=200, n=100, seed=1234",35,236.48678257782944,373.26653538187907,268.01582358558034,22.962679664768125
"pop=300, k=200, n=100, seed=1234",36,224.6931898371192,345.5116766696441,260.6355598342144,19.4555459526205
