Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=50, n=50, seed=1234",0,18298.618728297635,11542.44593395416,27549.46315717053,0.0
"pop=300, k=50, n=50, seed=1234",1,17816.45876253364,11231.122500439888,27332.100734613614,155.66171675713667
"pop=300, k=50, n=50, seed=1234",2,17024.565147494643,10935.203233051961,26160.181923512828,247.93238120851532
"pop=300, k=50, n=50, seed=1234",3,16506.853043647105,10573.078695999522,25205.77237528942,358.5616109700605
"pop=300, k=50, n=50, seed=1234",4,15988.124115746632,10173.130835193899,23773.684027036063,481.3375404493632
"pop=300, k=50, n=50, seed=1234",5,15021.45321353065,9009.637106517446,22577.666142475766,827.4481483577982
"pop=300, k=50, n=50, seed=1234",6,14055.788115811789,7847.310412723289,21051.473665284182,1224.5589403888418
"pop=300, k=50, n=50, seed=1234",7,12724.724453573512,6572.642116226872,19605.163803584102,1655.6756079167908
"pop=300, k=50, n=50, seed=1234",8,11764.288532373825,6096.778869265709,19121.798425648827,1935.0481849803323
"pop=300, k=50, n=50, seed=1234",9,10983.870971993683,5865.02037834963,18242.13956468508,2109.8114947509926
"pop=300, k=50, n=50, seed=1234",10,10260.575372765277,5314.577303632304,17674.71648964998,2271.521283886462
"pop=300, k=50, n=50, seed=1234",11,9762.563347280558,4950.163390023454,17015.51158381043,2403.343300387771
"pop=300, k=50, n=50, seed=1234",12,9022.58113997239,4271.3594047365605,15510.722998893805,2551.2086477200214
"pop=300, k=50, n=50, seed=1234",13,7844.865835721293,3401.0753066077777,13798.46584664716,2732.1383722931464
"pop=300, k=50, n=50, seed=1234",14,6619.158833684382,2425.650398243083,12598.413259156556,2949.0872076739606
"pop=300, k=50, n=50, seed=1234",15,5842.065343736157,1920.9485712281567,11669.625593491683,3143.0626317360397
"pop=300, k=50, n=50, seed=1234",16,4813.765060739777,1417.9658546424266,10716.38485576297,3320.818727842906
"pop=300, k=50, n=50, seed=1234",17,4100.133422362174,1302.5881435727592,9871.868671175256,3454.2743947608633
"pop=300, k=50, n=50, seed=1234",18,3486.9803900894326,1225.617272036539,9383.498760374987,3553.733226066871
"pop=300, k=50, n=50, seed=1234",19,2805.0863139628595,1152.0955249665599,8622.433627246932,3628.335492371388
"pop=300, k=50, n=50, seed=1234",20,2422.329666619423,1136.6376708597923,7493.057231054074,3681.0771907814938
"pop=300, k=50, n=50, seed=1234",21,2103.204244947603,1138.569286008894,7135.011159918571,3716.4749557209375
"pop=300, k=50, n=50, seed=1234",22,1721.8861851005367,947.0846450697344,6284.724631527774,3748.088608410979
"pop=300, k=50, n=50, seed=1234",23,1518.111743942217,1045.2580008820196,5622.914332879196,3763.5663141762893
"pop=300, k=50, n=50, seed=1234",24,1503.06081812822,1019.6511696442725,5108.470520867014,3771.6621740664746
"pop=300, k=50, n=50, seed=1234",25,1596.5458503860953,1041.12611404579,4245.793609489073,3772.158655223275
"pop=300, k=50, n=50, seed=1234",26,1656.9067046284583,1056.1483464317778,4857.522178983999,3766.8801307573362
"pop=300, k=50, n=50, seed=1234",27,1624.5900099572818,967.4156170419714,5893.651295318967,3760.4386736116253
"pop=300, k=50, n=50, seed=1234",28,1517.328319654628,1057.3041052850742,5180.97345322849,3747.5932585543837
