Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=300, n=200, seed=1234",0,298250.6640034464,216063.5561715981,383461.25811649626,0.0
"pop=300, k=300, n=200, seed=1234",1,293808.370335817,213104.3421575666,375156.7919968281,1479.6070070157439
"pop=300, k=300, n=200, seed=1234",2,286121.0893970022,206071.43983554552,365311.05187975307,4190.744451568088
"pop=300, k=300, n=200, seed=1234",3,278302.82433194946,201314.5101158788,360193.8705879591,5794.522904260129
"pop=300, k=300, n=200, seed=1234",4,271425.20588225545,194914.85835394397,351513.92129112966,7696.164043112054
"pop=300, k=300, n=200, seed=1234",5,263385.62734178785,188589.40099023265,343974.9230836553,9638.099402225735
"pop=300, k=300, n=200, seed=1234",6,254596.0352599891,180995.7921108124,335867.08119082224,11864.795582529265
"pop=300, k=300, n=200, seed=1234",7,248241.30981173858,173927.98968972062,330111.19677955995,14084.937793295336
"pop=300, k=300, n=200, seed=1234",8,238700.95779233196,166375.8301430958,324372.19349582226,16376.8295563909
"pop=300, k=300, n=200, seed=1234",9,228808.1642591984,159885.85938301208,311197.79011783475,18519.63287808835
"pop=300, k=300, n=200, seed=1234",10,224267.23072331914,157092.4985840998,307565.3514610892,20049.213316681315
"pop=300, k=300, n=200, seed=1234",11,218052.65397720085,150572.4144398314,297493.9149572503,21691.384512237262
"pop=300, k=300, n=200, seed=1234",12,213503.3230784795,146878.5094072505,291372.1214553859,23077.448709318134
"pop=300, k=300, n=200, seed=1234",13,209042.76484476117,143582.46291546058,285126.182943933,24258.134790664233
"pop=300, k=300, n=200, seed=1234",14,201284.9922351553,135549.4914109391,278226.7456752808,25771.145404781924
"pop=300, k=300, n=200, seed=1234",15,190212.86026243906,126911.73627992361,264713.2100643151,27602.38121588247
"pop=300, k=300, n=200, seed=1234",16,179908.7820781781,119760.59936617587,258220.48036986866,29525.128163557558
"pop=300, k=300, n=200, seed=1234",17,167518.3485215517,110095.92080099521,250264.19739764856,31756.7705604007
"pop=300, k=300, n=200, seed=1234",18,163506.48045988355,106912.35722032488,241295.77189786115,33625.986320320866
"pop=300, k=300, n=200, seed=1234",19,158073.72834035073,100762.57174297264,231719.47517170513,35477.610410064844
"pop=300, k=300, n=200, seed=1234",20,153322.29580635705,95207.6438537598,228160.6797286482,37268.283490379166
"pop=300, k=300, n=200, seed=1234",21,149711.30568708054,91580.3559898883,222746.14577034384,38869.350159393
"pop=300, k=300, n=200, seed=1234",22,145539.21445203794,86497.00600778505,217116.18155613012,40424.84578811601
"pop=300, k=300, n=200, seed=1234",23,140903.64229067086,84677.65640747228,209836.95737007388,41732.92750078546
"pop=300, k=300, n=200, seed=1234",24,134378.3756169722,80010.93025135198,199679.84252270748,43019.026626869374
"pop=300, k=300, n=200, seed=1234",25,129313.26447438258,74941.27846862958,194583.2119995385,44311.86501423427
"pop=300, k=300, n=200, seed=1234",26,123679.47112772075,69169.05862032976,188062.48360571798,45651.6368220869
"pop=300, k=300, n=200, seed=1234",27,117382.56923913317,64536.719630427666,178768.69483837095,46968.47887948073
"pop=300, k=300, n=200, seed=1234",28,111837.43121804386,60878.550364872164,171777.01678484556,48215.12846493179
"pop=300, k=300, n=200, seed=1234",29,106891.9173906143,58264.63302227652,170380.09537350992,49351.372952559024
"pop=300, k=300, n=200, seed=1234",30,100563.18374368158,55383.1173471988,163902.514472261,50408.93852296297
"pop=300, k=300, n=200, seed=1234",31,91602.9106747891,48530.31974148335,156826.49791423677,51585.65417898279
"pop=300, k=300, n=200, seed=1234",32,82781.74482091329,42399.96516755224,151336.04625641083,52834.990563328596
"pop=300, k=300, n=200, seed=1234",33,76555.63751074084,38249.52909857232,145752.93145551745,54057.692954307066
"pop=300, k=300, n=200, seed=1234",34,68837.89841892413,31319.65121249057,138963.92471750066,55382.48832925325
"pop=300, k=300, n=200, seed=1234",35,62769.75907805481,27605.699215368106,135876.7375076239,56655.65564554279
"pop=300, k=300, n=200, seed=1234",36,56154.968398983576,24291.128529441703,128920.36012005752,57867.68700369545
"pop=300, k=300, n=200, seed=1234",37,52371.55048806555,23014.243869576985,123883.93404733606,58945.302731594384
"pop=300, k=300, n=200, seed=1234",38,47406.54364598931,20908.367142231335,116100.4882032568,59939.58498987062
"pop=300, k=300, n=200, seed=1234",39,41825.978215981,19621.56126439022,109847.6884186735,60832.15508514214
"pop=300, k=300, n=200, seed=1234",40,37387.43650065628,19205.008779646745,104161.84704544151,61607.05897923669
"pop=300, k=300, n=200, seed=1234",41,34707.33629713836,19291.661232504888,97943.58840229257,62264.25745671222
"pop=300, k=300, n=200, seed=1234",42,31786.057210620354,19032.212409757823,92313.56460628545,62830.29774773098
"pop=300, k=300, n=200, seed=1234",43,29701.985928911723,18664.276524524685,90154.94152906975,63320.08185381825
"pop=300, k=300, n=200, seed=1234",44,26780.81010626417,18320.106833642956,86583.84264014829,63742.44249062175
"pop=300, k=300, n=200, seed=1234",45,24189.251452738932,18271.305243844618,80637.99289090167,64097.77070528122
"pop=300, k=300, n=200, seed=1234",46,22243.165590164306,19086.75944315136,69385.87292115961,64372.54808498756
"pop=300, k=300, n=200, seed=1234",47,21527.065397166192,19143.442375861825,57202.89676479257,64594.693950894274
"pop=300, k=300, n=200, seed=1234",48,21065.423824431575,19211.59828541712,52128.442292755135,64770.0329539144
