Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=250, n=250, seed=1234",0,334272.75438542175,260506.14179307633,443209.4715361436,0.0
"pop=300, k=250, n=250, seed=1234",1,330291.7472011192,257503.05803292213,441933.3781597754,1501.5418800771004
"pop=300, k=250, n=250, seed=1234",2,324183.9924609621,253764.63383680154,441028.26640401967,2757.6611883010564
"pop=300, k=250, n=250, seed=1234",3,316360.4823727267,246533.90983176525,432798.68667618296,5221.775948742151
"pop=300, k=250, n=250, seed=1234",4,310053.9864825284,241127.05111945883,422611.04835261643,7124.426940548695
"pop=300, k=250, n=250, seed=1234",5,305406.9946749666,236402.06861455154,411967.63098420104,8694.878627083466
"pop=300, k=250, n=250, seed=1234",6,297250.9933330788,226336.4970036198,403071.04044495855,11375.651105526957
"pop=300, k=250, n=250, seed=1234",7,287678.8952796211,217607.90862289997,396629.4258721794,14196.901573298985
"pop=300, k=250, n=250, seed=1234",8,279612.7614351724,211502.06497463206,385561.775118025,16549.650844018888
"pop=300, k=250, n=250, seed=1234",9,275286.39069226506,210656.58305499254,383963.7767904943,17859.562886559263
"pop=300, k=250, n=250, seed=1234",10,269354.9017901897,206414.2753052263,381231.1346792999,19059.357822546517
"pop=300, k=250, n=250, seed=1234",11,263378.0805319908,201809.82196196035,371020.32017287007,20239.521590564127
"pop=300, k=250, n=250, seed=1234",12,253908.80535257683,191787.9140590797,357154.35346049414,22055.72715778728
"pop=300, k=250, n=250, seed=1234",13,248354.2895571001,187485.70390571913,351829.9860479881,23658.65948115985
"pop=300, k=250, n=250, seed=1234",14,241697.2910982603,178848.7705626797,341054.74462998664,25587.407816695668
"pop=300, k=250, n=250, seed=1234",15,232894.86365338662,168345.45413982202,330476.15976642753,27959.944205088606
"pop=300, k=250, n=250, seed=1234",16,223867.24616908282,156815.2042870771,316795.8106084278,30768.502058639275
"pop=300, k=250, n=250, seed=1234",17,213159.1967140596,143794.31665058687,305906.1951595895,34050.78109111215
"pop=300, k=250, n=250, seed=1234",18,208015.18827724727,137154.36611199653,302339.61912401573,37013.849121334046
"pop=300, k=250, n=250, seed=1234",19,200886.83520137702,130192.84281274947,299727.1373506068,39777.86656712673
"pop=300, k=250, n=250, seed=1234",20,191843.6493346696,120997.51165997925,297232.0961497885,42586.41492138624
"pop=300, k=250, n=250, seed=1234",21,184499.2053755418,116101.01174439504,288757.42567043734,45073.300691061246
"pop=300, k=250, n=250, seed=1234",22,176699.8846525452,109475.07747759069,277958.813329634,47447.42172780722
"pop=300, k=250, n=250, seed=1234",23,167430.89060880285,100756.4575619065,267422.1252000631,49883.48113518075
"pop=300, k=250, n=250, seed=1234",24,163319.9166702344,96382.57551006966,259589.4397979559,52068.44981921432
"pop=300, k=250, n=250, seed=1234",25,160101.55880228648,93011.8617226996,252057.24579059484,53993.13274855842
"pop=300, k=250, n=250, seed=1234",26,156592.67713403338,90545.2829019764,250836.96151215068,55659.13522917813
"pop=300, k=250, n=250, seed=1234",27,152526.2154078271,89481.82096298647,249393.40575197333,57043.48051566804
"pop=300, k=250, n=250, seed=1234",28,148259.16688733784,85244.10510459477,244654.35413216834,58360.97230124556
"pop=300, k=250, n=250, seed=1234",29,142324.18684944845,78813.19733296074,236713.76203153044,59731.59227505437
"pop=300, k=250, n=250, seed=1234",30,133875.7229782463,69468.1749250792,229087.09268329,61293.997632642066
"pop=300, k=250, n=250, seed=1234",31,129742.7675297267,66631.88869615512,227171.54295918107,62709.31301491245
"pop=300, k=250, n=250, seed=1234",32,122851.79333293746,61196.94052782192,221291.54451199732,64120.32055191942
"pop=300, k=250, n=250, seed=1234",33,115608.03405429148,56950.91989697929,209768.6909953789,65475.32157461984
"pop=300, k=250, n=250, seed=1234",34,111190.65781571982,53866.92565285305,206850.09854251493,66733.22933078017
"pop=300, k=250, n=250, seed=1234",35,106498.9598044263,49881.447502792864,205031.81117680031,67945.21450534604
"pop=300, k=250, n=250, seed=1234",36,99307.87247812709,45099.396617440994,195008.74345740658,69149.63371815586
"pop=300, k=250, n=250, seed=1234",37,96328.82544067732,42685.56246077457,190641.9510082793,70256.8948960923
"pop=300, k=250, n=250, seed=1234",38,93289.6895074396,40670.458439441696,188023.4465063778,71265.89596069623
"pop=300, k=250, n=250, seed=1234",39,89858.01562331394,39826.75844776338,186276.3764614293,72149.37249783335
