Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=200, n=100, seed=1234",0,76966.7013703464,46904.46175410991,124640.124487252,0.0
"pop=300, k=200, n=100, seed=1234",1,75538.65632822478,45124.414037475704,121987.91308276977,890.0238583171013
"pop=300, k=200, n=100, seed=1234",2,73272.68892092144,42574.41853425923,118280.29080006454,1777.0237672922437
"pop=300, k=200, n=100, seed=1234",3,69772.97655309679,39149.536574285856,114107.88504868923,2915.3490669027074
"pop=300, k=200, n=100, seed=1234",4,67879.30872612009,37775.875747950675,113575.25453025942,3453.8860277232725
"pop=300, k=200, n=100, seed=1234",5,65228.28215705626,35646.44088939068,110227.12558268789,4012.519548380922
"pop=300, k=200, n=100, seed=1234",6,63082.87026989388,34435.914973432926,105104.7504433247,4404.066125333315
"pop=300, k=200, n=100, seed=1234",7,61457.25294184386,34084.445955958516,102450.66611103425,4593.733186344342
"pop=300, k=200, n=100, seed=1234",8,58850.03962334988,32500.705343717487,98004.60249019087,4852.187788642094
"pop=300, k=200, n=100, seed=1234",9,55280.747230270565,30792.395649123504,94031.92240790704,5176.936377808515
"pop=300, k=200, n=100, seed=1234",10,51485.33606253231,26855.17490753662,90873.86821068602,5868.886825998246
"pop=300, k=200, n=100, seed=1234",11,48839.97945558825,24851.284969534925,86768.18555376072,6530.972366684147
"pop=300, k=200, n=100, seed=1234",12,45614.53657111719,22941.16788528595,83177.89186208468,7161.046387148757
"pop=300, k=200, n=100, seed=1234",13,42088.50291061848,20792.51511049725,78848.06508138907,7798.005524704218
"pop=300, k=200, n=100, seed=1234",14,40000.58216288949,20147.417974749234,77518.78069265296,8276.614446570491
"pop=300, k=200, n=100, seed=1234",15,38699.22665192943,19660.254645907786,76639.23703637907,8637.332603772265
"pop=300, k=200, n=100, seed=1234",16,36163.673901356226,18239.707616749572,74337.99687514856,8995.1056688251
"pop=300, k=200, n=100, seed=1234",17,33885.12540325461,16302.86733004141,70005.48587594235,9394.291229713828
"pop=300, k=200, n=100, seed=1234",18,31609.348115613226,14482.250365726422,64171.603211457164,9817.387814195927
"pop=300, k=200, n=100, seed=1234",19,29952.76974756223,12991.472274529637,59979.41341467625,10234.071432744067
"pop=300, k=200, n=100, seed=1234",20,28223.80228652271,12231.838046605142,58678.14062635797,10593.249561674425
"pop=300, k=200, n=100, seed=1234",21,26714.796078503587,11724.505873866276,56728.36603643297,10892.291473618661
"pop=300, k=200, n=100, seed=1234",22,24503.626319887193,9946.107063669064,53198.85229140217,11224.194479340236
"pop=300, k=200, n=100, seed=1234",23,23186.227646472402,8901.043160945337,48915.155711333966,11538.66371209094
"pop=300, k=200, n=100, seed=1234",24,20886.240670050764,7530.37914623566,42907.01894557172,11858.492342075597
"pop=300, k=200, n=100, seed=1234",25,19393.228855345915,6826.908052512474,41715.01335024693,12145.554351174862
"pop=300, k=200, n=100, seed=1234",26,17755.53122395962,6140.985488878471,38934.863004135266,12405.326898479672
"pop=300, k=200, n=100, seed=1234",27,16175.156869489037,5728.2583861364155,35782.67890132797,12629.461950536524
"pop=300, k=200, n=100, seed=1234",28,13722.215207478814,5286.263115138184,32029.131870997575,12825.914407199525
"pop=300, k=200, n=100, seed=1234",29,11899.586238497239,5049.528541642087,28108.305519613903,12990.69473961266
"pop=300, k=200, n=100, seed=1234",30,9622.819378366139,4879.659234336103,23319.07382183706,13126.649426255726
"pop=300, k=200, n=100, seed=1234",31,8641.300599838316,4957.903922633368,21157.28719753528,13229.344166988227
"pop=300, k=200, n=100, seed=1234",32,7962.280324057092,4878.639626646642,19554.04747440486,13310.017741210904
"pop=300, k=200, n=100, seed=1234",33,7248.678533416969,4809.811249096042,18288.312521372805,13371.888751804718
"pop=300, k=200, n=100, seed=1234",34,6820.217430401751,5069.622945155068,17780.72220630083,13407.755050008835
"pop=300, k=200, n=100, seed=1234",35,6414.1463057596975,5183.6932663335265,15138.581345526462,13426.058675955695
"pop=300, k=200, n=100, seed=1234",36,6196.848452478267,5122.342578007464,13056.57204830357,13434.284683911641
"pop=300, k=200, n=100, seed=1234",37,6123.3916403448775,5105.184860049266,9735.320429751315,13432.80510903136
"pop=300, k=200, n=100, seed=1234",38,6060.181900277202,4886.832766075925,9842.62897709624,13428.046225963146
"pop=300, k=200, n=100, seed=1234",39,6004.658729881316,4902.8845570723215,9882.777672483091,13414.97093599472
"pop=300, k=200, n=100, seed=1234",40,6055.33094084569,5183.100510198713,8114.727784563907,13388.869683773864
"pop=300, k=200, n=100, seed=1234",41,6019.933796052987,5364.887813011219,8240.410062258718,13353.730709537978
"pop=300, k=200, n=100, seed=1234",42,6022.428667977353,5163.886092720846,7920.408126706044,13318.502307119814
"pop=300, k=200, n=100, seed=1234",43,6038.780295891837,5262.116212527895,7796.019318754215,13277.525552463456
"pop=300, k=200, n=100, seed=1234",44,5993.065017996022,5435.773721295399,7109.290698047085,13230.23999985292
"pop=300, k=200, n=100, seed=1234",45,6016.214888319837,5209.468735654729,7500.523196522255,13184.547823895165
"pop=300, k=200, n=100, seed=1234",46,5971.430886506616,5155.506653227242,6987.708235170428,13137.460259563119
"pop=300, k=200, n=100, seed=1234",47,5963.869610245898,5090.98574765842,6698.622625545377,13089.416318292442
"pop=300, k=200, n=100, seed=1234",48,6000.816190215912,5174.986103134891,7510.531774084133,13038.242680601472
"pop=300, k=200, n=100, seed=1234",49,5967.757238126295,5131.460741067923,7669.489042287015,12986.337477047522
"pop=300, k=200, n=100, seed=1234",50,5950.223797814799,4966.817269268736,7696.482081652561,12935.698322328564
"pop=300, k=200, n=100, seed=1234",51,5974.461567595289,5201.480750433517,7809.807379790519,12880.50997882891
"pop=300, k=200, n=100, seed=1234",52,5927.03950843461,5313.060324072511,7206.910981324515,12823.060558987936
"pop=300, k=200, n=100, seed=1234",53,5933.6701012390085,5386.514644713884,6739.152533577457,12764.174167100933
"pop=300, k=200, n=100, seed=1234",54,5942.241508255056,5276.853247146843,7473.178633260809,12706.40935213658
"pop=300, k=200, n=100, seed=1234",55,5929.410468255789,5283.689422873822,6692.195162837784,12648.305554076866
"pop=300, k=200, n=100, seed=1234",56,5916.169650907676,5197.55388736649,7024.415853132347,12591.09974951844
"pop=300, k=200, n=100, seed=1234",57,5894.618480513812,5258.578554217021,6998.088233708411,12533.05841935413
"pop=300, k=200, n=100, seed=1234",58,5876.775900377799,5151.167153409752,7222.39085645499,12476.255888902137
"pop=300, k=200, n=100, seed=1234",59,5886.167301147447,5187.670106396228,7707.753074279954,12419.053432011888
"pop=300, k=200, n=100, seed=1234",60,5893.572871027109,5198.26041100016,7760.716202418781,12361.833667039788
"pop=300, k=200, n=100, seed=1234",61,5880.415881311572,5403.531577300831,7414.8465303589755,12302.640500119089
"pop=300, k=200, n=100, seed=1234",62,5878.221458809132,5369.033461783388,7079.69764488946,12244.11728024924
"pop=300, k=200, n=100, seed=1234",63,5857.590807768385,5308.088804895753,6410.135638105562,12186.533441661943
"pop=300, k=200, n=100, seed=1234",64,5849.338315784945,5139.174475894479,6696.783785138383,12130.929413148768
"pop=300, k=200, n=100, seed=1234",65,5855.037186724168,5138.717949900819,6710.2365287024495,12075.617799811667
"pop=300, k=200, n=100, seed=1234",66,5868.665690785406,5290.469135800207,7280.510010822061,12019.22624333668
"pop=300, k=200, n=100, seed=1234",67,5856.696540551133,5289.340818100479,7496.042517594494,11963.258808183618
"pop=300, k=200, n=100, seed=1234",68,5854.7099079218815,5416.198287880723,6839.218425582713,11906.631817993955
"pop=300, k=200, n=100, seed=1234",69,5866.978453598538,5069.37089866611,6767.120515271854,11853.464979782795
"pop=300, k=200, n=100, seed=1234",70,5895.670951311646,5182.005941956921,7442.139261854436,11799.716031964597
"pop=300, k=200, n=100, seed=1234",71,5873.898753178993,5287.189097154442,8004.317081777305,11745.542601989775
"pop=300, k=200, n=100, seed=1234",72,5843.159373704335,5058.318228133363,7263.236613847313,11693.690173511925
"pop=300, k=200, n=100, seed=1234",73,5822.349323020336,5050.21067449507,7050.190096045183,11642.309993981888
"pop=300, k=200, n=100, seed=1234",74,5812.886229710224,4998.536683693882,6304.8791015872675,11591.749987221887
"pop=300, k=200, n=100, seed=1234",75,5836.77688457504,5059.124454802368,6801.089210544294,11541.131808040067
"pop=300, k=200, n=100, seed=1234",76,5823.705222047801,4932.440851456638,6969.716866163517,11491.902599440327
"pop=300, k=200, n=100, seed=1234",77,5819.524744080645,4958.8686611992525,6462.893212199735,11442.876553357732
"pop=300, k=200, n=100, seed=1234",78,5807.516491818085,5070.169228352601,6428.513647880049,11393.463770555134
"pop=300, k=200, n=100, seed=1234",79,5799.704781666838,5229.875985739002,6367.313358579731,11343.400978361211
"pop=300, k=200, n=100, seed=1234",80,5803.377197183115,5320.095397281432,6635.222741079035,11293.23947034825
"pop=300, k=200, n=100, seed=1234",81,5809.910874746852,5175.589208947804,7247.445999364613,11244.543604113287
"pop=300, k=200, n=100, seed=1234",82,5793.590992123573,5464.04679039492,6879.183598370583,11194.50680087399
"pop=300, k=200, n=100, seed=1234",83,5792.812709958071,5375.189713884457,6212.522261341621,11145.563542428821
"pop=300, k=200, n=100, seed=1234",84,5796.506446134926,5187.874141236726,6405.599027026858,11098.293059072563
"pop=300, k=200, n=100, seed=1234",85,5786.270023771088,5160.00735470275,6210.035642049072,11051.670836600966
"pop=300, k=200, n=100, seed=1234",86,5793.606973521763,5146.119399837392,6567.233052074142,11005.600816722364
"pop=300, k=200, n=100, seed=1234",87,5791.38772331515,5263.051627818994,6638.839624839488,10959.30817900385
"pop=300, k=200, n=100, seed=1234",88,5782.101403173042,5420.0906601239585,6506.237733048586,10912.618365911922
"pop=300, k=200, n=100, seed=1234",89,5774.731850358779,5418.421361477569,6468.699071282021,10866.449239918084
"pop=300, k=200, n=100, seed=1234",90,5781.515905764814,5322.260014295986,7029.382288790792,10821.303412644593
"pop=300, k=200, n=100, seed=1234",91,5769.771718512427,5343.0515013425465,6950.165619848733,10776.527465906749
"pop=300, k=200, n=100, seed=1234",92,5765.822505000699,5398.157758462665,7007.586235300772,10731.943964952692
"pop=300, k=200, n=100, seed=1234",93,5771.941474508813,5384.621394309637,6521.617321782647,10687.912487338393
"pop=300, k=200, n=100, seed=1234",94,5762.964433938259,5379.729597963091,6458.38612040912,10644.380049265614
"pop=300, k=200, n=100, seed=1234",95,5756.074304675369,5378.999426961681,6566.891744030938,10601.318718419814
"pop=300, k=200, n=100, seed=1234",96,5746.502511805889,5418.024879023994,6555.74361712328,10558.529997452604
"pop=300, k=200, n=100, seed=1234",97,5758.581483108317,5205.3604642426135,6547.305792878545,10517.231228157063
"pop=300, k=200, n=100, seed=1234",98,5771.588563748881,5245.3177096826485,6594.592995344708,10476.160498415695
"pop=300, k=200, n=100, seed=1234",99,5761.5035870996235,5197.557609489573,6534.32787345112,10435.739992303279
