Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=350, n=350, seed=1234",0,618917.8292197535,478485.84518742334,779001.9104585636,0.0
"pop=300, k=350, n=350, seed=1234",1,612532.1148808907,472417.8474380845,771921.4463543826,3033.998874669429
"pop=300, k=350, n=350, seed=1234",2,603646.210519247,465182.2290589772,760538.3689054768,5438.1468668319585
"pop=300, k=350, n=350, seed=1234",3,589517.5479725804,448842.888617802,739796.6086255935,11089.461708436877
"pop=300, k=350, n=350, seed=1234",4,572482.3432123197,431612.5227372102,714319.1113532607,17033.62809045728
"pop=300, k=350, n=350, seed=1234",5,557050.805116481,411667.66586148634,695053.0374569667,23601.123310787647
"pop=300, k=350, n=350, seed=1234",6,538689.8597096783,392941.5102040318,666569.1546137356,29923.914362621923
"pop=300, k=350, n=350, seed=1234",7,523152.45506040484,377216.8626614557,648793.1327976367,35456.05328009758
"pop=300, k=350, n=350, seed=1234",8,507577.29024816066,361860.4048613681,637952.8242076592,40531.987076687925
"pop=300, k=350, n=350, seed=1234",9,492363.6368121786,342520.1035844348,632573.2998587964,46002.16446940886
"pop=300, k=350, n=350, seed=1234",10,485722.01637612504,335806.36674171465,629658.9083797502,49858.668852514755
"pop=300, k=350, n=350, seed=1234",11,473655.3532777638,326039.57411480445,624306.9626232997,53171.82828064165
"pop=300, k=350, n=350, seed=1234",12,461765.0377999007,320561.0202166925,620106.8272627511,55684.40600327472
"pop=300, k=350, n=350, seed=1234",13,448807.681461959,310564.47073159926,612790.7928285352,58124.64387264117
"pop=300, k=350, n=350, seed=1234",14,431764.5293378554,293151.3800714384,597316.6858433298,61241.133489252235
"pop=300, k=350, n=350, seed=1234",15,423491.5925618887,290442.41849667934,590855.344845557,63525.17790228098
"pop=300, k=350, n=350, seed=1234",16,410245.8330115847,281633.6806824546,580777.193759146,65724.96438575817
"pop=300, k=350, n=350, seed=1234",17,396735.6112243718,274625.63867393835,561054.8064932333,67731.24984395606
"pop=300, k=350, n=350, seed=1234",18,382392.33463333576,260635.67572974085,542639.7284509706,70112.98095593731
"pop=300, k=350, n=350, seed=1234",19,376324.03164992866,255059.1557476517,530719.2858085276,72196.31036743705
"pop=300, k=350, n=350, seed=1234",20,367743.40549478825,251023.46472029082,513176.2985342311,73954.42673034704
"pop=300, k=350, n=350, seed=1234",21,354903.66691257857,242383.64007207204,495895.0605162966,75747.01551310054
"pop=300, k=350, n=350, seed=1234",22,338579.42816708697,227409.05634019847,471286.1650389581,77966.2102156428
"pop=300, k=350, n=350, seed=1234",23,332171.6771083801,222863.49605990067,464636.30920221127,79915.3420465642
"pop=300, k=350, n=350, seed=1234",24,325347.5364875666,218745.57494729667,453505.8598830093,81627.60007487731
"pop=300, k=350, n=350, seed=1234",25,315972.6488958475,208660.25406681903,446240.3423712558,83469.11781574735
"pop=300, k=350, n=350, seed=1234",26,306502.0705727639,203004.24135457815,437678.7868699272,85191.10980148677
"pop=300, k=350, n=350, seed=1234",27,298748.7024811569,200998.55303388168,430173.6119623966,86637.57711841396
"pop=300, k=350, n=350, seed=1234",28,286477.0178207777,194517.11057577524,413393.70248212665,88065.85513013792
"pop=300, k=350, n=350, seed=1234",29,275627.4457033688,186217.88236020363,403461.07217405626,89564.24056146092
"pop=300, k=350, n=350, seed=1234",30,267798.76804273896,182223.3888445542,388400.5272904239,90935.37993756917
"pop=300, k=350, n=350, seed=1234",31,262549.7939688748,178573.4691324023,379156.63655274117,92185.95870257735
"pop=300, k=350, n=350, seed=1234",32,257043.84189436559,173380.32368637528,369898.0965635319,93397.22837311332
"pop=300, k=350, n=350, seed=1234",33,251587.50554952637,166898.66465514115,359553.5245871647,94626.8823888871
"pop=300, k=350, n=350, seed=1234",34,243138.4248561336,157514.7529288705,351690.72850523004,95987.99586882968
"pop=300, k=350, n=350, seed=1234",35,237606.18352242574,156119.93427361653,341324.9875279908,97164.41049001458
"pop=300, k=350, n=350, seed=1234",36,230935.6991987297,153454.01470311594,339638.5504484741,98228.69336572586
"pop=300, k=350, n=350, seed=1234",37,220714.41882103536,146270.16136159893,331916.4036799621,99352.95459232069
"pop=300, k=350, n=350, seed=1234",38,215259.78885747446,140789.58849216765,328114.9186984083,100474.1731648836
"pop=300, k=350, n=350, seed=1234",39,208031.46580604065,135764.2710714362,314141.61142347974,101578.78436343327
"pop=300, k=350, n=350, seed=1234",40,203219.78691265604,130328.44219267067,303182.15084973985,102683.26893226622
"pop=300, k=350, n=350, seed=1234",41,196225.9121386804,121549.54982569731,294487.4262968722,103897.5728561969
"pop=300, k=350, n=350, seed=1234",42,191661.63038662673,116041.33418951844,285766.84684985975,105107.91885586287
"pop=300, k=350, n=350, seed=1234",43,184058.81792981573,108222.5149752438,283093.70003381144,106389.1316017819
"pop=300, k=350, n=350, seed=1234",44,178263.11649621275,104975.64039593938,281483.33755994955,107593.02729457998
"pop=300, k=350, n=350, seed=1234",45,173701.93435906412,102615.73451043693,280112.9424147811,108702.15148955006
"pop=300, k=350, n=350, seed=1234",46,167885.07921134666,100837.86221936061,269271.9484109478,109710.77248390458
"pop=300, k=350, n=350, seed=1234",47,162978.1276394292,98407.13234634482,266458.9610700664,110648.3362166926
"pop=300, k=350, n=350, seed=1234",48,158637.06379413712,93141.69913609083,258430.48099314125,111599.08865372212
"pop=300, k=350, n=350, seed=1234",49,152405.09200027815,89678.33123096584,246173.281354817,112514.72550602678
"pop=300, k=350, n=350, seed=1234",50,146852.20105166102,87212.34375198303,238080.89499056232,113373.36206116375
"pop=300, k=350, n=350, seed=1234",51,137686.56680467038,80186.40924194032,227003.00358981223,114296.43104324411
"pop=300, k=350, n=350, seed=1234",52,127778.1618029308,67123.57891756429,213953.16526669633,115438.24053489728
"pop=300, k=350, n=350, seed=1234",53,123070.8324540065,64761.2774767252,212055.70378485147,116508.19343730003
"pop=300, k=350, n=350, seed=1234",54,118476.26117649046,60949.75641728089,208377.49946866432,117549.71315732117
"pop=300, k=350, n=350, seed=1234",55,112682.01447501719,58581.51619458988,202903.4366548192,118530.23156742683
"pop=300, k=350, n=350, seed=1234",56,107285.4184309022,57228.43659585397,194181.66134458233,119431.50775599081
"pop=300, k=350, n=350, seed=1234",57,102182.57369044621,52749.59093966015,189359.74637255853,120333.13616476193
"pop=300, k=350, n=350, seed=1234",58,96045.57532953855,48612.1323742875,183987.22242261883,121227.78963356695
"pop=300, k=350, n=350, seed=1234",59,91595.90931001064,45899.43033636982,178834.47719943133,122084.50679394645
"pop=300, k=350, n=350, seed=1234",60,86170.48150194407,41961.44566330169,175651.53941175257,122933.48505125522
"pop=300, k=350, n=350, seed=1234",61,82678.1998765703,41800.11310143885,166731.29404977616,123694.92237836056
"pop=300, k=350, n=350, seed=1234",62,78526.16614303814,39652.16142718374,163566.47436151555,124417.61055738317
"pop=300, k=350, n=350, seed=1234",63,72479.79521508455,38128.775026748306,155392.15294551587,125092.2739441608
"pop=300, k=350, n=350, seed=1234",64,66010.52147724136,37137.04979988473,142080.66748548477,125712.56889542876
"pop=300, k=350, n=350, seed=1234",65,57619.57286581243,35816.68587722558,123085.00878087353,126289.28207372215
"pop=300, k=350, n=350, seed=1234",66,48533.9175701679,35051.90900564825,111285.72629024871,126815.72366013673
"pop=300, k=350, n=350, seed=1234",67,44009.389273685505,35570.686755355804,104655.83322440818,127273.11029743866
"pop=300, k=350, n=350, seed=1234",68,40458.908099459855,34639.19552929433,94446.4968014697,127692.28671736475
"pop=300, k=350, n=350, seed=1234",69,39313.75751704285,34684.40947789911,84374.56328129361,128059.85458234233
"pop=300, k=350, n=350, seed=1234",70,38392.42303623664,35013.58388105447,70406.59955292582,128375.36031873962
"pop=300, k=350, n=350, seed=1234",71,37935.543395405715,35942.876756537094,65681.07878984806,128633.58848060454
"pop=300, k=350, n=350, seed=1234",72,37640.44761462563,36231.05600842092,63268.72185870918,128848.91897894307
