Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=200, n=300, seed=1234",1,10036.271554583242,8605.621727365862,11866.690130468309,519.4079131222936
"pop=300, k=200, n=300, seed=1234",2,14839.020754251747,8609.43949828681,19750.574684626576,1194.9608771427934
"pop=300, k=200, n=300, seed=1234",3,25498.836165770164,8628.763881312685,31465.8128186571,2106.918894693757
"pop=300, k=200, n=300, seed=1234",4,17803.562563802436,8642.779947216963,22716.278570436378,1477.953160345773
"pop=300, k=200, n=300, seed=1234",5,10148.317863162521,8153.336539227234,13464.85532257556,900.0262053266384
"pop=300, k=200, n=300, seed=1234",6,12087.701878940314,7499.088458240006,19398.089389775094,2249.704552903467
"pop=300, k=200, n=300, seed=1234",7,21276.19923182728,10149.797714536107,32744.889850017924,4751.817474338604
"pop=300, k=200, n=300, seed=1234",8,27785.036507740846,15486.278245994772,38071.98774371768,4623.640205415609
"pop=300, k=200, n=300, seed=1234",9,25003.849990091596,17617.85639965683,32790.35207028925,2287.342485397497
"pop=300, k=200, n=300, seed=1234",10,20163.26393019101,15471.285120119781,29536.320287999577,1822.497824490206
"pop=300, k=200, n=300, seed=1234",11,19146.73382861414,15364.76702580105,25727.16812806828,1298.2250197144854
"pop=300, k=200, n=300, seed=1234",12,20775.529234334586,16688.451287116062,29456.19260784517,1507.3079811827952
"pop=300, k=200, n=300, seed=1234",13,21730.652496840346,18895.11019651021,26460.71342227477,1242.057943822921
"pop=300, k=200, n=300, seed=1234",14,21294.72504290171,18529.89547037632,25422.332536234313,1005.8767407310568
"pop=300, k=200, n=300, seed=1234",15,20312.591332836764,18110.932976728494,24769.337718797186,901.318970909863
"pop=300, k=200, n=300, seed=1234",16,19927.106387105832,18013.989466498657,26272.373097049185,754.8209742781011
"pop=300, k=200, n=300, seed=1234",17,20110.098152661085,18213.92179237831,25481.46357829687,677.1287130953899
"pop=300, k=200, n=300, seed=1234",18,20316.53424287377,18076.166834389544,24441.09788758103,556.4940746897554
"pop=300, k=200, n=300, seed=1234",19,20266.353248381463,19165.528646614195,22704.86160574059,435.473769636959
"pop=300, k=200, n=300, seed=1234",20,20073.087544887007,18275.574546161653,21703.921237987193,349.56950058866795
"pop=300, k=200, n=300, seed=1234",21,19998.113702961742,19241.771519716247,22116.631279089896,321.5183732960857
"pop=300, k=200, n=300, seed=1234",22,20018.938705751596,19289.450279998313,22329.174579804076,283.47742996571185
"pop=300, k=200, n=300, seed=1234",23,20033.168942160886,19177.497902442334,21316.460576820227,209.82975532100494
"pop=300, k=200, n=300, seed=1234",24,20020.5469771359,18786.222186788193,20765.554647837722,164.34371775860023
"pop=300, k=200, n=300, seed=1234",25,19995.325783228698,19092.881987672736,21012.552424827874,142.5815066894186
"pop=300, k=200, n=300, seed=1234",26,19990.644822347214,19690.4560931227,20704.939832025342,113.34212991522425
"pop=300, k=200, n=300, seed=1234",27,19987.674874506498,19713.07142941432,20790.27764926274,102.83856136531548
"pop=300, k=200, n=300, seed=1234",28,19983.066815334743,19565.151995950917,20264.95511623074,74.50536713299321
"pop=300, k=200, n=300, seed=1234",29,19981.295509898686,19474.252671884144,20254.15752308756,63.96885316554746
"pop=300, k=200, n=300, seed=1234",30,19982.615907699157,19768.275122041967,20206.49358081617,45.895253356306014
"pop=300, k=200, n=300, seed=1234",31,19981.295757204636,19826.343127499873,20299.882320942528,46.036432576960095
"pop=300, k=200, n=300, seed=1234",32,19982.33625958594,19818.161700571716,20213.617346995372,36.07282178695944
"pop=300, k=200, n=300, seed=1234",33,19979.206167301374,19780.89926682874,20087.70584672175,27.324970201425568
"pop=300, k=200, n=300, seed=1234",34,19978.009995048968,19791.435177345586,20065.426311464085,25.034850276151566
"pop=300, k=200, n=300, seed=1234",35,19978.828951550488,19854.223312340713,20176.130086907044,21.53812288325726
"pop=300, k=200, n=300, seed=1234",36,19978.86405655809,19903.49090585337,20073.20081651573,18.238396439030208
