Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=1, n=250, seed=1234",1,8358.417353694931,7044.330305342559,9956.252029090474,491.87567938700596
"pop=300, k=1, n=250, seed=1234",2,12170.599102524457,7085.845939282353,15070.435011907939,1058.9451096459134
"pop=300, k=1, n=250, seed=1234",3,20803.787392473136,7121.399750338771,25796.062845916218,1763.87100795741
"pop=300, k=1, n=250, seed=1234",4,14659.700710432604,7142.87565438861,18340.399635818027,1283.8432041408334
"pop=300, k=1, n=250, seed=1234",5,8444.486807432588,6925.877934932432,11768.344856055122,735.2672073481608
"pop=300, k=1, n=250, seed=1234",6,8383.449509372724,6350.541883208306,13720.416151975276,1423.1498857130844
"pop=300, k=1, n=250, seed=1234",7,13783.320090701076,8460.923863576852,21271.888495896645,2465.0169984500963
"pop=300, k=1, n=250, seed=1234",8,19051.466600239168,10765.981444311086,26393.795375247308,2830.628773351835
"pop=300, k=1, n=250, seed=1234",9,17362.273212190445,12019.086806870642,24303.569149147002,1528.6334935242241
"pop=300, k=1, n=250, seed=1234",10,13746.092058865901,11049.726996136143,16867.1847875406,1075.140062551763
"pop=300, k=1, n=250, seed=1234",11,12660.316765001806,10521.255129830455,16090.478543663805,791.7007794031466
"pop=300, k=1, n=250, seed=1234",12,13720.761440278333,11992.938355784787,17462.36240256016,767.7901909029467
"pop=300, k=1, n=250, seed=1234",13,14646.950892165214,12617.355454342402,18775.450563246563,857.8254222823282
"pop=300, k=1, n=250, seed=1234",14,14430.012071343117,12989.926363803292,19500.87601200411,699.064447638121
"pop=300, k=1, n=250, seed=1234",15,13729.765473051431,12035.188656729093,21712.220485442296,672.6744132331279
"pop=300, k=1, n=250, seed=1234",16,13370.837785803615,12394.089896282167,17357.76760067464,407.957514862877
"pop=300, k=1, n=250, seed=1234",17,13443.521240369348,12649.023478924311,14774.503904266847,304.60281306111085
"pop=300, k=1, n=250, seed=1234",18,13592.172387022805,12802.250268725062,14571.317072524185,268.39789000916835
"pop=300, k=1, n=250, seed=1234",19,13604.33971557854,13126.044244560917,14428.054782796693,221.97238595349242
"pop=300, k=1, n=250, seed=1234",20,13501.688502598152,13087.456442189474,14335.040838265757,175.65785482523768
