Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=50, n=200, seed=1234",0,175.69182828423175,305.7105022616826,240.51032383701255,25.29746053304165
"pop=300, k=50, n=200, seed=1234",1,186.58899265512576,418.07831388975467,266.76498821273935,55.33082018554753
"pop=300, k=50, n=200, seed=1234",2,186.41548206526204,485.7541564565088,256.21239858412025,57.12102242774381
"pop=300, k=50, n=200, seed=1234",3,186.41548206526204,440.38441220209273,254.78811446001987,60.911872881804044
"pop=300, k=50, n=200, seed=1234",4,186.23340475261634,438.3088714679629,248.7974510295625,65.37697712642296
"pop=300, k=50, n=200, seed=1234",5,185.87340904261103,460.99906248389027,230.5419713410615,59.1106463676397
"pop=300, k=50, n=200, seed=1234",6,185.6948508438256,349.7239063172348,212.7332981928418,47.25399019427585
"pop=300, k=50, n=200, seed=1234",7,185.49362145080258,337.0496949846971,199.29708277410313,34.74300178324476
"pop=300, k=50, n=200, seed=1234",8,184.9685630184281,341.56655830394584,197.85323705488074,32.906369182035725
"pop=300, k=50, n=200, seed=1234",9,184.67541995458043,325.0871834623438,195.91619522645468,30.692199558710616
"pop=300, k=50, n=200, seed=1234",10,183.67822218878462,321.9339609912602,188.83291522234342,18.346937258301608
"pop=300, k=50, n=200, seed=1234",11,182.7110087626483,290.4922985017,186.30589672766286,10.471027354453907
"pop=300, k=50, n=200, seed=1234",12,182.55147892914897,299.4778758999414,185.1831052195551,7.858001503789884
"pop=300, k=50, n=200, seed=1234",13,180.3750625160813,187.02174762149394,183.8608257789895,0.9340982564614376
"pop=300, k=50, n=200, seed=1234",14,178.23580934118044,188.17311281134064,183.05178005924415,1.3795497563315524
"pop=300, k=50, n=200, seed=1234",15,172.41758736198403,187.7393135605484,181.8534016085039,1.8053596800509915
"pop=300, k=50, n=200, seed=1234",16,170.52065775974665,187.99808652223336,180.28191364351898,2.2527503761598395
"pop=300, k=50, n=200, seed=1234",17,168.99507077376686,188.07652254110832,178.38002764888984,2.9785108031690393
"pop=300, k=50, n=200, seed=1234",18,161.15806700403724,188.96186764072817,175.83880475310286,3.5055581047213984
"pop=300, k=50, n=200, seed=1234",19,161.15806700403724,189.41374963124568,173.12968792494382,4.229679593056676
"pop=300, k=50, n=200, seed=1234",20,158.54072817921866,192.30092383422885,170.6910756090848,4.985123069602621
"pop=300, k=50, n=200, seed=1234",21,157.15333491189517,185.00143874008813,168.23827441256574,4.656103289600749
"pop=300, k=50, n=200, seed=1234",22,154.8378038610702,190.94250508451148,166.39718116071057,5.895848212213487
"pop=300, k=50, n=200, seed=1234",23,149.63934981696,188.32492575048067,164.72526807942722,6.895024135267427
"pop=300, k=50, n=200, seed=1234",24,140.8038797443197,189.33031476498576,162.75963354244647,7.681502141628003
"pop=300, k=50, n=200, seed=1234",25,140.8038797443197,232.03784379746787,161.46702789965298,10.139717458911637
"pop=300, k=50, n=200, seed=1234",26,140.54534389193174,207.56926233162275,160.75060189185461,10.276366434411162
"pop=300, k=50, n=200, seed=1234",27,140.54534389193174,198.81197773887808,158.74627433611056,10.79429357201915
"pop=300, k=50, n=200, seed=1234",28,140.22461931338228,196.7917083539936,156.0073202211206,11.8165212487411
"pop=300, k=50, n=200, seed=1234",29,131.430333868915,201.76115497403083,152.7161872757899,12.281004467294403
"pop=300, k=50, n=200, seed=1234",30,135.96923454895887,189.2478694623398,147.68054640854223,10.600996667362866
"pop=300, k=50, n=200, seed=1234",31,135.96923454895887,187.22746877317695,142.70615462537035,6.7982563508556
"pop=300, k=50, n=200, seed=1234",32,134.57931177466028,187.8975726390437,142.89444694026807,7.487013558929584
"pop=300, k=50, n=200, seed=1234",33,130.23068434228276,197.6937354320855,144.11142892839752,9.631190736316771
"pop=300, k=50, n=200, seed=1234",34,129.1976215350417,203.09875675857276,145.5817561629441,13.120679732054956
"pop=300, k=50, n=200, seed=1234",35,121.69777317746849,194.88570884631562,143.79722635472868,13.241795730658707
"pop=300, k=50, n=200, seed=1234",36,121.55652345783874,182.78386462294577,139.16625925026597,9.822366534780775
"pop=300, k=50, n=200, seed=1234",37,121.55652345783874,183.37575912773065,138.87696326187196,10.936398641139625
"pop=300, k=50, n=200, seed=1234",38,121.55652345783874,187.31973352561906,137.8316439827587,11.246426342553358
"pop=300, k=50, n=200, seed=1234",39,121.5321896669585,185.8202178397472,135.2205431967778,10.396832706926979
"pop=300, k=50, n=200, seed=1234",40,121.26615988693995,181.18926088807137,136.6478857789598,12.952419748038851
"pop=300, k=50, n=200, seed=1234",41,121.15625562146911,191.38238869793736,134.3378383342204,13.370214897289442
"pop=300, k=50, n=200, seed=1234",42,120.94092074481436,184.51821375073555,128.8288155592229,11.465341733941381
"pop=300, k=50, n=200, seed=1234",43,120.73476379878547,162.22338436132748,123.55799765920325,6.880146975390742
"pop=300, k=50, n=200, seed=1234",44,120.09930565930784,122.12803311932606,121.34019747908351,0.30052598006398734
"pop=300, k=50, n=200, seed=1234",45,119.9435245298307,122.2467381695435,121.04245560544723,0.36690207277262726
"pop=300, k=50, n=200, seed=1234",46,119.13843002358918,122.08591215419969,120.70129495313061,0.40980116864142574
"pop=300, k=50, n=200, seed=1234",47,118.60176954154868,122.02226556760812,120.2903736834809,0.5486940088575902
"pop=300, k=50, n=200, seed=1234",48,117.47849432187883,122.09349823576832,119.81580602639393,0.6967694915760455
"pop=300, k=50, n=200, seed=1234",49,116.5403334350156,121.5124876987242,119.25495919973582,0.732486191204501
"pop=300, k=50, n=200, seed=1234",50,116.48573011032562,122.18555152138276,118.7966004281502,0.9521130750358687
"pop=300, k=50, n=200, seed=1234",51,114.12340287663824,123.44223277730357,118.16086896981244,1.350874873389374
"pop=300, k=50, n=200, seed=1234",52,112.95435949704299,126.30252248070632,117.33374175307517,1.695287013051296
"pop=300, k=50, n=200, seed=1234",53,110.45832920854599,128.93410321678488,116.52758211908653,2.3814841030320273
"pop=300, k=50, n=200, seed=1234",54,106.47494718419212,133.58419262219937,115.28969138815715,2.7112328246992785
"pop=300, k=50, n=200, seed=1234",55,106.71466039939165,128.9712769176997,114.04019841365412,2.9679539039630094
"pop=300, k=50, n=200, seed=1234",56,106.51997234320682,125.80056157101534,112.83563412661145,3.0978400797680647
