Key,loss p1,loss p2,loss p3,loss p4,loss p5,loss p6,loss p7,loss p8,loss p9,loss p10,loss p11,loss p12,loss p13,loss p14,loss p15,loss p16,loss p17,loss p18,loss p19,loss p20,loss p21,loss p22,loss p23,loss p24,loss p25,loss p26,loss p27,loss p28,loss p29,loss p30,loss p31,loss p32,loss p33,loss p34,loss p35,loss p36,loss p37,loss p38,loss p39,loss p40,loss p41,loss p42,loss p43,loss p44,loss p45,loss p46,loss p47,loss p48,loss p49,loss p50
"m=10, M=1, b=3, n=50",357.98967844499043,378.32236170634604,354.3850492236832,220.3700627724109,141.12374814966972,129.37270326120012,231.87475366159913,364.8963991326689,378.58525515718634,378.37966770641077,329.61292977443037,81.28649580342206,304.18519318574147,316.9555214722342,305.5368188914821,343.70381179882787,249.8907292862447,362.40186348484696,355.7006016094359,350.09007960632357,307.01530396567944,348.1522110900827,361.64868641454143,233.57097464779815,312.23025373500957,378.4522738917947,329.37574072756814,311.68814011160606,258.2388456271705,284.8263116512623,364.8963991326689,324.5353581480709,338.96574942082805,378.4522738917941,315.19438496672507,313.6704381190999,131.94448668048412,361.3265419302692,378.452273891794,378.4522738917941,355.7006016094359,305.4385102416937,344.5605594515874,378.57968349178987,321.00212240739074,355.5822011444552,353.0424323236583,352.51889199457645,306.62596952131065,378.45227389179456
"m=10, M=1, b=5, n=50",229.79505107958624,311.22225117324155,311.222251173151,311.2222511737226,173.31993619705756,311.22225117376894,213.90941101187946,290.65385208714866,248.6496164579996,296.06777159332415,297.8828587863446,143.8426203610183,311.2222511733031,-47.77586556649655,254.19845631200562,264.34090408181135,311.22225117360665,173.38069605334073,268.9823370393941,307.3579073542961,311.22225117371454,311.2222511736739,-322.1672747237805,129.6645618067974,311.22225117376917,311.22225117376917,289.8713127765676,280.2852197844988,280.59616280336746,276.3440062459652,239.61629703120184,311.2222511737909,269.2464638873697,284.5233697677124,245.30428234721887,217.07346247810005,250.45247873026818,311.22225117311945,311.22225117377195,227.0721473057939,311.22225117311945,294.63991955149794,103.10719859370188,216.71770992263382,216.35333668948152,311.22225117311945,301.4519751986746,311.2222511738393,90.96568539011989,284.7697765051819
"m=10, M=4, b=1, n=50",306.8858389747372,306.8858389746837,202.2504815860692,255.8688078302633,306.8858389746865,236.9065539758777,280.28609111772744,297.2913087800486,306.8858389746888,219.9771651728006,280.86564385830275,234.18333164402333,288.84812096230826,306.8858389746837,288.4360934109327,282.69964222108933,306.8858389746835,283.72212709157594,263.008692330734,303.56175989866085,285.10727197214476,298.5114208984784,8.730545405363259,99.28034037614701,261.382718734773,275.9455004129399,249.17236848400282,265.3662902238001,306.8858389746919,306.88583897474575,201.62138265812004,282.98493328314106,231.4314785164008,231.25474015052745,306.8858389746893,306.88583897467174,225.3396870820093,140.81365602281653,211.50794334340665,306.88583897465537,248.9698066235771,241.20129735083344,244.96644455426474,247.56211431823294,201.99875601752865,306.8858389746888,291.45465489208243,306.88583897469323,306.8858389746837,268.3652138091426
"m=10, M=4, b=3, n=50",269.1549231920315,262.1824932582071,326.42859942329153,326.4286004343647,190.50429862132057,326.4286003236372,326.4286003236372,305.05137591388154,326.42859933756614,326.42860021618264,326.4285993046457,305.8609285244885,326.42859942090865,47.42605459629708,326.4285992297742,326.4285990284613,278.64077954675804,105.74919548370704,326.42860123108125,326.42860020801606,242.42292618884653,243.0597982891423,326.4285995515487,326.42859964356455,326.42860111546463,326.42860111546474,326.4286011154645,280.7273746711012,326.42859866475,326.42860128560824,326.42859917903127,326.4285998341538,189.36271019311727,326.42860109297186,136.68430547861723,-29.181509545572723,326.42859883493463,326.42860111546463,326.4285998429298,164.4510173446055,309.80566965873226,308.20553429456515,19.782899839560258,57.803009444396444,326.4286003236372,299.0788265850257,293.1333152025498,326.42860111546463,326.42859883493463,154.6408184604576
"m=10, M=4, b=5, n=50",275.22806118438484,275.22806118448693,259.76432655352664,275.22806118449154,198.8847243811137,254.83692803158175,205.36418465507325,270.50269328129497,275.22806118450376,275.22806118460403,275.22806118458936,275.22806118458936,218.91803326993954,72.99950273447232,222.0438783741748,237.11891208550986,275.2280611844831,275.22806118450916,275.22806118461267,257.80485501321783,275.22806118450114,275.2280611844734,275.22806118457487,40.80587900400135,169.39004294913988,135.91228706840786,275.22806118456714,275.22806118458914,247.00738549108152,248.50012920081522,247.40824461524812,192.9567993904881,188.02604193470663,263.1126654627209,275.22806118450285,186.46363120577286,141.0437228925148,264.03795722200414,275.2280611844995,122.71198175352414,244.32973852480592,258.9258107512439,275.2280611845364,275.22806118453246,259.73019863607414,222.08715643823155,257.82073929371074,243.92276780781398,250.50087556727394,275.22806118459204
"m=10, M=7, b=1, n=50",182.74305429873465,243.02819828675908,73.79087327571243,149.379598608153,261.84923569530883,261.84923568775173,204.8379834456282,250.53968723834657,253.3491286021257,261.84923568017024,207.57928631683365,247.7797275692981,213.86266579818061,261.84923567651003,169.8036619726393,261.84923568235496,261.8492356857596,237.03723304499,-148.59814041412307,191.8538632352272,261.84923569671344,261.84923569671344,221.71581465361785,261.8492356870187,256.5448793631457,246.6036518436323,249.2081779945749,227.0609492658439,261.84923568917196,261.84923570332194,261.84923570311753,251.9141568544963,237.9761046245647,261.84923570311753,261.8492356869992,87.85224576549292,261.84923568649737,261.8492357056596,228.9968586972575,261.8492356814181,216.41815319335132,66.96119933040255,248.61584383513681,261.8492356836147,255.7565761361247,243.64700613515208,251.9141568544963,261.8492356788605,261.8492356966259,261.84923568735405
"m=10, M=7, b=3, n=50",193.51121324006468,188.02426491630843,170.39296478166483,57.21076663094058,178.31566000869196,188.02426491630843,193.77747344163168,125.8237726425654,167.27618971320345,107.24458561649948,190.80741852691352,191.8672884520298,178.82387543016415,193.51121324006465,148.90939610364757,152.35403669709387,175.89683951727548,193.51121324006465,193.5112132400651,193.5112132400651,193.0442304020735,-69.75839974166246,178.90356847736282,191.314848961685,139.1138315882938,96.40725480719564,190.16447499581653,142.57736444962583,148.65356783396885,59.31808298985663,89.22575894037794,193.51121324006465,188.02426491630843,166.916923705477,185.57021098547608,153.0662942836752,193.51121324006465,179.04021792296385,143.50441072586025,166.09946175659522,189.84614257160152,164.68531113974046,145.69461788408967,139.26435596415922,175.60761569900222,145.21567900350263,43.78940938457731,193.0442304020735,152.77638445434187,128.97125560698015
"m=10, M=7, b=5, n=50",176.9739766304133,195.6898372431157,196.1497457648829,198.3621532119964,208.92407807736816,193.67668180090283,200.8144469958376,181.04789966453163,188.76351784158072,189.65427267895754,206.02105264696047,177.31261370049558,208.92407807736834,208.92407807736816,197.39165732721773,208.92450462787755,152.53381328662206,-10.923851000695738,208.92407807736825,198.491161408889,172.7789197360505,180.3874437354149,208.92407807736816,-1.3556277779981016,208.92371268363837,167.400222173877,86.10760532360206,18.770303125514985,208.92407807736825,208.9258573176628,177.29600907980836,123.58484232872244,201.82543613660914,208.92450462787755,208.92597179734685,208.9258573176628,208.92612262765658,204.75946890690784,208.9205225996241,208.92582295443333,208.92387618891306,208.92472181553725,145.42177121655425,208.92597179734682,169.73131464933647,208.92522722896396,194.29229926093817,208.92612262765658,208.92612262765658,208.9250159883133
"m=3, M=1, b=1, n=100",325.627515731425,342.7614467832909,343.23167470014477,313.16150366241413,340.3847345114323,343.57487487233334,292.77870289716793,275.3285018226661,341.8733695425067,343.9119907768617,250.4002892209749,343.23167470014477,303.68209681361805,314.2612934843944,342.76144678329024,309.6578197181379,251.58924739180196,48.98029169765085,330.7237931188366,343.17280616004393,314.1886690645701,321.8206147940325,316.51184432850965,342.90102676798915,343.0622737835838,343.17280616004393,342.8641642133026,310.07651955086305,332.2370250731532,343.1822343832224,280.95121880260297,342.7614467832901,99.9949106327712,339.8422279066645,341.99383426020785,255.45890874883722,261.6134629347508,322.09503395066344,323.5833165553778,341.160329835143,342.6556010850275,339.8047551012689,342.4931224153282,343.2316747001445,317.63965724977135,343.0788298813079,341.56229170430004,307.1846124611855,318.9728884479254,336.8464809133232
"m=3, M=1, b=3, n=100",123.05078952892771,314.3902370714053,279.4318351693874,29.25651286680241,314.38998011219303,292.2459380663349,314.27929328262945,302.3958621508779,314.38998011219303,314.38942264526656,314.3870177369697,299.7103572254027,297.70022759005275,-7.079078675111482,309.43222090664216,171.1040565986655,285.160922467356,314.38942264526656,283.8710172188436,314.3902370714053,314.3873867630369,314.38967596275313,314.3895807866229,314.3864312388576,281.47102523839396,265.3205664647459,314.3935051850965,314.38185934549176,155.4610786728632,47.21625108078859,287.8942101529362,314.3896663917534,314.3894861297726,314.3904173236116,194.39383258720562,-179.2263840420017,292.7634735492306,104.05614440681879,257.1829054406854,314.3896663917534,152.3656369385325,233.17636012575542,141.10610614186703,314.38987068663266,314.38544420441906,314.3896663917534,271.83578392800433,314.3889871561416,256.973039877003,258.4121140348553
