Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=200, n=250, seed=1234",0,274503.98107484204,205754.35633205046,344737.459313659,0.0
"pop=300, k=200, n=250, seed=1234",1,271266.38430195226,203664.6116199901,341453.20475379325,1044.8723560301878
"pop=300, k=200, n=250, seed=1234",2,266251.8967661607,198503.14364012142,335240.279163479,3047.546739635866
"pop=300, k=200, n=250, seed=1234",3,259842.54403758654,194133.61455015867,330952.6472804118,4531.571191009237
"pop=300, k=200, n=250, seed=1234",4,254623.45010227695,189126.6353963209,328647.8156212301,6097.162627440581
"pop=300, k=200, n=250, seed=1234",5,250769.8105798546,183860.47637856528,324730.1467327268,7725.513391678797
"pop=300, k=200, n=250, seed=1234",6,243961.04024278282,176529.22902945685,319768.847156941,9839.792452464935
"pop=300, k=200, n=250, seed=1234",7,235937.27231865097,168289.5711136938,313802.8044504587,12326.648425110412
"pop=300, k=200, n=250, seed=1234",8,229140.42780185962,161889.48410654592,306425.38572630147,14594.926901849847
"pop=300, k=200, n=250, seed=1234",9,225453.21822785848,159199.12299219682,304952.05460680317,16142.42936407784
"pop=300, k=200, n=250, seed=1234",10,220396.3910944794,153014.62404900134,300696.26257437986,17796.716144064434
"pop=300, k=200, n=250, seed=1234",11,215265.5783088484,146906.56090669445,296376.50837992545,19507.19288924693
"pop=300, k=200, n=250, seed=1234",12,207109.19841229264,137161.44611673424,287671.2813568355,21726.661463396707
"pop=300, k=200, n=250, seed=1234",13,202286.62560582,134730.03099203832,282615.89446979744,23391.018839187527
"pop=300, k=200, n=250, seed=1234",14,196487.75962903714,129130.01751988138,276753.6128329189,25036.776286646833
"pop=300, k=200, n=250, seed=1234",15,188797.31072723167,124258.82504239371,266550.4944593596,26596.5365524058
"pop=300, k=200, n=250, seed=1234",16,180889.413133334,117315.8802690537,259845.83137674225,28291.818491942933
"pop=300, k=200, n=250, seed=1234",17,171464.8615774433,107390.08899040705,250617.3662000516,30373.10725237194
"pop=300, k=200, n=250, seed=1234",18,166870.74425147116,103557.21070103798,246890.12455108066,32190.57655325519
"pop=300, k=200, n=250, seed=1234",19,160503.11415179048,99835.25640224996,241735.46329896856,33807.13291780324
"pop=300, k=200, n=250, seed=1234",20,152396.63992801978,96107.19085752699,233915.06312680474,35274.080923486596
"pop=300, k=200, n=250, seed=1234",21,145784.20593046612,92721.86806667346,230253.1139062719,36602.78472857947
"pop=300, k=200, n=250, seed=1234",22,138707.32276107345,86642.01000226146,224245.97346118264,38005.634839989056
"pop=300, k=200, n=250, seed=1234",23,130285.2946339541,81008.14859063107,213245.1098815082,39440.632977665344
"pop=300, k=200, n=250, seed=1234",24,126524.91991927035,77759.64194264806,211240.64993180457,40751.89053283846
"pop=300, k=200, n=250, seed=1234",25,123559.82708939274,75312.77473548378,205900.73684730107,41917.694180927036
"pop=300, k=200, n=250, seed=1234",26,120290.47267443835,73881.98541595423,197390.9999436173,42911.917745607585
"pop=300, k=200, n=250, seed=1234",27,116489.56305763473,71334.27674867086,189886.1038742732,43824.850060072735
"pop=300, k=200, n=250, seed=1234",28,112509.57225342024,68757.67205199672,180220.7969952534,44672.62789021566
"pop=300, k=200, n=250, seed=1234",29,106976.768827187,64864.5046758967,167450.67649716354,45528.36547100713
"pop=300, k=200, n=250, seed=1234",30,99076.73620106398,57710.62670493879,154006.6056580244,46545.67781693277
"pop=300, k=200, n=250, seed=1234",31,95173.20681554473,53473.48529352943,144992.62304082775,47570.38208647835
"pop=300, k=200, n=250, seed=1234",32,88638.05081973279,46995.479941404585,138464.7295004206,48706.069793805094
"pop=300, k=200, n=250, seed=1234",33,81768.83480303288,41985.993411180505,133710.93940954917,49873.12408900778
"pop=300, k=200, n=250, seed=1234",34,77567.34785942385,38234.39161273244,132493.6561805157,51011.73052489806
"pop=300, k=200, n=250, seed=1234",35,73082.76660494613,34297.778772563885,125226.17408007584,52134.10365599603
"pop=300, k=200, n=250, seed=1234",36,66204.56544576967,30023.425269665968,115356.52228162943,53256.953932133845
"pop=300, k=200, n=250, seed=1234",37,63329.47840310071,28160.2287689763,110764.687859859,54282.660809891706
"pop=300, k=200, n=250, seed=1234",38,60409.221156343236,26262.282343488794,108433.61707558396,55226.33958963916
"pop=300, k=200, n=250, seed=1234",39,57110.5056376362,25337.56354327885,106922.47392612247,56063.7082989909
"pop=300, k=200, n=250, seed=1234",40,51193.31401964114,22245.99490620395,100244.15369100211,56885.04414430565
"pop=300, k=200, n=250, seed=1234",41,43473.419449262095,18448.03519432143,93294.35755382816,57717.00782629819
"pop=300, k=200, n=250, seed=1234",42,34136.454929306106,16521.82177786782,79237.54712266214,58495.9195175261
"pop=300, k=200, n=250, seed=1234",43,25642.677367622477,16268.371048323868,66855.09863328932,59174.846136606895
"pop=300, k=200, n=250, seed=1234",44,23285.050126333957,16255.873717769653,61812.73699364879,59759.47630499758
"pop=300, k=200, n=250, seed=1234",45,20469.910129404598,15867.967244373885,55135.56121873605,60272.45621698767
"pop=300, k=200, n=250, seed=1234",46,18861.477241438748,15834.93886702236,46317.33074430606,60712.71646548301
"pop=300, k=200, n=250, seed=1234",47,18135.732292196157,16036.693577544906,44569.359777703066,61082.860790825966
"pop=300, k=200, n=250, seed=1234",48,17619.06370571102,16027.094473272027,40140.55430055037,61396.36676894057
"pop=300, k=200, n=250, seed=1234",49,17354.627791753675,15874.293305920042,34732.367974184934,61663.03922302944
"pop=300, k=200, n=250, seed=1234",50,17134.664799800434,16045.45103175149,30447.993625248684,61880.70165485914
"pop=300, k=200, n=250, seed=1234",51,17003.762667491636,16022.61382161669,26246.989600530396,62058.94312185656
"pop=300, k=200, n=250, seed=1234",52,16930.02028099897,15904.837092544494,23078.29476352146,62203.94378040705
"pop=300, k=200, n=250, seed=1234",53,16891.790040255197,16063.90703728439,21145.719763868423,62313.62915294084
"pop=300, k=200, n=250, seed=1234",54,16970.387063226968,16129.096712143206,18884.421620817226,62393.486933671134
"pop=300, k=200, n=250, seed=1234",55,16919.278569077658,16124.767916331317,18306.203580512967,62447.85561304447
"pop=300, k=200, n=250, seed=1234",56,16982.594031096185,16021.360982357095,18502.762428033726,62481.074803791955
"pop=300, k=200, n=250, seed=1234",57,17098.871209402278,16010.315139256574,20489.216989216817,62493.650542517586
"pop=300, k=200, n=250, seed=1234",58,16975.65790881079,16083.235217977379,20159.9220531457,62486.21623669547
"pop=300, k=200, n=250, seed=1234",59,17130.120169893627,15669.570687516825,19773.54348937177,62468.60680952689
"pop=300, k=200, n=250, seed=1234",60,17106.404469812533,15778.475400913021,21274.91021730321,62433.62230887264
"pop=300, k=200, n=250, seed=1234",61,17008.404973787416,15822.76608273883,21843.414687063636,62383.91470454266
"pop=300, k=200, n=250, seed=1234",62,16938.522810202103,15911.462898506612,20095.581500154945,62320.23938792122
"pop=300, k=200, n=250, seed=1234",63,16918.44053151769,16021.607936813278,19214.736341916734,62243.62006329134
"pop=300, k=200, n=250, seed=1234",64,17004.649383446947,15820.965288684736,19270.764337783185,62159.58651640503
"pop=300, k=200, n=250, seed=1234",65,16886.469836765307,15964.9614987947,19147.77346497142,62064.23606881163
"pop=300, k=200, n=250, seed=1234",66,16876.485182771114,15521.232209896516,18480.996809329226,61966.33584393594
"pop=300, k=200, n=250, seed=1234",67,16862.94025616256,16130.656975836686,18286.70718750108,61852.77912800481
"pop=300, k=200, n=250, seed=1234",68,16922.961068609373,16015.373753795255,19286.646652712257,61733.926492625214
"pop=300, k=200, n=250, seed=1234",69,16896.66606465189,15881.27853684466,19602.22781846933,61610.550727613045
"pop=300, k=200, n=250, seed=1234",70,16920.892496685454,16214.306847639604,19071.306634343244,61477.65342375915
"pop=300, k=200, n=250, seed=1234",71,16962.855101159526,15889.885022589797,18343.77146012176,61343.59082812624
"pop=300, k=200, n=250, seed=1234",72,16981.37824837422,15942.811959118972,19478.00288975225,61204.37641220419
"pop=300, k=200, n=250, seed=1234",73,17058.550726335263,16188.396907253298,19350.83593163727,61058.42573096869
"pop=300, k=200, n=250, seed=1234",74,16989.670741131737,15816.99778388985,18751.3050338529,60912.89089162084
"pop=300, k=200, n=250, seed=1234",75,16989.35956280871,15529.657402973486,18494.1474807151,60767.01710971111
"pop=300, k=200, n=250, seed=1234",76,16942.708128500737,15723.530060588857,19025.40632415181,60616.049793512735
"pop=300, k=200, n=250, seed=1234",77,16953.90168879328,16072.701050688138,19086.565567505928,60458.932901314096
"pop=300, k=200, n=250, seed=1234",78,16969.075033601122,16123.57495271817,20193.470919711126,60299.08919380942
"pop=300, k=200, n=250, seed=1234",79,16950.66056778087,15964.560111476852,18443.851316080698,60138.79709730429
"pop=300, k=200, n=250, seed=1234",80,16936.55802735672,16095.638427935774,18062.85846538718,59975.52592884422
"pop=300, k=200, n=250, seed=1234",81,16927.197714718954,16017.427174069302,18095.15126812349,59811.47025306649
"pop=300, k=200, n=250, seed=1234",82,16948.14683387491,16326.262844612438,17847.41135652462,59643.38048822175
"pop=300, k=200, n=250, seed=1234",83,16945.854255409857,16157.278367601504,17840.96708428804,59475.73639867147
"pop=300, k=200, n=250, seed=1234",84,16939.828780253418,16124.140672530848,18208.610670859493,59307.472683948865
"pop=300, k=200, n=250, seed=1234",85,16974.440385402635,16091.193585614496,19138.0274816203,59138.72979456556
"pop=300, k=200, n=250, seed=1234",86,16920.83306428659,15894.08368421615,18636.867844815788,58970.97540346232
"pop=300, k=200, n=250, seed=1234",87,16929.095737040916,15998.239240501345,18210.07351699412,58801.84428030676
"pop=300, k=200, n=250, seed=1234",88,16897.07972601709,16039.400183781505,18352.453866133063,58632.006949092436
"pop=300, k=200, n=250, seed=1234",89,16902.086178154834,16157.752911675743,18439.422046022377,58461.00768315115
"pop=300, k=200, n=250, seed=1234",90,16918.845466171402,15738.322618597764,18790.249346503148,58293.05447421699
"pop=300, k=200, n=250, seed=1234",91,16930.700158447653,15719.139341696226,18376.111355086607,58125.105777421355
"pop=300, k=200, n=250, seed=1234",92,16957.76346702346,15822.847221678063,18418.27356472835,57956.35141788504
"pop=300, k=200, n=250, seed=1234",93,16938.114513005352,16121.811664567613,19231.08349916368,57785.533014336994
"pop=300, k=200, n=250, seed=1234",94,16904.474137929297,16054.627717694486,18941.852407571518,57615.40300365982
"pop=300, k=200, n=250, seed=1234",95,16920.234095071777,15966.290101998999,20222.4196311232,57446.15109219729
"pop=300, k=200, n=250, seed=1234",96,16891.159181297116,16201.202802018923,18623.715510543258,57275.633455587995
"pop=300, k=200, n=250, seed=1234",97,16981.833158848855,15311.976076516616,19617.354179612157,57111.473973051594
"pop=300, k=200, n=250, seed=1234",98,16895.98243762861,15728.31048893658,18380.85684329321,56944.846557307676
"pop=300, k=200, n=250, seed=1234",99,16928.011461760078,15908.067095523651,18252.86703295127,56777.490709828184
"pop=300, k=200, n=250, seed=1234",100,16989.287363328887,15867.549354757628,20094.875670579964,56610.90485343124
"pop=300, k=200, n=250, seed=1234",101,16962.96503764466,15750.05858899563,19414.5273287581,56445.59794971088
"pop=300, k=200, n=250, seed=1234",102,16976.923495923835,15981.112792518517,19842.739082091408,56279.44389917971
"pop=300, k=200, n=250, seed=1234",103,16915.144051757477,15978.654400447816,18670.319703183402,56113.95102069763
"pop=300, k=200, n=250, seed=1234",104,16952.53937100716,15668.418975343724,19405.492445276624,55950.97188990781
"pop=300, k=200, n=250, seed=1234",105,16946.870119551037,15597.701434585651,20422.186835544864,55789.055346102316
"pop=300, k=200, n=250, seed=1234",106,16897.79503306978,16138.664399295643,18519.50375008032,55624.70675881592
"pop=300, k=200, n=250, seed=1234",107,16879.79511589774,15986.27631858713,17781.89887770058,55461.99936909926
