Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.206,22.646,5.842,4.868745023185125
3,0.178,20.263,5.46,4.494809482998639
4,0.128,20.233,5.151,4.36995738797357
5,0.059,18.56,4.751,4.03109554121819
6,0.055,17.424,4.343,3.693615099525022
7,0.055,17.082,3.913,3.554015702548844
8,0.003,16.616,3.548,3.506210362276989
9,-0.06,16.18,3.217,3.371633420778256
10,-0.091,15.756,2.82,3.104660484899453
11,-0.121,15.204,2.399,2.9157777200579207
12,-0.123,14.463,1.975,2.6677049336986434
13,-0.124,13.768,1.584,2.3945010553525288
14,-0.121,12.81,1.268,2.174151216911513
15,-0.124,11.029,1.006,1.9306765702454027
16,-0.112,9.346,0.808,1.6698473965269685
17,-0.095,7.164,0.611,1.3934916978935992
18,-0.094,6.525,0.448,1.2197252205779914
19,-0.106,6.406,0.37,1.1679255451730044
20,-0.116,6.064,0.316,1.1250602881992187
21,-0.104,5.943,0.27,1.0924998685142064
22,-0.1,4.578,0.226,0.9261114276886685
23,-0.104,4.677,0.143,0.7424856989647569
24,-0.121,4.838,0.104,0.7191217232559388
25,-0.101,4.747,0.092,0.7014872783229079
26,-0.103,4.056,0.067,0.5971522622569507
27,-0.107,3.662,0.047,0.5408686518065324
28,-0.114,3.299,0.03,0.4904972109352805
29,-0.104,1.991,0.004,0.32675329700942196
30,-0.111,1.082,-0.024,0.1799482178733963
31,-0.117,0.621,-0.046,0.1109859248772633
32,-0.114,0.378,-0.057,0.07255487481040096
33,-0.108,0.385,-0.055,0.08549150811187506
34,-0.115,0.396,-0.053,0.08134755072529955
35,-0.114,0.241,-0.066,0.059220700599314904
36,-0.111,0.08,-0.078,0.03335806741060536
37,-0.112,0.045,-0.087,0.023117665765199694
38,-0.113,0.019,-0.09,0.02422450069296991
39,-0.116,0.005,-0.095,0.024272393176521787
40,-0.12,-0.045,-0.101,0.015461266082911077
41,-0.124,-0.049,-0.105,0.013523024583265607
42,-0.123,-0.074,-0.109,0.012115283546903938
43,-0.123,-0.075,-0.113,0.010280695597687987
44,-0.124,-0.093,-0.116,0.007029983684391985
45,-0.124,-0.103,-0.119,0.00540080268301661
46,-0.124,-0.096,-0.12,0.004928730741419871
47,-0.124,-0.078,-0.116,0.011755087202014994
48,-0.124,-0.036,-0.115,0.015239439870547572
49,-0.124,-0.011,-0.114,0.019341175281804193
50,-0.124,-0.009,-0.116,0.01778115534808346
51,-0.124,-0.069,-0.117,0.01165448451496126
52,-0.124,-0.081,-0.118,0.008719453317394609
53,-0.124,-0.059,-0.119,0.010464242916670422
54,-0.124,-0.076,-0.118,0.00909821862534769
55,-0.124,-0.092,-0.119,0.007772179898518852
56,-0.124,-0.043,-0.115,0.01816207470637624
57,-0.124,-0.046,-0.115,0.016412255141724938
58,-0.124,-0.098,-0.118,0.006952631114678502
59,-0.124,-0.053,-0.118,0.011151805864915676
60,-0.124,-0.056,-0.117,0.012111359825303657
61,-0.124,-0.062,-0.118,0.010950253153599755
62,-0.124,-0.057,-0.116,0.014603721467448644
63,-0.124,-0.028,-0.115,0.017154468646980857
64,-0.124,-0.038,-0.116,0.01579504666271476
65,-0.124,-0.049,-0.113,0.015997731840773015
66,-0.124,-0.075,-0.117,0.011756054440945778
67,-0.124,-0.056,-0.114,0.015142471776217976
68,-0.124,-0.084,-0.117,0.009710289879256024
69,-0.124,-0.084,-0.118,0.009649617214951112
70,-0.124,-0.04,-0.114,0.015699859463437188
71,-0.124,-0.049,-0.117,0.014953994881999343
72,-0.124,-0.044,-0.112,0.020725640677220408
73,-0.124,-0.062,-0.115,0.01450099011878891
74,-0.124,-0.071,-0.117,0.011928538929526425
75,-0.124,-0.08,-0.116,0.010842854627196755
76,-0.124,-0.067,-0.116,0.013340017861663998
77,-0.124,-0.04,-0.114,0.01723073080699866
78,-0.124,-0.066,-0.115,0.012148629032013039
79,-0.124,-0.026,-0.11,0.02165084185490324
80,-0.124,-0.024,-0.112,0.020983192557862705
81,-0.124,-0.042,-0.114,0.0163960861495464
82,-0.124,-0.07,-0.115,0.010990917725850195
83,-0.124,-0.095,-0.118,0.007474857151333913
84,-0.124,-0.04,-0.114,0.01819280777604989
85,-0.124,-0.038,-0.114,0.02183340981087039
86,-0.124,-0.036,-0.114,0.01768163017842187
87,-0.124,-0.04,-0.113,0.018051831853552528
88,-0.124,-0.048,-0.113,0.018044868908448895
89,-0.124,-0.06,-0.116,0.013525216767423525
90,-0.124,0.015,-0.114,0.02063291391181505
91,-0.124,0.029,-0.111,0.024825111553726117
92,-0.124,-0.019,-0.113,0.019208589372583303
93,-0.124,-0.028,-0.115,0.01755137832110824
94,-0.124,-0.053,-0.114,0.01451892777525159
95,-0.124,-0.055,-0.118,0.011036808831061121
96,-0.124,-0.069,-0.117,0.010373370031954376
97,-0.124,-0.053,-0.118,0.01139514579872978
98,-0.124,-0.062,-0.116,0.013450201014341412
99,-0.124,0.006,-0.116,0.02019392986585833
