Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=300, n=100, seed=1234",0,109709.4473780017,64591.16606318158,181536.36494700733,0.0
"pop=300, k=300, n=100, seed=1234",1,107673.53183038156,62158.87110248295,177672.30687303693,1216.1474803493147
"pop=300, k=300, n=100, seed=1234",2,104443.5222809023,58669.28927623227,172271.28216715428,2430.4061109605177
"pop=300, k=300, n=100, seed=1234",3,99453.59106643987,53981.2231975088,166193.30252308934,3988.927183519984
"pop=300, k=300, n=100, seed=1234",4,96754.59065086619,52100.21006555142,165417.41399263925,4726.4206197764815
"pop=300, k=300, n=100, seed=1234",5,92978.5817675885,49184.0906850598,160540.5011926798,5491.620941541902
"pop=300, k=300, n=100, seed=1234",6,89920.14939130397,47526.40755654658,153079.26752302985,6027.988179974187
"pop=300, k=300, n=100, seed=1234",7,87603.74792730533,47347.53915345495,149213.3594376299,6244.2401491484015
"pop=300, k=300, n=100, seed=1234",8,83889.04656178485,45322.342823678126,142879.13412294065,6548.093273922579
"pop=300, k=300, n=100, seed=1234",9,78801.99131847572,42934.05722494558,136461.79948994325,6964.692736643875
"pop=300, k=300, n=100, seed=1234",10,73391.58316780374,37754.21417434935,131881.75701427032,7860.006842099709
"pop=300, k=300, n=100, seed=1234",11,69620.52902018733,34919.36762340354,126025.90713944164,8747.109830331663
"pop=300, k=300, n=100, seed=1234",12,65022.72105270768,32217.510050529883,120720.41895275327,9609.726153137091
"pop=300, k=300, n=100, seed=1234",13,59996.26833220606,29178.79245282118,114902.42492655931,10495.644443448824
"pop=300, k=300, n=100, seed=1234",14,57019.088603563294,28266.615400940893,113012.9418032615,11163.859761750386
"pop=300, k=300, n=100, seed=1234",15,55164.95317095455,27577.832114862627,111730.63431196261,11669.516028929846
"pop=300, k=300, n=100, seed=1234",16,51551.88747437988,25360.8518446004,108375.5900989413,12193.311830800034
"pop=300, k=300, n=100, seed=1234",17,48304.29433994231,22713.386469916324,102059.04933247174,12768.5369912351
"pop=300, k=300, n=100, seed=1234",18,45060.55640292376,20225.84440359351,93553.42367149303,13371.61364018055
"pop=300, k=300, n=100, seed=1234",19,42700.463078174806,18189.749520110865,87441.18600470683,13961.425250162583
"pop=300, k=300, n=100, seed=1234",20,40236.146997502154,17152.518854298873,85543.89429616688,14468.447170019315
"pop=300, k=300, n=100, seed=1234",21,38085.98004726229,16486.722998529804,82701.08788869205,14888.277684546765
"pop=300, k=300, n=100, seed=1234",22,34935.366875766675,13949.9719962607,77554.91122144948,15358.504896610173
