Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.635,6.741,6.800878928183374
3,0.112,31.537,6.717,6.785178797723667
4,0.112,31.446,6.685,6.762570077521799
5,0.112,31.23,6.642,6.72794711055681
6,0.112,31.143,6.596,6.6968887757724325
7,0.112,30.883,6.547,6.65355412241879
8,0.11,30.499,6.499,6.608517777298844
9,0.107,30.465,6.443,6.563158685224154
10,0.1,30.237,6.385,6.512691086385699
11,0.1,30.062,6.329,6.465695844512098
12,0.098,29.825,6.274,6.431426334178292
13,0.098,29.494,6.215,6.380671205522623
14,0.097,28.895,6.143,6.2990072163814546
15,0.096,28.61,6.076,6.232824994985414
16,0.093,28.095,6.008,6.159480204327687
17,0.091,27.308,5.937,6.093358220576464
18,0.086,26.568,5.862,6.029743043878653
19,0.083,26.533,5.783,5.980907836299659
20,0.082,26.207,5.721,5.928118455575302
21,0.082,25.573,5.639,5.850066451074194
22,0.082,25.479,5.562,5.786817399266601
23,0.082,25.313,5.482,5.7021164699768585
24,0.082,24.976,5.393,5.5980179621284
25,0.081,24.741,5.321,5.5168797500488775
26,0.081,24.432,5.242,5.451514442307685
27,0.079,23.945,5.152,5.355631842831631
28,0.077,23.849,5.079,5.294783303683385
29,0.076,23.762,4.986,5.211948242513167
30,0.071,23.452,4.904,5.137785345638303
31,0.068,23.244,4.818,5.055666355459735
32,0.063,22.81,4.739,4.984340075858523
33,0.062,22.586,4.653,4.904501868133302
34,0.057,22.544,4.557,4.817677010120227
35,0.056,22.286,4.479,4.760036081385579
36,0.055,21.788,4.387,4.677614867696702
37,0.054,21.467,4.287,4.591989513239443
38,0.053,20.957,4.202,4.523829495212503
39,0.052,20.803,4.118,4.471061867770592
40,0.051,20.781,4.036,4.431933015941888
41,0.049,20.411,3.956,4.3866755675987505
42,0.048,20.131,3.876,4.34380977876955
43,0.044,19.986,3.802,4.304692711982011
44,0.043,19.475,3.703,4.219392049989279
45,0.042,18.898,3.605,4.138942597573639
46,0.039,18.107,3.495,4.043558718822918
47,0.036,17.997,3.407,3.9794775930583692
48,0.033,17.508,3.304,3.905281336273992
49,0.025,17.32,3.207,3.84828783250398
50,0.012,16.95,3.12,3.7888498697441135
51,-0.013,16.771,3.032,3.722399624424209
52,-0.04,16.593,2.947,3.6559385734644745
53,-0.044,16.379,2.859,3.585432971199979
54,-0.047,16.204,2.791,3.5425074817222577
55,-0.061,16.067,2.711,3.4812740075278503
56,-0.07,15.716,2.636,3.4231389187022496
57,-0.084,15.494,2.553,3.3519894587279673
58,-0.085,15.066,2.471,3.260596901684341
59,-0.089,15.017,2.39,3.1902723779588675
60,-0.091,14.946,2.313,3.1351319297424194
61,-0.092,14.854,2.243,3.0966434497433557
62,-0.095,14.688,2.157,3.041221385552456
63,-0.101,14.676,2.084,2.9898255624572463
64,-0.104,14.466,2.007,2.9307779427700766
65,-0.107,14.255,1.931,2.876383745048662
66,-0.112,14.119,1.861,2.82985513537855
67,-0.114,13.803,1.784,2.757290698615152
68,-0.116,13.556,1.711,2.682465201324441
69,-0.116,13.376,1.644,2.6350623162150395
70,-0.117,13.109,1.574,2.5813760104273737
71,-0.117,12.67,1.498,2.507723922927462
72,-0.116,12.593,1.443,2.4696491599087578
73,-0.115,12.591,1.394,2.440483370983223
74,-0.111,12.395,1.334,2.388820388177302
75,-0.11,12.284,1.288,2.3480940549024183
76,-0.114,12.037,1.242,2.3165387670860835
77,-0.116,11.899,1.185,2.2694018478157854
78,-0.118,11.537,1.125,2.1964435521678474
79,-0.121,11.295,1.076,2.145493747506265
80,-0.121,10.675,1.026,2.0906088830529
81,-0.121,9.642,0.974,2.004591543875307
82,-0.121,9.606,0.934,1.9709340218591636
83,-0.122,9.58,0.888,1.92128560364287
84,-0.122,9.316,0.843,1.8503166227189989
85,-0.122,9.227,0.805,1.797916533737643
86,-0.124,9.008,0.756,1.723027294276119
87,-0.119,8.705,0.705,1.648347519907934
88,-0.114,8.069,0.657,1.5719328300003546
89,-0.113,7.994,0.625,1.52955431428276
90,-0.121,7.772,0.601,1.5003817518239375
91,-0.113,7.414,0.57,1.4548054235112708
92,-0.115,7.319,0.539,1.4149054085608355
93,-0.116,7.282,0.512,1.3734921557669844
94,-0.12,7.198,0.483,1.3145926071799534
95,-0.099,7.047,0.454,1.2458465012584246
96,-0.094,6.917,0.432,1.205715663135964
97,-0.118,6.834,0.41,1.1664821763321402
98,-0.121,6.647,0.385,1.1118948395417099
99,-0.122,6.375,0.359,1.052668806436617
