Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.202,22.279,5.75,4.782079824745843
3,0.136,18.57,5.209,4.267344852858036
4,0.068,18.521,4.757,4.094212650325702
5,-0.018,16.623,4.137,3.5838695879603457
6,-0.023,13.766,3.498,3.037374202619996
7,-0.09,13.2,2.885,2.858236920719917
8,-0.12,12.427,2.43,2.7248700519321205
9,-0.123,11.625,1.962,2.5106942786693702
10,-0.122,10.278,1.412,2.095833773673196
11,-0.112,8.694,0.962,1.7564830360393349
12,-0.118,6.843,0.575,1.387259737962084
13,-0.123,5.371,0.414,1.1495028570183052
14,-0.123,4.842,0.295,0.9444762963443657
15,-0.111,4.844,0.187,0.7841427986214328
16,-0.113,4.518,0.135,0.6905810466201736
17,-0.118,4.222,0.103,0.6251693209340929
18,-0.122,4.108,0.109,0.6097327207404565
19,-0.117,3.566,0.086,0.5354774577627477
20,-0.093,1.601,0.048,0.28787850872527215
21,-0.097,1.443,0.039,0.26260771805155714
22,-0.109,1.162,0.041,0.24082900946296532
23,-0.118,0.381,0.001,0.0924535893387021
24,-0.096,0.117,-0.026,0.04506125251634014
25,-0.12,0.084,-0.04,0.0449531152750878
26,-0.123,0.087,-0.064,0.04369088666396471
27,-0.122,0.09,-0.077,0.04360643065707316
28,-0.123,0.048,-0.091,0.03938703339839655
29,-0.124,0.005,-0.094,0.03370475116832255
30,-0.123,0.12,-0.097,0.039837787077053204
31,-0.124,0.072,-0.103,0.03951489065098217
32,-0.124,0.107,-0.084,0.051428248121120505
33,-0.123,0.07,-0.095,0.03752855931171963
34,-0.123,0.522,-0.071,0.0985420311103258
35,-0.123,0.64,-0.079,0.11050661804487062
36,-0.124,0.005,-0.104,0.022475329459385893
37,-0.124,0.272,-0.101,0.05751745379990847
38,-0.124,0.297,-0.09,0.06643370021926687
39,-0.124,0.264,-0.098,0.05675892996435042
40,-0.123,0.086,-0.096,0.040827229982956424
41,-0.124,0.114,-0.094,0.046308012043998016
42,-0.123,0.038,-0.091,0.04246872221192469
43,-0.123,-0.022,-0.104,0.025886090718833972
44,-0.124,0.193,-0.094,0.05179371139505317
45,-0.124,0.187,-0.096,0.050006621446212755
46,-0.124,0.056,-0.101,0.04096845790194664
47,-0.124,0.07,-0.083,0.05095851998792332
48,-0.124,0.065,-0.09,0.048985361689849204
49,-0.124,0.201,-0.081,0.0712022319711242
50,-0.124,0.207,-0.081,0.07291567380100085
51,-0.124,0.202,-0.083,0.06901748497805493
52,-0.123,0.005,-0.098,0.034724563458189174
53,-0.124,0.143,-0.095,0.05623046699619931
54,-0.124,0.141,-0.086,0.056878185474398796
55,-0.124,0.128,-0.085,0.053889448032418165
56,-0.122,0.221,-0.084,0.06352120095684195
57,-0.124,0.215,-0.083,0.06234537300844023
58,-0.124,0.038,-0.102,0.027516987991586885
59,-0.124,0.216,-0.089,0.0701671432193854
60,-0.124,0.222,-0.081,0.07516297966653882
61,-0.124,0.116,-0.097,0.04866470327003942
62,-0.124,0.375,-0.069,0.11006625854795413
63,-0.124,0.254,-0.075,0.09281075669439669
64,-0.124,0.134,-0.082,0.06853476882388246
65,-0.123,0.419,-0.065,0.10135866695085176
66,-0.123,0.416,-0.063,0.1018466339853714
67,-0.123,0.251,-0.069,0.07517683653504771
68,-0.124,0.594,-0.066,0.1135886409292055
69,-0.123,0.625,-0.074,0.1151573532543083
70,-0.124,0.176,-0.077,0.06435617017930077
71,-0.124,0.093,-0.09,0.052767692361250736
72,-0.124,0.204,-0.083,0.06213215914549702
73,-0.124,0.046,-0.097,0.03693672952881684
74,-0.124,0.14,-0.101,0.048312648240458764
75,-0.124,0.423,-0.087,0.08681742180836241
76,-0.124,0.505,-0.093,0.09274668582769946
77,-0.124,0.141,-0.08,0.06867494097156004
78,-0.124,0.147,-0.086,0.0604825999472559
79,-0.124,0.185,-0.066,0.08081794057384756
80,-0.124,0.173,-0.075,0.07482602133041118
81,-0.124,0.213,-0.078,0.07101088579262989
82,-0.124,0.137,-0.08,0.05861960495634663
83,-0.124,0.048,-0.095,0.038931886184935593
84,-0.124,0.248,-0.08,0.08733919808735954
85,-0.124,0.283,-0.079,0.09087369384385559
86,-0.124,0.093,-0.094,0.046870586899413154
87,-0.123,0.286,-0.074,0.07905837918470326
88,-0.124,0.29,-0.068,0.08508509693179192
89,-0.124,0.113,-0.091,0.049709760626750255
90,-0.124,0.728,-0.071,0.12455414163560233
91,-0.123,0.768,-0.064,0.1365371619623315
92,-0.123,0.434,-0.073,0.09536013658602173
93,-0.122,0.372,-0.061,0.10240958016844424
94,-0.124,0.283,-0.063,0.09522183466629787
95,-0.124,0.289,-0.072,0.09281639217125333
96,-0.124,0.201,-0.087,0.06392796958110414
97,-0.124,0.144,-0.085,0.05264060134172163
98,-0.124,0.601,-0.072,0.10651024670305129
99,-0.124,0.59,-0.062,0.13739575377115334
