Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.206,22.713,5.859,4.885088857006005
3,0.181,20.165,5.45,4.485674550359577
4,0.123,20.129,5.076,4.337220075974787
5,0.037,17.739,4.543,3.8878145044422645
6,0.032,16.038,3.965,3.4150516448590476
7,0.003,15.498,3.362,3.2479899987930545
8,-0.094,14.718,2.879,3.140070113718231
9,-0.121,14.176,2.388,2.916101316935994
10,-0.123,13.008,1.774,2.4796819221068054
11,-0.099,11.487,1.234,2.1387701927893175
12,-0.102,9.496,0.743,1.7259788342490299
13,-0.123,7.743,0.525,1.4061389567389546
14,-0.119,5.617,0.377,1.1065889998233458
15,-0.114,4.843,0.241,0.8297588908984621
16,-0.083,4.538,0.166,0.6962328149750823
17,-0.109,4.197,0.117,0.6199464998018049
18,-0.117,4.06,0.112,0.6022803201317867
19,-0.1,3.39,0.107,0.5245624450777348
20,-0.12,1.25,0.06,0.2867195944108227
21,-0.102,1.031,0.048,0.24764941203258828
22,-0.119,1.105,0.029,0.20832726598858187
23,-0.119,0.216,-0.017,0.07420189173024935
24,-0.107,0.263,-0.03,0.07976167184096271
25,-0.121,0.284,-0.042,0.07289576481921063
26,-0.122,0.189,-0.063,0.05396105237422566
27,-0.12,0.255,-0.052,0.08479249417365835
28,-0.124,0.295,-0.062,0.07402709801654639
29,-0.121,0.283,-0.071,0.07147871863052654
30,-0.123,0.382,-0.063,0.0935721362864416
31,-0.123,0.225,-0.08,0.07219448512093078
32,-0.121,0.315,-0.042,0.10791505328999948
33,-0.123,0.195,-0.071,0.07875681569768046
34,-0.123,1.192,-0.022,0.20250600980311417
35,-0.123,1.614,-0.028,0.2556307009180471
36,-0.123,0.156,-0.071,0.06870717002337362
37,-0.123,0.396,-0.068,0.10256157317009901
38,-0.124,0.558,-0.05,0.14140059590608264
39,-0.124,0.587,-0.055,0.1384049712900943
40,-0.124,0.132,-0.079,0.0640852171278815
41,-0.124,0.782,-0.064,0.13097938361472403
42,-0.123,1.115,-0.066,0.17517753822474835
43,-0.124,0.14,-0.083,0.054191434346938044
44,-0.124,0.519,-0.057,0.11329400839237652
45,-0.124,0.61,-0.07,0.11885246579678779
46,-0.124,0.108,-0.085,0.056821477465613446
47,-0.124,0.518,-0.052,0.12578569822458438
48,-0.124,0.495,-0.046,0.13367290611995983
49,-0.124,0.297,-0.051,0.10450972748950214
