Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.117,30.496,6.382,6.599207079236759
3,0.095,28.379,5.741,6.1503621634309384
4,0.075,25.942,4.884,5.546837960004544
5,0.054,22.481,3.945,4.818853762238267
6,-0.078,20.89,3.167,4.282794665318097
7,-0.119,17.794,2.411,3.630661593032349
8,-0.079,17.772,1.834,3.2342599310949414
9,-0.103,16.967,1.436,2.9333586505958973
10,-0.117,16.47,1.181,2.525689725800318
11,-0.122,14.372,0.859,2.0089197591426715
12,-0.107,12.99,0.69,1.7683809779253028
13,-0.117,7.947,0.491,1.1855433838458813
14,-0.11,7.54,0.313,0.9561261762572549
15,-0.106,4.831,0.241,0.7003302372328319
16,-0.074,4.871,0.178,0.565799373053954
17,-0.109,4.453,0.158,0.5223995146001087
18,-0.118,3.545,0.127,0.3971093449555644
19,-0.113,1.583,0.083,0.22057853973032746
20,-0.122,0.858,0.059,0.13981396701228585
21,-0.119,0.763,0.057,0.16173261239080808
22,-0.112,0.77,0.038,0.13960726005031315
23,-0.116,0.343,0.004,0.09621580501767535
24,-0.123,0.414,-0.031,0.08228615873391365
25,-0.12,0.39,-0.046,0.07533131324793454
26,-0.119,0.266,-0.056,0.07030837174106812
27,-0.124,0.301,-0.072,0.07912828144525288
28,-0.124,0.319,-0.066,0.09055145845372609
29,-0.123,0.313,-0.062,0.08567897934517915
30,-0.123,0.371,-0.07,0.07861319982652352
31,-0.123,0.374,-0.065,0.08665787737533767
32,-0.121,0.191,-0.059,0.07532469643246148
33,-0.123,0.287,-0.067,0.08201481826303014
34,-0.123,0.455,-0.045,0.11775783911838054
35,-0.123,0.884,-0.047,0.14121717232907594
36,-0.123,0.765,-0.054,0.11271477477668247
37,-0.124,0.355,-0.078,0.07362922684430548
38,-0.123,0.589,-0.063,0.09719764771972643
39,-0.123,0.686,-0.06,0.11027107007845799
40,-0.124,0.545,-0.063,0.1034322184556711
41,-0.123,0.517,-0.057,0.10668767899379751
42,-0.124,0.542,-0.059,0.11732303941192189
43,-0.124,0.479,-0.053,0.12017699853145757
44,-0.124,0.512,-0.058,0.1101658404296164
45,-0.124,0.345,-0.071,0.0870896210601938
46,-0.124,0.443,-0.056,0.11869132991199915
47,-0.124,0.444,-0.049,0.12305105320827933
48,-0.124,0.552,-0.051,0.11279734193844819
49,-0.124,0.527,-0.059,0.0980000371628713
50,-0.124,0.636,-0.052,0.1277021810164127
51,-0.124,0.768,-0.043,0.13574067251364114
52,-0.124,0.6,-0.068,0.1021476791155706
53,-0.124,0.286,-0.063,0.08504263059653537
54,-0.124,0.223,-0.073,0.07247616772449253
55,-0.124,0.535,-0.064,0.09753286177982867
56,-0.124,0.537,-0.045,0.126770985663158
57,-0.124,0.286,-0.067,0.08525392988223701
58,-0.124,0.332,-0.064,0.08811524611308981
59,-0.124,0.747,-0.068,0.11488508281660674
60,-0.124,0.781,-0.042,0.1583615497327404
61,-0.124,0.889,-0.041,0.1502221497731808
62,-0.124,1.066,-0.035,0.1792046451148773
63,-0.124,1.286,-0.025,0.19706264360332468
64,-0.123,0.552,-0.044,0.13379451024337094
65,-0.124,0.675,-0.021,0.1840614540344865
66,-0.124,0.537,-0.031,0.14036631161931995
67,-0.124,0.503,-0.048,0.1287057847391539
68,-0.124,0.493,-0.045,0.11789017258256484
69,-0.123,0.629,-0.052,0.11665662904521928
70,-0.124,1.194,-0.022,0.1856001886815771
71,-0.124,1.187,-0.041,0.17118484621012184
72,-0.123,0.908,-0.055,0.14919373246725778
73,-0.124,1.074,-0.059,0.16101438372738136
74,-0.124,1.46,-0.018,0.2166585935339599
75,-0.124,1.105,-0.03,0.19481208317130022
76,-0.124,0.966,-0.02,0.17513660435579181
77,-0.123,0.817,-0.052,0.13782308130836632
78,-0.122,2.708,-0.025,0.2993190659908315
79,-0.123,3.554,-0.001,0.3816379012282903
80,-0.123,2.7,-0.021,0.2982185356505124
81,-0.123,2.407,0.009,0.29326177571539996
82,-0.123,0.859,-0.007,0.15614577329005722
83,-0.124,0.325,-0.035,0.09458963255386038
84,-0.123,0.666,-0.018,0.14767110077294654
85,-0.123,0.803,-0.035,0.15219271101841203
86,-0.121,0.768,0.004,0.17349326274081936
87,-0.122,0.77,-0.024,0.15452586790312675
88,-0.123,0.773,-0.003,0.1704615847208089
89,-0.124,0.825,-0.016,0.1734594363960231
90,-0.124,0.637,-0.04,0.13520031794143245
91,-0.124,2.087,0.002,0.2556093347791594
92,-0.124,2.343,-0.009,0.28966055522685014
93,-0.124,1.156,-0.006,0.20063186313872686
94,-0.124,0.877,-0.045,0.14228810825098845
95,-0.124,1.103,-0.023,0.18710814202830983
96,-0.124,0.871,-0.025,0.17430282317848325
97,-0.124,1.14,0.003,0.2270842591387156
98,-0.123,0.642,-0.029,0.16503546932941787
99,-0.124,0.881,-0.004,0.19386463148183128
