Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.114,31.301,6.634,6.741001834671405
3,0.113,30.359,6.415,6.592653495023076
4,0.105,29.458,6.114,6.376627197962759
5,0.089,27.222,5.715,6.049796378612337
6,0.078,26.316,5.296,5.767194776524505
7,0.057,23.984,4.87,5.388579833612513
8,0.033,21.634,4.459,4.986226235980982
9,0.018,21.329,4.017,4.669151631818889
10,0.004,20.178,3.565,4.337916922674902
11,0.003,18.445,3.162,4.048672206220313
12,-0.081,18.298,2.851,3.8929098047265454
13,-0.106,17.16,2.513,3.6711110782926024
14,-0.108,17.105,2.184,3.3498164894656366
15,-0.115,16.372,1.915,3.170890808889502
16,-0.114,14.724,1.605,2.908477683541427
17,-0.098,13.392,1.372,2.6962754894134413
18,-0.1,13.219,1.158,2.456375097495498
19,-0.11,11.554,0.928,2.1419186022069114
20,-0.122,10.806,0.767,1.8982085745161548
21,-0.122,10.235,0.606,1.5819130877742216
22,-0.11,8.654,0.431,1.2122638401332098
23,-0.109,6.381,0.286,0.9130212626030717
24,-0.099,4.715,0.19,0.5963156960751224
25,-0.097,3.38,0.136,0.4039007535725704
26,-0.066,2.732,0.101,0.30835933802546045
27,-0.12,1.126,0.07,0.16201697279716987
28,-0.121,0.749,0.055,0.11666087744950371
29,-0.12,0.805,0.032,0.10089273240483289
30,-0.118,0.853,0.013,0.09525293226790399
31,-0.118,0.888,0.003,0.10041212951863195
32,-0.104,0.982,-0.005,0.10635970175578373
33,-0.115,0.729,-0.01,0.08985193427667534
34,-0.124,0.225,-0.026,0.05396690041519428
35,-0.124,0.181,-0.033,0.05153487751235754
36,-0.123,0.116,-0.05,0.04209692123471544
37,-0.121,0.09,-0.072,0.03632874304576774
38,-0.122,0.028,-0.086,0.028958964686532186
39,-0.124,0.052,-0.093,0.030808698143147194
40,-0.124,0.095,-0.1,0.031145426542337016
41,-0.124,-0.013,-0.106,0.017964365575813625
42,-0.123,0.081,-0.103,0.0318977897797034
43,-0.124,0.088,-0.101,0.03842234613627616
44,-0.124,0.02,-0.104,0.030184680409223723
45,-0.124,0.195,-0.104,0.03873290737263065
46,-0.124,0.198,-0.105,0.04002547617394736
47,-0.124,0.106,-0.105,0.03383378758938267
48,-0.124,0.062,-0.106,0.025737269658830334
49,-0.124,-0.013,-0.11,0.014390125515943545
