Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.505,19.704,8.654,5.894974033382187
3,1.14,19.169,7.848,5.580792034703399
4,1.023,18.949,7.155,5.1771910085755355
5,0.991,18.362,6.775,4.81300866522497
6,0.885,17.318,6.289,4.394383659805664
7,0.673,14.476,5.714,3.569986072020486
8,0.736,12.663,5.418,3.0519773063481686
9,1.813,11.175,5.27,2.4923092202637616
10,3.387,8.177,4.98,1.5282984389851433
11,3.407,6.431,4.446,0.7888828278323626
12,2.998,5.555,4.105,0.7123588851224534
13,1.71,5.352,3.816,0.9379382615147464
14,1.696,4.907,3.584,0.8170251596149826
15,1.609,4.669,3.395,0.7852360085994324
16,1.456,4.523,3.168,0.7782079041761776
17,1.33,3.81,2.806,0.6505996644927576
18,1.401,3.541,2.31,0.6122214037518375
19,0.812,2.555,1.621,0.47811400627249967
20,0.672,1.485,1.035,0.2637035661922363
21,0.015,0.945,0.503,0.3030861470212156
22,0.014,1.264,0.359,0.3392153964298979
23,0.117,1.902,0.373,0.5416602945451974
24,0.06,1.81,0.345,0.5231667536282121
25,0.072,1.689,0.328,0.4843438878212011
26,0.116,0.815,0.287,0.21412634286728324
27,0.144,0.319,0.222,0.0650256795440097
28,0.114,0.304,0.199,0.056129856113058804
29,-0.028,0.241,0.121,0.08520147077930434
30,-0.0,0.142,0.079,0.05555728808926548
31,-0.065,0.121,0.016,0.05462171962310833
32,-0.075,0.1,-0.03,0.05269158156697935
33,-0.11,0.171,-0.033,0.09069840159843551
34,-0.114,0.008,-0.074,0.0457473801756623
35,-0.109,0.159,-0.066,0.0805452023127261
36,-0.122,0.179,-0.073,0.0906712419680528
37,-0.124,0.054,-0.092,0.05288901159789502
38,-0.124,0.038,-0.1,0.048775012227123424
39,-0.124,0.089,-0.066,0.06900269199728988
40,-0.12,0.115,-0.077,0.07441497812725864
41,-0.117,0.002,-0.081,0.04071003443751727
42,-0.123,0.086,-0.083,0.06890145575090106
43,-0.123,-0.061,-0.107,0.01859060322925335
44,-0.124,-0.101,-0.113,0.0085110724755157
45,-0.122,0.025,-0.098,0.043671278506667334
46,-0.123,0.063,-0.089,0.06516863335198461
47,-0.123,0.049,-0.084,0.060319017332769544
48,-0.123,-0.056,-0.104,0.025323207418653803
49,-0.12,-0.038,-0.091,0.02581373555358294
50,-0.119,0.028,-0.082,0.04645659926314093
51,-0.119,0.023,-0.078,0.04371201333487268
52,-0.122,-0.096,-0.112,0.008643578540939554
53,-0.124,-0.084,-0.112,0.0126598008058763
54,-0.124,-0.017,-0.099,0.03419052685639532
55,-0.121,0.051,-0.095,0.051993477355125765
56,-0.12,0.074,-0.06,0.07294802379001061
57,-0.115,-0.022,-0.08,0.03118318112883246
58,-0.12,0.213,-0.039,0.10932482258226248
59,-0.122,0.306,-0.024,0.1406146720968599
60,-0.122,0.029,-0.088,0.047425434165647935
61,-0.122,0.096,-0.092,0.06668839603156856
62,-0.123,0.219,-0.045,0.11390356097241983
63,-0.122,0.005,-0.095,0.03863765481240121
64,-0.123,0.092,-0.053,0.07653739888662084
65,-0.123,0.072,-0.073,0.06346581096467079
66,-0.124,0.095,-0.089,0.0696749195935004
67,-0.124,0.222,-0.05,0.10918026495035703
68,-0.12,0.141,-0.059,0.0840218024508619
69,-0.12,-0.029,-0.09,0.030184476332071972
70,-0.121,0.121,-0.056,0.0876565507573254
71,-0.123,0.034,-0.079,0.058736143833011074
72,-0.121,0.034,-0.08,0.05007355315285386
73,-0.12,-0.02,-0.09,0.03283376650777068
74,-0.118,-0.067,-0.108,0.015157315952798098
75,-0.121,0.026,-0.075,0.04914302115538611
76,-0.121,0.02,-0.082,0.049305368212582024
77,-0.123,0.122,-0.066,0.07202855618396754
78,-0.118,0.108,-0.063,0.07183394997267445
79,-0.121,0.027,-0.089,0.048755469695463564
80,-0.124,0.035,-0.064,0.04684514227876388
81,-0.123,0.056,-0.062,0.06520737522988489
82,-0.123,0.04,-0.085,0.06473986070990803
83,-0.124,0.138,-0.073,0.08380234198086878
84,-0.124,0.162,-0.043,0.0939531243537718
85,-0.118,0.401,-0.051,0.1596297216367905
86,-0.122,0.67,0.039,0.24657075477141474
87,-0.11,0.569,0.024,0.20228556313771767
88,-0.093,0.152,-0.017,0.07464785763864668
89,-0.088,0.306,-0.005,0.11422494572766669
90,-0.079,0.354,0.031,0.166870964519216
91,-0.101,0.309,-0.02,0.11816704344492214
92,-0.099,0.061,-0.056,0.04665404885818751
93,-0.123,0.524,-0.011,0.19029874831474433
94,-0.123,0.59,-0.002,0.2140168607278409
95,-0.101,0.006,-0.067,0.0393262941243004
96,-0.122,-0.043,-0.091,0.020106069900393975
97,-0.117,0.052,-0.077,0.05302313547536341
98,-0.121,0.009,-0.071,0.051959224360057545
99,-0.12,0.018,-0.07,0.0461641379700339
