Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.622,19.73,9.026,6.08354573232223
3,1.569,19.607,8.852,5.972028204322653
4,1.549,19.533,8.597,5.779818581462152
5,1.54,19.248,8.426,5.620796458469594
6,1.51,18.982,8.194,5.433429607170204
7,1.401,18.699,7.908,5.243780215526991
8,1.289,18.602,7.665,5.172218109627694
9,1.051,18.533,7.475,5.198612366045211
10,0.844,18.427,7.256,5.198930262301886
11,0.721,18.175,7.019,5.014038202940667
12,0.66,18.019,6.792,4.886848007537026
13,0.654,17.575,6.637,4.771314763558889
14,0.654,17.564,6.534,4.736408220441695
15,0.669,17.481,6.448,4.696038870466936
16,0.765,17.262,6.383,4.630127395297531
17,0.795,16.363,6.172,4.316963748267689
18,0.932,15.721,6.012,4.119132146548396
19,1.243,13.845,5.714,3.491964421873783
20,1.809,11.47,5.448,2.705929285641274
21,1.987,8.036,5.027,1.78899724650056
22,2.356,8.009,4.657,1.389362877860408
23,2.223,7.55,4.415,1.4452550032951845
24,1.914,7.307,4.361,1.3785424964813342
25,1.856,6.604,4.29,1.19650871366634
26,1.576,5.012,4.088,0.9720790199233329
27,1.369,4.664,3.795,0.9906723087790219
28,1.341,4.567,3.526,1.0948009787685993
29,1.333,4.146,3.175,1.0651158772380278
30,1.355,4.113,2.895,1.0279825813997154
31,1.329,4.105,2.552,0.9690838778513374
32,0.912,3.598,2.056,0.7923254269266793
33,0.605,3.143,1.51,0.752872435548408
34,0.333,2.668,1.14,0.7563795352342054
35,0.263,2.472,0.92,0.7221320325169303
36,0.277,1.472,0.759,0.4428858146656472
37,0.205,1.142,0.648,0.3163763692642016
38,0.229,1.125,0.533,0.24815285128229125
39,0.225,1.078,0.442,0.2470552567034724
40,0.206,1.019,0.38,0.23836533766116444
41,0.176,0.934,0.337,0.22519013919178296
42,0.181,0.479,0.271,0.0841998623637022
43,0.168,0.265,0.219,0.030264028204882262
44,0.133,0.252,0.198,0.0363038756345733
45,0.086,0.197,0.145,0.03672432688153989
46,-0.041,0.136,0.088,0.0509342751538318
47,-0.068,0.12,0.022,0.06547802497862458
48,-0.105,0.049,-0.026,0.0548509456560363
49,-0.111,0.02,-0.062,0.044418342246623825
