Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.114,31.265,6.623,6.734737343152849
3,0.111,30.177,6.371,6.562972949089228
4,0.102,29.089,6.011,6.303585310761926
5,0.084,26.435,5.524,5.9036675814410815
6,0.071,25.566,5.009,5.55558078738701
7,0.046,22.623,4.484,5.076083202024831
8,0.019,20.963,3.967,4.588820751741777
9,-0.002,20.538,3.419,4.240184328563802
10,-0.026,18.862,2.887,3.913533009173849
11,-0.1,17.513,2.443,3.6074555988519683
12,-0.106,17.226,2.117,3.4235648297889156
13,-0.121,16.041,1.769,3.1665989422075604
14,-0.113,15.918,1.431,2.8153025817069315
15,-0.122,14.208,1.152,2.464003908668524
16,-0.117,10.506,0.887,2.0081138474406917
17,-0.121,8.525,0.652,1.6067287942614494
18,-0.123,7.653,0.453,1.3236963027669877
19,-0.11,5.081,0.3,0.9436112416367888
20,-0.121,4.883,0.218,0.776868237716603
21,-0.118,3.952,0.125,0.5774621430549557
22,-0.113,3.741,0.094,0.475272471869607
23,-0.101,2.026,0.054,0.253205377967732
24,-0.112,0.888,0.03,0.16999767967820426
25,-0.111,0.922,0.012,0.14635214222043674
26,-0.108,0.602,-0.003,0.0991192222328945
27,-0.114,0.191,-0.03,0.055299888253153115
28,-0.123,0.155,-0.055,0.05163656583176068
29,-0.121,0.201,-0.071,0.05466959401268564
30,-0.124,0.237,-0.091,0.04612287743149918
31,-0.123,0.213,-0.09,0.053375888387304046
32,-0.123,0.297,-0.086,0.05766858568775529
33,-0.124,0.054,-0.102,0.03146342618348062
34,-0.123,0.215,-0.083,0.06668690659336386
35,-0.123,0.164,-0.085,0.06151050900848268
36,-0.124,0.213,-0.087,0.054394869057284495
37,-0.124,0.103,-0.101,0.0356760153082491
38,-0.124,0.178,-0.097,0.04468088025768152
39,-0.124,0.135,-0.093,0.0496123117013859
40,-0.123,0.122,-0.093,0.045780393541586396
41,-0.124,0.109,-0.094,0.0463358658183791
42,-0.124,0.19,-0.087,0.06152327145254499
43,-0.124,0.295,-0.079,0.08635771053609474
44,-0.124,0.327,-0.078,0.08359783154498332
45,-0.124,0.126,-0.091,0.044962341265447826
46,-0.124,0.332,-0.079,0.07940438819665764
47,-0.124,0.319,-0.07,0.09234163302748463
48,-0.124,0.322,-0.073,0.07599290118150216
49,-0.124,0.228,-0.082,0.06405034908943098
50,-0.124,0.381,-0.075,0.07775650076900356
51,-0.124,0.352,-0.076,0.08071411258705798
52,-0.124,0.24,-0.075,0.07916588793513575
53,-0.124,0.327,-0.08,0.07266790621830575
54,-0.124,0.37,-0.093,0.06377986702000137
55,-0.124,0.111,-0.09,0.04822562245952142
56,-0.124,0.249,-0.088,0.055275067985056256
57,-0.124,0.175,-0.088,0.056428091402259
58,-0.124,0.346,-0.08,0.072065325335154
59,-0.124,0.212,-0.084,0.064710827056366
60,-0.124,0.575,-0.071,0.09376490137305885
61,-0.124,0.463,-0.063,0.10758862229363358
62,-0.124,0.577,-0.058,0.11040491890922924
63,-0.124,0.648,-0.078,0.09333675355885573
64,-0.124,0.411,-0.076,0.07741187647542046
65,-0.124,0.314,-0.07,0.090813875106748
66,-0.123,0.264,-0.071,0.08572297503969754
67,-0.124,0.475,-0.072,0.0897600813723581
68,-0.124,0.415,-0.073,0.08425901869128523
69,-0.123,0.269,-0.077,0.07095557698304351
70,-0.124,0.934,-0.058,0.1315514053105341
71,-0.124,1.176,-0.057,0.1544685678090453
72,-0.124,0.486,-0.067,0.1061701161342473
73,-0.124,0.428,-0.077,0.10178094176032161
74,-0.124,0.823,-0.045,0.13886662190502327
75,-0.124,0.915,-0.061,0.13322688117577922
76,-0.124,0.603,-0.062,0.11181669235852766
77,-0.124,0.319,-0.063,0.08530223649086144
78,-0.124,1.363,-0.046,0.175206867809601
79,-0.124,2.086,-0.041,0.23870709018358546
80,-0.124,1.649,-0.025,0.217942871460553
81,-0.124,1.497,-0.032,0.19937987360006404
82,-0.124,0.584,-0.04,0.11394079136704172
83,-0.124,1.611,-0.046,0.1903949801233754
84,-0.124,1.988,-0.046,0.21648829026556726
85,-0.124,1.023,-0.063,0.14802423468506828
86,-0.124,0.573,-0.034,0.12940275770678208
87,-0.123,0.46,-0.039,0.11242338313249338
88,-0.124,0.918,-0.03,0.14699724538151757
89,-0.123,0.917,-0.029,0.15510591833783324
90,-0.124,0.468,-0.048,0.11168925481856666
91,-0.124,0.832,-0.033,0.14962351176863362
92,-0.123,0.945,-0.041,0.14678873960228656
93,-0.123,0.506,-0.039,0.11936730469775499
94,-0.122,0.513,-0.044,0.10838012582358798
95,-0.123,0.463,-0.054,0.11206364487562558
96,-0.122,0.619,-0.017,0.16863877822359294
97,-0.122,0.593,-0.029,0.14146467483435068
98,-0.123,0.536,-0.057,0.09998409805383139
99,-0.121,0.514,-0.006,0.14500689056409047
