"5,5,5,5","[1.034166994938579, 1.037496984927056, 1.0471474417039832, 1.0474477446154493, 1.0543766828906374, 1.0566213368330153, 1.0591313657919417, 1.0641240255685038, 1.0652743438109893, 1.0657788451908197, 1.0679079515799619, 1.0679602256335439, 1.069135044328966, 1.0707093096495068, 1.0770190694913115, 1.077787077106193, 1.0782192143311788, 1.0785574760989232, 1.0786426700254963, 1.0787036830890286, 1.078951458219593, 1.0800346254571604, 1.080555470843626, 1.0812495585760897, 1.081418886045347, 1.0815945590756573, 1.081919663114444, 1.082072197161085, 1.0822195140936661, 1.0841413612696935, 1.084485144106039, 1.0844956806667432, 1.084723700260535, 1.0853299824272287, 1.0854601495568486, 1.0855959903399148, 1.0867001743457352, 1.0868381804389342, 1.087808373483429, 1.089127323967095, 1.0908802586035224, 1.0924898844274868, 1.09406583064708, 1.0942080387159125, 1.095234259241827, 1.0977161003055325, 1.1013247920834248, 1.1034154012508615, 1.1037571681322151, 1.123785533144849]"
"5,5,5,10","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,5,50","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,10,5","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,10,10","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,10,50","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,50,5","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,50,10","[4.53284978192209, 4.54675611644362, 4.558808692172367, 4.559157374321542, 4.564643401125135, 4.568247540606335, 4.568545925988441, 4.57141339549909, 4.582490569175446, 4.585001974504481, 4.585203320914414, 4.5865677785511005, 4.586681886275885, 4.588390526556584, 4.589853678647244, 4.591657824689112, 4.591885469688109, 4.595234544146885, 4.600918397569448, 4.60114782127558, 4.602315966115767, 4.6024639954968976, 4.602509658061577, 4.6028438956049635, 4.60302894765019, 4.60495609793887, 4.605066433730947, 4.605131893216573, 4.605910679508359, 4.605931909493525, 4.6064525025536, 4.607925974066034, 4.6081200756650285, 4.608147512010402, 4.6087875234983855, 4.61061630277269, 4.610989013911759, 4.621546982456937, 4.624293910083436, 4.628497569541533, 4.629907791535484, 4.636128476336894, 4.642069991732969, 4.646286738791585, 4.65118908198502, 4.669101309470545, 4.671898811301956, 4.6749960327687, 4.686023003839859, 4.798480879233421]"
"5,5,50,50","[4.487177223444444, 4.488377113249526, 4.525457268786711, 4.547191626711536, 4.56314515846911, 4.564325061736786, 4.566250777560166, 4.566859882519686, 4.568602602013384, 4.570127164082695, 4.5732840654651215, 4.574487037380357, 4.5760721490029, 4.577250332070909, 4.580420148540558, 4.580892410921708, 4.58159702213126, 4.583742256355529, 4.584034183551563, 4.585042518850403, 4.585484758621039, 4.586055131642194, 4.587047982416009, 4.588183249926837, 4.588354654483498, 4.588494463479496, 4.58945807624474, 4.590056528816203, 4.5905892623107425, 4.592988513768891, 4.5932521645339035, 4.5955791047632, 4.597308403704053, 4.598655911750097, 4.601899124552846, 4.605329094067766, 4.606310391158579, 4.608394060589401, 4.609096904680681, 4.611187232083278, 4.624893438005477, 4.627763780888274, 4.6303462166239076, 4.631839248853889, 4.633170697748326, 4.645826295151379, 4.649530392218051, 4.657663116433314, 4.662062375989159, 4.6685059251932985]"
"5,10,5,5","[4.448776781822323, 4.486157754596706, 4.4887554673417736, 4.490717172988035, 4.496859993149612, 4.497394994787092, 4.505151317760661, 4.517144887333109, 4.5241415194521, 4.524975967123279, 4.526793064221139, 4.529668236520825, 4.534457158730557, 4.536925044524756, 4.537916313530172, 4.5379680501533635, 4.538132932377863, 4.539907040362612, 4.541325536677314, 4.541808224403492, 4.541984799074966, 4.5463280592288084, 4.546364475323711, 4.54650067380738, 4.548304379941414, 4.548363251770732, 4.548701034820144, 4.549120295556323, 4.5495082158562035, 4.551949528268703, 4.552279241909807, 4.5545961284692575, 4.5572494188044885, 4.558828836172215, 4.559356091323628, 4.562781672738044, 4.566942920172234, 4.571793112331957, 4.572220070953045, 4.57596589930091, 4.579513533844857, 4.580375507497869, 4.591279551292023, 4.5921952473292285, 4.5938103615013315, 4.606814700062162, 4.616103138217187, 4.626071592033516, 4.6329617716857925, 4.656984230592798]"
