"5,5,5,5","[1.6603363889729104, 1.6609707051935474, 1.6617365213994482, 1.6621952333862293, 1.662375379224396, 1.6628153738377975, 1.6630742079109293, 1.6632141826617748, 1.6633864884666245, 1.6642973662822524, 1.6643058783237745, 1.6643058783237745, 1.6644146292154196, 1.6648055835369409, 1.6649025696179116, 1.6649577786860466, 1.665193330004567, 1.665303554500839, 1.665828889048488, 1.6658484212785454, 1.6659063998112884, 1.6659063998112884, 1.6659102582735994, 1.6659183463940423, 1.6659212048567114, 1.6659276923251742, 1.665932885433247, 1.6659344094366522, 1.665943021216611, 1.665943021216611, 1.665943021216611, 1.665951217015958, 1.6659654915561348, 1.6663201953844395, 1.6663718437772328, 1.6663843076978295, 1.6666095692144203, 1.6668106370729183, 1.6672585322372016, 1.667579924204865, 1.6679032577905626, 1.6681017333952308, 1.6681497506797065, 1.6683646228730828, 1.668383011858041, 1.6693095250401964, 1.6696758128282518, 1.670218616348477, 1.6708327804244003, 1.674212625771308]"
"5,5,5,10","[4.649808337439502, 4.652793785469032, 4.652831795951741, 4.653236386637016, 4.653260724847433, 4.653658837820292, 4.653684412565863, 4.654432483419679, 4.654771634352895, 4.6550556746938305, 4.655100233702083, 4.655210529468261, 4.655220476022932, 4.6552362517383115, 4.655430463319765, 4.655442484245614, 4.6555060035729925, 4.655553341961662, 4.6555836052945185, 4.655660465012191, 4.655671210277042, 4.65569173720142, 4.655693033948776, 4.655731543897949, 4.6557744201461615, 4.655822432239176, 4.655862095600462, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.655899266456077, 4.65625437237828, 4.656504025742213, 4.65671859494872, 4.656899273610018, 4.658086232870657, 4.658116941563686, 4.6585883079633135, 4.65875282348914, 4.6596673298881965, 4.665294352270038]"
"5,5,5,50","[4.908041422041297, 4.908319044500417, 4.908450037640073, 4.90874288737652, 4.908894881295181, 4.908933189215462, 4.9089557099394145, 4.90902120629944, 4.909031482296266, 4.909118467574959, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.9091184675749595, 4.90911846757496, 4.90911846757496, 4.909147033134696, 4.90920939665448, 4.9092249645635455, 4.909261003966219, 4.909261318767111, 4.90936785874406, 4.909373563642533, 4.909395446737532, 4.909471676868625, 4.909504650592744, 4.9095159616074175, 4.909640947583463, 4.90967160569894, 4.909818519401812, 4.909875400391945, 4.9098952984280775, 4.909899412371581, 4.910019651085714, 4.910087601053295]"
"5,5,10,5","[4.715580865316379, 4.715618407460106, 4.716118248551338, 4.716303967436031, 4.716456225520006, 4.716554211260558, 4.716703761656946, 4.716707130576238, 4.716814149133641, 4.716844505136266, 4.716953316617315, 4.7169879148884135, 4.717088770346845, 4.717119059818397, 4.7171598046615975, 4.717192635646719, 4.71719982527988, 4.71725325431359, 4.717357119765081, 4.7174670718137435, 4.7176062114585955, 4.717631267662316, 4.717636884373549, 4.717643504393059, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717790837690536, 4.717848680362406, 4.71794228799285, 4.718003245916075, 4.718067612024837, 4.718081587028275, 4.718092767095757, 4.718400060837044, 4.718441416717383, 4.71848414069358, 4.7186899185728945, 4.718712620057215, 4.718933718222775, 4.7191453501871266, 4.719435395718363]"
"5,5,10,10","[4.738549380290238, 4.739222104333486, 4.7393880080434805, 4.739520115871271, 4.739749171214511, 4.739999769125636, 4.7400074708920386, 4.74007624092828, 4.740091011642748, 4.740100544807729, 4.74010529996732, 4.740123420056941, 4.740192742545521, 4.7401927425455215, 4.7401927425455215, 4.7401927425455215, 4.740192742545522, 4.740192742545522, 4.740192742545522, 4.740192742545522, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545523, 4.740192742545524, 4.740192742545524, 4.740192742545524, 4.740192742545524, 4.740192742545526, 4.740192742545527, 4.740210625942698, 4.740236455548882, 4.740246459567369, 4.740298298220074, 4.740347675308774, 4.7404455711124225, 4.74051519172054, 4.740534251879564, 4.740601605321435, 4.740621529226791, 4.740629119251057, 4.74066704213105, 4.740794117241672, 4.740812362389537, 4.741324512557522]"
"5,5,10,50","[4.655305714974173, 4.655396712447075, 4.655631841738384, 4.655663139774382, 4.65576417079335, 4.655925987987167, 4.656032853577452, 4.656053084973505, 4.656109520565101, 4.656143081410373, 4.656170072574664, 4.65618244593214, 4.656207177787545, 4.656246009352972, 4.656297025507857, 4.656309244034332, 4.65634312945724, 4.6564086620899365, 4.656455950876367, 4.656498443176795, 4.656525399565258, 4.656550788548577, 4.656686325763116, 4.656689847368594, 4.656736044110084, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656736044110085, 4.656756231483663, 4.656793737679008, 4.656807159238671, 4.656827554747989, 4.656929416249468, 4.656946624876067, 4.656998893545341, 4.657058345691183, 4.657284965122583, 4.657435318142763, 4.6574389176164805, 4.65748276172432, 4.657495412826777, 4.6576532074365025, 4.658223873735107]"
"5,5,50,5","[4.651743355025294, 4.6520125770682945, 4.652073714630169, 4.652312182695217, 4.652632229572949, 4.6528841884894865, 4.65312382923426, 4.653349015229011, 4.653349015229011, 4.65341689862517, 4.653476988136964, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653515132471602, 4.653753088160759, 4.653973036532159, 4.654039014861885, 4.65419010751676, 4.654205142555078, 4.654206497324299, 4.654222684828193, 4.6543508915911795, 4.654425733178878, 4.654449295841473, 4.654585983565268, 4.654626036405466, 4.65475097640661, 4.65475097640661, 4.654750976406611, 4.654848357995155, 4.654867588810245, 4.654906264508767, 4.655038809648923, 4.6551192210909855, 4.655182398750903, 4.655229385937575, 4.655277574297704, 4.655344758398644, 4.655781773686437, 4.655926569959199, 4.65684829785456, 4.656859792916348]"
"5,5,50,10","[4.549271015552054, 4.549895746739872, 4.549960891019268, 4.550088702419324, 4.5501789828034935, 4.550347410112005, 4.550378681999415, 4.550473519481385, 4.550796634789883, 4.550810428486552, 4.550940376611958, 4.550954775123356, 4.551000131311321, 4.551000131311321, 4.551000131311321, 4.551058408598783, 4.55108678639723, 4.551170181521931, 4.551193488462217, 4.551264693493794, 4.551305250237771, 4.551313607356664, 4.551388116945252, 4.551403280060025, 4.551431953521153, 4.551488323901283, 4.551511329777461, 4.551644548223567, 4.551657117678428, 4.5517178332999775, 4.5517178332999775, 4.5517178332999775, 4.5517178332999775, 4.55175930202442, 4.55177380195849, 4.551773801958515, 4.551773801958515, 4.551836928089814, 4.5519169710829, 4.552023520566157, 4.5520366730493285, 4.552128056979319, 4.552133392616507, 4.55218958409025, 4.552321781534241, 4.552337719804558, 4.552785914728478, 4.552809023154692, 4.552822217871427, 4.552982227443841]"
"5,5,50,50","[4.4254742734716, 4.425733897177343, 4.425762374711843, 4.425790336907919, 4.425866882513362, 4.426021779789052, 4.426031296373814, 4.426118075200403, 4.426126496537518, 4.426214916904444, 4.4262768438920865, 4.426342754426864, 4.42641352989416, 4.426460125781122, 4.426489159046788, 4.426559174937475, 4.426585282685756, 4.426599772874983, 4.426668432983288, 4.426669224513188, 4.426702469873544, 4.426736679648856, 4.4268129341710205, 4.426867005484617, 4.426871862804731, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804732, 4.426871862804733, 4.426871862804733, 4.426983755987612, 4.427022969951394, 4.427116183964455, 4.427220388178492, 4.427281978664574, 4.427312279415508, 4.427328822052567, 4.42749139373532, 4.427504225553561, 4.427516233306604, 4.427523017987049, 4.42763025694499, 4.427831295383303, 4.428018989053111]"
"5,10,5,5","[4.536301704953403, 4.5363248657615935, 4.536508027353316, 4.536678453318052, 4.536728126489528, 4.5367760154544765, 4.536875900277164, 4.536946707251743, 4.536992118308832, 4.537023426102062, 4.537032987390354, 4.5371769760029705, 4.537253684406509, 4.537260339477998, 4.537322311117278, 4.53732408922658, 4.537327879523172, 4.537356732212576, 4.5373643412976925, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998612, 4.537427195998613, 4.537427195998613, 4.537427195998613, 4.537427195998613, 4.537427195998614, 4.537595529031535, 4.537619889215091, 4.537623783422893, 4.537639548711514, 4.5377032886381725, 4.537710614402402, 4.537792389312889, 4.537843474059907, 4.538191217506471, 4.53821276769234, 4.538233663042637, 4.538292824066481, 4.538506794010002, 4.538518535277106, 4.538820854511809]"
