Iteration,Min,Max,Average,Std. Dev.
0,0.111,31.675,6.754,6.808124995885279
1,0.111,31.675,6.754,6.808124995885279
2,0.112,31.595,6.728,6.793628090297448
3,0.112,31.397,6.68,6.762140305783306
4,0.112,31.214,6.616,6.716693346510419
5,0.112,30.775,6.53,6.646913421089113
6,0.112,30.597,6.437,6.584252632055784
7,0.106,30.059,6.339,6.497529178613493
8,0.099,29.259,6.244,6.4064335737912295
9,0.092,29.188,6.133,6.317565761265794
10,0.08,28.707,6.018,6.216978359915272
11,0.079,28.334,5.907,6.121637934137628
12,0.077,27.829,5.799,6.053072853781828
13,0.076,27.12,5.682,5.952990631493838
14,0.075,25.835,5.54,5.794550155970463
15,0.072,25.222,5.411,5.675569800675569
16,0.068,24.119,5.28,5.537850368179007
17,0.065,22.451,5.137,5.403721876445648
18,0.057,22.06,4.99,5.276389553891905
19,0.053,21.548,4.839,5.177721352296009
20,0.052,20.879,4.724,5.068637839453117
21,0.049,19.829,4.572,4.9126031627580184
22,0.002,19.089,4.443,4.805901963377142
23,-0.002,18.419,4.298,4.640130773914839
24,-0.013,17.814,4.141,4.467102634225769
25,-0.031,17.652,4.015,4.334999571939832
26,-0.056,17.56,3.877,4.234386637919642
27,-0.067,17.367,3.708,4.072676767552995
28,-0.067,17.31,3.572,3.968378879361252
29,-0.072,17.234,3.411,3.8474700547082636
30,-0.074,17.18,3.276,3.7603266249106397
31,-0.076,17.14,3.144,3.6759224490290507
32,-0.078,16.947,3.023,3.607705561306041
33,-0.079,16.609,2.898,3.5282568568626096
34,-0.092,15.999,2.748,3.4046023129439162
35,-0.094,15.976,2.617,3.303787274694044
36,-0.096,15.59,2.464,3.1731844633872424
37,-0.1,15.466,2.31,3.0538652013545287
38,-0.106,15.377,2.185,2.972501395993026
39,-0.11,15.21,2.061,2.889751390148358
40,-0.114,15.063,1.952,2.8382588484533704
41,-0.116,14.628,1.85,2.7800718980684267
42,-0.112,14.243,1.753,2.727517350947131
43,-0.096,14.187,1.662,2.671339323918273
44,-0.089,13.613,1.54,2.544872447256048
45,-0.104,13.474,1.419,2.4315731103995506
46,-0.102,13.293,1.308,2.328437043485131
47,-0.101,13.147,1.197,2.211742847142546
48,-0.114,12.785,1.101,2.1118245322472147
49,-0.122,12.013,1.007,1.990154955174849
50,-0.121,10.894,0.929,1.862175703360969
51,-0.118,9.92,0.85,1.74962414826217
52,-0.12,9.012,0.779,1.6427230002654152
53,-0.122,8.011,0.711,1.5413294030539801
54,-0.122,7.652,0.663,1.4696504330609625
55,-0.122,7.607,0.616,1.405275632451806
56,-0.121,7.58,0.558,1.311911081808891
57,-0.109,7.517,0.51,1.242682632747857
58,-0.105,7.434,0.465,1.1715749014218118
59,-0.105,7.384,0.426,1.1263279761954668
60,-0.097,7.383,0.399,1.0912749936841837
61,-0.091,7.372,0.376,1.055829948199569
62,-0.12,7.344,0.336,0.9964928461759901
63,-0.119,7.259,0.311,0.9589409288328947
64,-0.111,7.091,0.282,0.8981084745651733
65,-0.089,6.794,0.257,0.8313254557322064
66,-0.074,6.48,0.245,0.7931363737571362
67,-0.05,5.858,0.22,0.7076839801459681
68,-0.048,5.473,0.198,0.6422772688255795
69,-0.016,5.305,0.185,0.6072320699065529
70,-0.01,4.91,0.171,0.5520656879224769
71,-0.028,4.392,0.155,0.4807405185704635
72,-0.024,4.1,0.146,0.44414962640990757
73,-0.027,3.715,0.132,0.39885806339399776
74,-0.055,3.089,0.118,0.33632047163765033
75,-0.055,2.256,0.101,0.2565255597608187
76,-0.052,1.744,0.09,0.21169711800330268
77,-0.012,0.958,0.076,0.15115317400110634
78,-0.018,0.84,0.064,0.12233425656805509
79,-0.028,0.892,0.057,0.11741352559946597
80,-0.029,0.904,0.049,0.10363072247621839
81,-0.082,0.942,0.039,0.09611986153460164
82,-0.089,0.973,0.035,0.09821321336204536
83,-0.103,0.987,0.031,0.09942925164578359
84,-0.121,0.851,0.026,0.08617965982423431
85,-0.12,0.667,0.023,0.06804564205535858
86,-0.069,0.324,0.019,0.036117811429693204
87,-0.036,0.068,0.015,0.015911123194816402
88,-0.124,0.067,0.006,0.0201866081896087
89,-0.122,0.079,-0.004,0.022658795022054458
90,-0.123,0.079,-0.014,0.02020519746272468
91,-0.108,0.062,-0.021,0.018668832071950345
92,-0.072,0.056,-0.026,0.015839002375048983
93,-0.075,0.035,-0.031,0.016977849218390514
94,-0.08,0.033,-0.039,0.015950215519286434
95,-0.086,0.018,-0.045,0.015519596547698225
96,-0.087,-0.013,-0.055,0.011688592029918274
97,-0.099,-0.028,-0.065,0.011979947676304434
98,-0.099,-0.048,-0.074,0.009573772546415083
99,-0.107,-0.051,-0.082,0.01124642827108604
