Iteration,Min,Max,Average,Std. Dev.
0,0.215,23.524,6.084,5.103618277713391
1,0.215,23.524,6.084,5.103618277713391
2,0.213,23.338,6.029,5.0500739931168654
3,0.213,22.793,5.922,4.940334016681561
4,0.209,22.786,5.816,4.892482057388419
5,0.181,22.273,5.663,4.754108485663149
6,0.181,21.906,5.489,4.583419342374271
7,0.171,21.788,5.268,4.434548841364639
8,0.137,21.613,5.059,4.350436707682726
9,0.106,21.192,4.846,4.249444506513959
10,0.096,20.124,4.567,4.089575494281878
11,0.068,19.493,4.27,3.949462598663803
12,0.025,18.785,3.993,3.8079651615644035
13,-0.018,17.957,3.695,3.5900517266246834
14,-0.026,17.796,3.422,3.4027462174914036
15,-0.056,17.49,3.196,3.3202847342032538
16,-0.1,17.159,2.96,3.171618534680188
17,-0.122,16.612,2.731,3.056222347714639
18,-0.122,16.415,2.493,2.988385091682599
19,-0.12,16.373,2.24,2.908246752059554
20,-0.123,16.245,1.957,2.734902129400173
21,-0.12,16.198,1.695,2.7148138309730157
22,-0.119,15.37,1.459,2.60613138164143
23,-0.118,13.36,1.214,2.318742778902136
24,-0.12,12.128,1.0,2.048179978455285
25,-0.122,11.772,0.85,1.929656635778773
26,-0.095,10.11,0.704,1.682248986880659
27,-0.109,9.825,0.608,1.6050628409563354
28,-0.11,8.459,0.525,1.4038197276451403
29,-0.109,5.801,0.411,1.0740058837663409
30,-0.083,4.823,0.318,0.8131630633771609
31,-0.079,4.725,0.239,0.7224306545754342
32,-0.119,4.485,0.201,0.684708360643047
33,-0.087,3.655,0.168,0.548069711072498
34,-0.075,1.818,0.111,0.3050127688983223
35,-0.058,0.55,0.058,0.11515359850957355
36,-0.085,0.309,0.024,0.058498191960475884
37,-0.119,0.101,-0.003,0.037818084678534945
38,-0.108,0.069,-0.035,0.03200052744814501
39,-0.109,0.043,-0.059,0.03013496343655154
40,-0.117,-0.012,-0.075,0.0213999226922921
41,-0.123,-0.02,-0.087,0.020913215148619248
42,-0.121,-0.056,-0.097,0.014066222200436568
43,-0.122,-0.039,-0.108,0.01410900550643584
44,-0.124,-0.002,-0.111,0.01828117271346324
45,-0.123,-0.044,-0.114,0.012887314907442774
46,-0.124,-0.053,-0.115,0.012008896580417514
47,-0.124,-0.071,-0.114,0.011705600572302152
48,-0.124,-0.06,-0.115,0.012984968191047441
49,-0.124,-0.053,-0.114,0.014128330567303348
50,-0.124,-0.051,-0.115,0.013750145873654931
51,-0.124,-0.063,-0.113,0.015206367829444326
52,-0.124,-0.075,-0.116,0.010575213246368806
53,-0.124,-0.04,-0.117,0.015110580027355443
54,-0.124,-0.045,-0.116,0.014741099555712943
55,-0.124,-0.05,-0.114,0.014837590737504985
56,-0.124,-0.068,-0.114,0.014703668414224358
57,-0.124,-0.076,-0.115,0.013197044774667842
58,-0.124,-0.084,-0.117,0.008659148138224923
59,-0.124,0.015,-0.114,0.023385038721926644
60,-0.124,0.015,-0.112,0.024434853141602663
61,-0.124,-0.091,-0.117,0.0086680278556468
62,-0.124,-0.056,-0.114,0.014681082519507843
63,-0.124,-0.035,-0.114,0.01691083049495333
64,-0.124,-0.025,-0.114,0.018557229234958936
65,-0.124,0.054,-0.109,0.029473602135777596
66,-0.124,0.044,-0.111,0.02958170143445981
67,-0.124,-0.022,-0.107,0.026068103946981
68,-0.124,0.148,-0.105,0.04339966783067142
69,-0.124,0.159,-0.109,0.04179258687923947
70,-0.124,-0.006,-0.109,0.023338417017934352
71,-0.124,-0.028,-0.111,0.019922187186430077
72,-0.123,-0.041,-0.109,0.018345096605695877
73,-0.124,-0.069,-0.113,0.01450138446415266
74,-0.124,-0.065,-0.115,0.011979467634515356
75,-0.124,-0.045,-0.115,0.016901674601499248
76,-0.124,-0.007,-0.111,0.025549455509098592
77,-0.124,0.013,-0.107,0.029586125916343665
78,-0.124,-0.032,-0.11,0.021060128498160316
79,-0.124,0.025,-0.099,0.03351276908043807
80,-0.124,0.027,-0.102,0.034006529941394276
81,-0.124,0.007,-0.106,0.027102497635498702
82,-0.124,-0.033,-0.108,0.020495860917840846
83,-0.124,-0.066,-0.113,0.014020053303236095
84,-0.124,-0.011,-0.11,0.021519798296699474
85,-0.124,0.008,-0.106,0.029549088238338985
86,-0.124,-0.007,-0.109,0.02332506854415769
87,-0.124,0.13,-0.106,0.03721973320239596
88,-0.124,0.137,-0.105,0.03992322469939157
89,-0.124,-0.04,-0.111,0.016634629976541408
90,-0.124,0.127,-0.106,0.03990913382064457
91,-0.124,0.162,-0.103,0.048140397237347574
92,-0.124,0.08,-0.109,0.034580227488963305
93,-0.124,0.121,-0.104,0.04717690240408882
94,-0.124,0.086,-0.101,0.039862900015001305
95,-0.124,-0.013,-0.109,0.02569940999165175
96,-0.124,-0.003,-0.109,0.023521087038017634
97,-0.124,-0.019,-0.109,0.022929267515327797
98,-0.124,-0.02,-0.107,0.0242984501516147
99,-0.124,-0.022,-0.107,0.026170833960746064
