n,k,loss p1,loss p2,loss p3,loss p4,loss p5,loss p6,loss p7,loss p8,loss p9,loss p10,loss p11,loss p12,loss p13,loss p14,loss p15,loss p16,loss p17,loss p18,loss p19,loss p20,loss p21,loss p22,loss p23,loss p24,loss p25,loss p26,loss p27,loss p28,loss p29,loss p30,loss p31,loss p32,loss p33,loss p34,loss p35,loss p36,loss p37,loss p38,loss p39,loss p40,loss p41,loss p42,loss p43,loss p44,loss p45,loss p46,loss p47,loss p48,loss p49,loss p50
5,5,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
5,50,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
5,100,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
5,500,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
5,1000,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
10,5,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
10,50,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
10,100,195.3704476093421,203.08841987280397,198.504093788199,178.43182221566568,176.88529290327213,195.45650756150118,176.30696350557787,181.37201316734883,187.06806977753055,172.94131860381808,194.09555106533597,186.82493255617385,171.14853496508312,172.37347125371846,210.201346726615,182.9920992074609,182.48615442129847,191.7224685494127,179.15673210044204,190.11754025639337,192.1303396707127,155.6191746569453,179.722616230139,206.64218638155745,193.9723096828401,186.08901670629507,202.9124673992557,181.22078437227543,189.16564989255113,165.63758389903393,174.5231703511159,189.89624123407822,184.4387456496247,171.93880180504596,190.77139661529466,200.8663501160913,174.47319117599736,170.31357730791893,190.21330913090944,213.613761151816,187.1055928773795,193.2806437954411,172.40455043229136,186.36197154323858,196.09082039402855,159.27913470879534,181.7533548220098,191.11514898297787,185.22138036395026,172.06338443117423
10,500,191.16368163457219,182.99783655111776,198.3891117575451,196.20473851631073,174.80631897229816,166.07326262467316,193.27221106193554,186.4425850212872,190.18288976241777,180.1220534318602,187.37765387537507,202.16667742528634,204.39324493134933,153.45295164788976,171.68667600431937,186.8391993532842,199.4154208555063,185.1286881773483,178.63711498318483,193.79646063540937,192.1704351626795,182.94937127645727,174.25108637628816,185.42993690850935,181.05874959825888,191.2075663449786,162.01408192374802,190.36858326958676,185.56707702052736,183.12382663346747,193.04511800165207,214.59656033627041,195.1615640447039,179.2659269143743,186.9476275474435,183.7032263311574,172.56360243862636,168.32845071449734,183.8968524263545,182.16829210385723,192.8766121148714,176.69608263908543,180.09468972178425,170.17672247457813,217.63859998952256,199.2039456273956,198.43946252688934,192.37030747384185,180.73558315718864,192.92501036134743
10,1000,191.16368163457219,182.99783655111776,198.3891117575451,196.20473851631073,174.80631897229816,166.07326262467316,193.27221106193554,186.4425850212872,190.18288976241777,180.1220534318602,187.37765387537507,202.16667742528634,204.39324493134933,153.45295164788976,171.68667600431937,186.8391993532842,199.4154208555063,185.1286881773483,178.63711498318483,193.79646063540937,192.1704351626795,182.94937127645727,174.25108637628816,185.42993690850935,181.05874959825888,191.2075663449786,162.01408192374802,190.36858326958676,185.56707702052736,183.12382663346747,193.04511800165207,214.59656033627041,195.1615640447039,179.2659269143743,186.9476275474435,183.7032263311574,172.56360243862636,168.32845071449734,183.8968524263545,182.16829210385723,192.8766121148714,176.69608263908543,180.09468972178425,170.17672247457813,217.63859998952256,199.2039456273956,198.43946252688934,192.37030747384185,180.73558315718864,192.92501036134743
