Key,Iteration,Min,Max,Average,Std. Dev.
"k=3, n=5",0,0.0449602531947551,36714647.001561895,1545529.5630740046,4067960.2911217804
"k=3, n=5",1,0.02525730049813742,12895129.364523627,225068.27153048018,890379.1735793095
"k=3, n=5",2,0.04404648925033679,7818284.650908162,61120.91320747177,486875.53044165956
"k=3, n=5",3,0.0001515896680990511,250262.1145530251,4800.398438455411,19737.635644886064
"k=3, n=5",4,0.0009820036623152306,118260.52306563585,1076.1765058450171,7060.372730093796
"k=3, n=5",5,7.202405717772158e-05,4682.660279813203,154.97803161793374,490.6643219928535
"k=3, n=5",6,7.202405717772158e-05,1502.198349880859,22.525731183197262,103.85221198545572
"k=3, n=5",7,7.473359472398366e-06,99.89112226350683,2.7528489685330224,9.297640243200473
"k=3, n=5",8,1.6987034581333892e-05,15.531957310923955,0.6259409531058547,1.8387952595077492
"k=3, n=5",9,1.6290245869272116e-06,8.38972968550217,0.170092161483525,0.7448020109114402
"k=3, n=5",10,2.6364121142700937e-07,1.6476175926732002,0.025815848871706203,0.11110016576555064
"k=3, n=5",11,1.1211772226212927e-08,0.15041715932428598,0.0042473273570927585,0.012175201040347012
"k=3, n=5",12,5.527102619359242e-09,0.04296632566815602,0.0013327648000350397,0.0047301281687350035
"k=3, n=5",13,7.123350364636324e-11,0.01780818041728197,0.00020755465577073078,0.001171379837450069
"k=3, n=5",14,9.329249355263665e-12,0.00279257572072418,2.860755869080245e-05,0.00018176275272045972
"k=3, n=5",15,5.3746073760804824e-12,0.00015451145452225582,2.5216355470587765e-06,1.240664621958534e-05
"k=3, n=5",16,1.073774774998563e-12,9.485196324067668e-06,2.9431599850411033e-07,9.668561407699736e-07
"k=3, n=5",17,4.2548614873081074e-13,9.868023369449667e-07,3.534485088222654e-08,1.1046835144119315e-07
"k=3, n=5",18,1.797259772465684e-15,2.3182795279654217e-07,5.55952615230905e-09,2.178312839055963e-08
"k=3, n=5",19,1.3952408760538349e-16,7.654835812923426e-08,1.2168215338281374e-09,5.1498310079305764e-09
"k=3, n=5",20,3.735925436674258e-15,2.6338863982722498e-08,2.791945766398448e-10,1.65259870082975e-09
"k=3, n=5",21,5.599739555571854e-18,4.737848340616178e-09,6.080012013749587e-11,3.1572507100138543e-10
"k=3, n=5",22,4.77528141807727e-16,3.609015906740613e-10,1.1573461750782464e-11,3.624525630891231e-11
"k=3, n=5",23,7.237978279095527e-20,3.8166750192169076e-10,4.167446131230615e-12,2.348201714171593e-11
"k=3, n=5",24,1.9751622209480668e-20,3.329681142165271e-11,1.7024345815708854e-12,4.607484276944956e-12
"k=3, n=5",25,3.101453575260575e-19,2.004651639389705e-10,1.4539759854318638e-12,1.1848215511205968e-11
"k=3, n=5",26,2.0787091616627499e-19,7.36065587919267e-11,5.928634460650834e-13,4.4546367574679605e-12
"k=3, n=5",27,7.747615941791157e-19,2.7124329395391925e-10,1.1055365424342327e-12,1.5633975169760906e-11
"k=3, n=5",28,3.437156735530126e-20,7.72741689219175e-11,5.754261127651572e-13,4.644208259939153e-12
"k=3, n=5",29,6.796480311202873e-20,1.76756488096209e-11,2.0877210546538878e-13,1.1141772323746637e-12
"k=3, n=5",30,1.9266150169151688e-19,3.289231044191751e-11,2.717227312214643e-13,2.052229153999881e-12
"k=3, n=5",31,1.9630035528534399e-19,1.2569838351620499e-11,1.800788403204338e-13,1.0800981540197471e-12
"k=3, n=5",32,5.520899234067753e-22,3.762983361817511e-11,3.053588953673017e-13,2.4110082171359596e-12
"k=3, n=5",33,1.5236207751418084e-21,4.155100552718347e-12,1.1704347524806266e-13,4.016327112463501e-13
"k=3, n=5",34,6.6999681832990025e-21,8.712891972522673e-12,1.2050652500719963e-13,5.923112468874979e-13
"k=3, n=5",35,2.4447182806119215e-20,1.313275518598814e-11,1.6629354006978204e-13,9.660224259113205e-13
"k=3, n=5",36,1.06155486675628e-20,8.655599361137063e-12,1.1346707955796278e-13,6.483821511235282e-13
"k=3, n=5",37,1.3620693708728933e-22,1.600103509746634e-11,1.4600210356434606e-13,1.1360489586331982e-12
"k=3, n=5",38,5.617981902023036e-21,1.918952659023201e-11,1.3622772169475302e-13,1.1589422346295207e-12
"k=3, n=5",39,1.7096482629537464e-20,4.130849075742243e-12,8.464923516442029e-14,3.631092055261528e-13
"k=3, n=5",40,1.0976428879966586e-20,8.851610437756449e-12,1.353627086269689e-13,7.578345449334226e-13
"k=3, n=5",41,7.316805182497538e-21,1.4356216299358258e-11,1.4281020839681363e-13,9.45130856715644e-13
"k=3, n=5",42,3.997489103308171e-22,6.769673520457451e-12,9.033131126846608e-14,4.714983397920311e-13
"k=3, n=5",43,2.0786046431010158e-20,1.2638698354344911e-11,1.8209361629440131e-13,1.0365230573470015e-12
"k=3, n=5",44,2.0786046431010158e-20,4.0458756305246035e-11,2.2644629297037918e-13,2.3629879800449425e-12
"k=3, n=5",45,3.3123859814683873e-21,4.155439468132251e-12,9.86312333035319e-14,4.128227193664352e-13
"k=3, n=5",46,4.852341267885817e-22,1.4927883122145408e-11,2.3440060404494913e-13,1.2790000596375592e-12
"k=3, n=5",47,2.8729043085901005e-20,1.2121285074756943e-11,2.14447033591948e-13,1.05602303051222e-12
"k=3, n=5",48,3.4148843785293846e-22,3.4912508957147527e-11,3.644433826449436e-13,2.5927424550997344e-12
"k=3, n=5",49,2.05043053999863e-21,1.7832601093663496e-11,1.513514831683798e-13,1.0968400959763942e-12
"k=3, n=5",50,9.499352176715599e-23,1.3217169113756981e-11,1.599564732863669e-13,8.928949393442241e-13
"k=3, n=5",51,5.228574765138056e-22,6.588824848803729e-11,3.2119158309758683e-13,3.867052440226443e-12
"k=3, n=5",52,1.095810894343524e-21,6.207676350743851e-12,9.625695499582116e-14,4.967719022062801e-13
"k=3, n=5",53,1.095810894343524e-21,1.608060427144127e-11,1.3202373102705386e-13,9.979339174505088e-13
"k=3, n=5",54,1.5261400551898528e-21,9.288734083653664e-12,9.268257103631803e-14,5.88898575638878e-13
