Key,Iteration,Min,Max,Average,Std. Dev.
"pop=300, k=100, n=150, seed=1234",0,5.773262535581626e+19,9.077020145806249e+21,1.4003938687299997e+21,1.4150648085988943e+21
"pop=300, k=100, n=150, seed=1234",1,5.722872669807363e+19,1.0812935775182522e+23,5.860646706692889e+21,1.1467610713496113e+22
"pop=300, k=100, n=150, seed=1234",2,5.656867394344969e+19,1.3576651044503022e+23,6.735014324650057e+21,1.8086793187911117e+22
"pop=300, k=100, n=150, seed=1234",3,5.656867394344969e+19,6.916777451004461e+22,4.6303332036805143e+21,7.806778048131147e+21
"pop=300, k=100, n=150, seed=1234",4,5.6486676151288046e+19,6.794565137867391e+22,4.294036435479097e+21,9.370801104525941e+21
"pop=300, k=100, n=150, seed=1234",5,5.574391446935861e+19,3.1034122503651366e+23,4.110483052877626e+21,1.8676116784945243e+22
"pop=300, k=100, n=150, seed=1234",6,5.504211091873844e+19,3.145654990574202e+22,1.631014438789424e+21,3.762378429863447e+21
"pop=300, k=100, n=150, seed=1234",7,5.414101020817758e+19,2.5653154045074254e+22,4.922389444928631e+20,2.0715819159868777e+21
"pop=300, k=100, n=150, seed=1234",8,5.084789342614279e+19,6.1540619803679425e+19,5.591505531876569e+19,1.1993696130351296e+18
"pop=300, k=100, n=150, seed=1234",9,5.085953715866149e+19,5.867358250999774e+19,5.4779437031519396e+19,1.362420913688329e+18
"pop=300, k=100, n=150, seed=1234",10,4.861158904059902e+19,5.9317964225904845e+19,5.352299586070819e+19,1.7283776205784806e+18
"pop=300, k=100, n=150, seed=1234",11,4.698648995406358e+19,5.837375461623388e+19,5.187593397769423e+19,1.7211517997091412e+18
"pop=300, k=100, n=150, seed=1234",12,4.417171075858061e+19,5.8829295480718385e+19,5.039867783448702e+19,2.316313348509752e+18
"pop=300, k=100, n=150, seed=1234",13,3.753588872168937e+19,6.281430240494648e+19,4.8348963174785786e+19,3.034717532681731e+18
"pop=300, k=100, n=150, seed=1234",14,2.9958463092697997e+19,7.0381558625239155e+19,4.600964114825014e+19,4.3189742589330253e+18
"pop=300, k=100, n=150, seed=1234",15,2.906739179694803e+19,6.427831978270512e+19,4.288912515170064e+19,5.145234568488609e+18
"pop=300, k=100, n=150, seed=1234",16,2.3302497073323835e+19,5.790211349787866e+19,3.896586024457619e+19,5.594188281363565e+18
"pop=300, k=100, n=150, seed=1234",17,1.8186722388020222e+19,6.406885170227221e+19,3.448394270509273e+19,6.925730891252018e+18
"pop=300, k=100, n=150, seed=1234",18,1.701245292078147e+19,6.770406022885311e+19,3.049755219616951e+19,6.731160482707441e+18
"pop=300, k=100, n=150, seed=1234",19,1.4531733642306666e+19,6.657206154253282e+19,2.7577984705174594e+19,7.143943708880611e+18
"pop=300, k=100, n=150, seed=1234",20,1.2051773639029117e+19,6.895214157566143e+19,2.513300544924425e+19,7.9217266227934e+18
"pop=300, k=100, n=150, seed=1234",21,8.82668171707248e+18,7.770417745815277e+19,2.3024394317203616e+19,1.039668735945538e+19
"pop=300, k=100, n=150, seed=1234",22,8.981533221858976e+18,1.8443375201333857e+20,2.165220264071366e+19,1.3347290306490696e+19
"pop=300, k=100, n=150, seed=1234",23,6.274324323077944e+18,9.65520592628144e+19,1.9270079201552876e+19,1.2286422919742233e+19
"pop=300, k=100, n=150, seed=1234",24,6.265064741307785e+18,1.7308952503025084e+20,1.8461739525545517e+19,1.4781992591957402e+19
"pop=300, k=100, n=150, seed=1234",25,6.177102937571126e+18,8.586169414176165e+19,1.875814600138074e+19,1.4695241942873942e+19
"pop=300, k=100, n=150, seed=1234",26,5.200160311889639e+18,8.049246794429058e+19,1.6187069081611635e+19,1.2545275163038087e+19
"pop=300, k=100, n=150, seed=1234",27,4.1941018145534986e+18,1.5500107776408293e+20,1.6248049201407631e+19,1.5158931693297535e+19
"pop=300, k=100, n=150, seed=1234",28,3.744530136030572e+18,1.1643872945611607e+20,1.582972891721313e+19,1.4734347180846852e+19
"pop=300, k=100, n=150, seed=1234",29,3.697083008380454e+18,1.0325624204614443e+20,1.4000540398996165e+19,1.3975906988732436e+19
"pop=300, k=100, n=150, seed=1234",30,3.697083008380454e+18,1.9683613314836985e+20,1.457056075271467e+19,1.7289298374406633e+19
"pop=300, k=100, n=150, seed=1234",31,3.641384276474795e+18,8.120321852358214e+19,1.1277221126259665e+19,1.1008233158245032e+19
"pop=300, k=100, n=150, seed=1234",32,3.532342270716781e+18,1.0687781944875876e+20,1.2418835129540819e+19,1.2678698338814001e+19
"pop=300, k=100, n=150, seed=1234",33,3.532342270716781e+18,1.2910947139238342e+20,1.1956457786852893e+19,1.4648897488848095e+19
"pop=300, k=100, n=150, seed=1234",34,2.379711314434712e+18,7.845735455979492e+19,9.711140590236473e+18,1.1555039310112582e+19
"pop=300, k=100, n=150, seed=1234",35,2.3662051718633795e+18,4.9184239755908645e+19,5.908452020458369e+18,7.201148021238733e+18
"pop=300, k=100, n=150, seed=1234",36,2.366145946297089e+18,4.345817908043579e+19,4.848883127628943e+18,4.474990187419744e+18
"pop=300, k=100, n=150, seed=1234",37,2.3382619576450765e+18,4.322198762408151e+19,5.808634924978087e+18,6.142119492627717e+18
"pop=300, k=100, n=150, seed=1234",38,2.1151439680830019e+18,3.219162173968946e+19,5.124212523658171e+18,4.2774190110708255e+18
"pop=300, k=100, n=150, seed=1234",39,2.0476695718832266e+18,5.485154589571465e+19,4.373956952979648e+18,4.889120197231818e+18
"pop=300, k=100, n=150, seed=1234",40,1.8486717304566664e+18,3.6131635050297463e+19,3.282657915276238e+18,2.310108033885866e+18
"pop=300, k=100, n=150, seed=1234",41,1.709234480426333e+18,7.521522195654838e+18,2.625791220272621e+18,6.970239898584572e+17
"pop=300, k=100, n=150, seed=1234",42,1.5827702837184502e+18,6.905306001038153e+18,2.4729686403309015e+18,7.595161976994647e+17
"pop=300, k=100, n=150, seed=1234",43,1.5525112692652163e+18,8.572230593772792e+18,2.425905895789969e+18,8.806499585730634e+17
"pop=300, k=100, n=150, seed=1234",44,1.397529062676143e+18,5.471645516555032e+18,2.1910237909752632e+18,5.954879443526194e+17
"pop=300, k=100, n=150, seed=1234",45,1.168080594399643e+18,6.181283731208711e+18,2.1674692900580106e+18,7.622115836476536e+17
"pop=300, k=100, n=150, seed=1234",46,1.171980732639314e+18,6.47038016000375e+18,2.076358033081723e+18,7.774859218871666e+17
"pop=300, k=100, n=150, seed=1234",47,1.1292390618683283e+18,6.506484653662826e+18,2.0178082457286031e+18,7.855194917204372e+17
"pop=300, k=100, n=150, seed=1234",48,6.494980900756003e+17,1.0250207008602474e+19,1.9862321718347776e+18,1.0326946163897101e+18
"pop=300, k=100, n=150, seed=1234",49,6.453807028711585e+17,6.73557156351717e+18,1.834287065395502e+18,9.467020713662184e+17
"pop=300, k=100, n=150, seed=1234",50,5.476586445999191e+17,6.341946811159328e+18,1.7468734829641234e+18,9.18753921220135e+17
"pop=300, k=100, n=150, seed=1234",51,5.362547058787049e+17,1.0386532209295084e+19,1.6106947472978478e+18,1.171166147771526e+18
"pop=300, k=100, n=150, seed=1234",52,4.034261701137941e+17,6.708317530397179e+18,1.402500042236426e+18,9.831107661915703e+17
"pop=300, k=100, n=150, seed=1234",53,4.034261701137941e+17,8.018820092502894e+18,9.565915376892997e+17,6.507753417236374e+17
"pop=300, k=100, n=150, seed=1234",54,3.59671298300326e+17,2.0165995746689352e+18,7.317795905501096e+17,2.835456830125202e+17
