Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.576,19.719,8.867,6.000517662378417
3,1.381,19.36,8.341,5.731917392106089
4,1.306,19.178,7.706,5.3810500662678855
5,1.279,18.644,7.329,5.052898134855959
6,1.181,18.143,6.85,4.732182309314306
7,0.868,16.892,6.306,4.30520715443117
8,0.68,15.959,5.984,4.0531770214839264
9,0.973,15.036,5.791,3.765720536587595
10,2.172,12.676,5.592,2.9531097014120604
11,3.237,8.406,5.127,1.643418970339812
12,3.686,7.137,4.845,1.1145838657682074
13,3.251,6.989,4.442,1.004101025257622
14,3.208,6.604,4.309,0.8878477088620113
15,2.925,6.355,4.134,0.8717884621325881
16,2.361,6.218,3.891,0.970119748233531
17,1.409,5.319,3.516,0.9597483950668322
18,1.36,4.93,3.124,0.8932987129452411
19,1.484,3.457,2.497,0.6426353007763308
20,1.306,2.718,1.737,0.4277428714589283
21,-0.016,1.757,0.949,0.543001653587028
22,-0.016,1.42,0.651,0.4145303898764895
23,-0.011,1.967,0.514,0.5466317694597788
24,0.033,1.807,0.426,0.5035111274290858
25,-0.111,1.646,0.366,0.4742149708120872
26,0.018,0.57,0.238,0.15631739619870613
27,-0.112,1.407,0.227,0.42475482688632626
28,-0.104,1.248,0.133,0.40261793337749097
29,-0.062,0.292,0.056,0.10907768020622503
30,-0.073,0.274,0.004,0.10230053706797049
31,-0.093,0.169,-0.024,0.07547728267649556
32,-0.103,0.135,-0.024,0.07878697982569574
33,-0.101,0.155,-0.002,0.07961857391931504
34,-0.119,0.167,-0.018,0.09879444618461755
35,-0.122,0.215,-0.043,0.10613991606323507
36,-0.12,0.093,-0.071,0.06565590611167861
37,-0.123,-0.078,-0.106,0.015889262034743792
38,-0.123,-0.003,-0.078,0.042460706518166254
39,-0.123,-0.057,-0.107,0.023921787544752663
40,-0.124,0.133,-0.055,0.07836685852482679
41,-0.124,-0.026,-0.093,0.03805447320195181
42,-0.123,0.069,-0.08,0.056031759370422894
43,-0.123,-0.016,-0.103,0.03379916760930157
44,-0.123,0.235,-0.069,0.11023564154724375
45,-0.121,0.114,-0.047,0.07117653708226918
46,-0.12,0.195,-0.047,0.0924539434572889
47,-0.108,0.269,0.038,0.14716927885573897
48,-0.12,0.203,-0.037,0.10765980090118794
49,-0.122,0.04,-0.084,0.05022698881611612
