Iteration,Min,Max,Average,Std. Dev.
0,1.639,19.734,9.093,6.119611718451688
1,1.639,19.734,9.093,6.119611718451688
2,1.631,19.732,9.06,6.101673729757845
3,1.607,19.674,8.977,6.046100228556975
4,1.598,19.639,8.857,5.947173644571203
5,1.595,19.498,8.777,5.870309865896872
6,1.582,19.35,8.669,5.7761032396450975
7,1.541,19.173,8.533,5.673885857990165
8,1.499,19.105,8.413,5.623261488494155
9,1.407,19.057,8.314,5.631235664126371
10,1.311,18.984,8.187,5.626720731795908
11,1.233,18.865,8.056,5.532954892910303
12,1.166,18.811,7.911,5.46441415594493
13,1.154,18.714,7.824,5.429148429828388
14,1.106,18.712,7.744,5.3998564661534845
15,1.07,18.697,7.674,5.381923652168465
16,0.991,18.665,7.613,5.389233631493347
17,0.976,18.561,7.506,5.31178407293669
18,0.918,18.506,7.342,5.280620525849865
19,0.837,18.356,7.112,5.176726403835377
20,0.744,18.173,6.942,5.062565846609728
21,0.724,17.864,6.758,4.892846925744528
22,0.694,17.301,6.646,4.7618375304684175
23,0.684,16.726,6.506,4.570927144766462
24,0.645,16.541,6.438,4.509470324816042
25,0.635,16.494,6.36,4.426786362272011
26,0.632,16.195,6.215,4.233727363135396
27,0.661,15.618,6.044,3.974307519656413
28,0.674,15.28,5.901,3.8089086651737976
29,0.735,14.773,5.75,3.6219304483515855
30,0.768,14.468,5.666,3.5226231090013354
31,0.892,14.392,5.614,3.471809935791357
32,1.089,13.429,5.505,3.178035055315976
33,1.336,11.8,5.331,2.688511033247546
34,1.435,9.414,5.084,2.073434572920947
35,1.679,7.289,4.871,1.557728896207868
36,1.848,6.812,4.732,1.2973673601691746
37,2.12,6.482,4.656,1.1148575329373702
38,2.453,6.305,4.658,0.9949331949336888
39,2.723,6.132,4.631,0.8949042980595656
40,2.991,5.965,4.612,0.7997049557367096
41,3.073,5.958,4.59,0.7793973975397422
42,3.097,5.866,4.492,0.7208131646507575
43,3.164,5.657,4.37,0.6697715272494479
44,3.179,5.262,4.285,0.6004951626194301
45,3.212,4.83,4.155,0.5346613858337623
46,3.371,4.684,4.096,0.47997151291396484
47,3.331,4.615,3.962,0.4786670597025172
48,2.969,4.464,3.807,0.541356397331496
49,2.822,4.31,3.652,0.5087250053646855
