n,k,loss p1,loss p2,loss p3,loss p4,loss p5,loss p6,loss p7,loss p8,loss p9,loss p10,loss p11,loss p12,loss p13,loss p14,loss p15,loss p16,loss p17,loss p18,loss p19,loss p20,loss p21,loss p22,loss p23,loss p24,loss p25,loss p26,loss p27,loss p28,loss p29,loss p30,loss p31,loss p32,loss p33,loss p34,loss p35,loss p36,loss p37,loss p38,loss p39,loss p40,loss p41,loss p42,loss p43,loss p44,loss p45,loss p46,loss p47,loss p48,loss p49,loss p50
50,5,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
50,50,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
50,100,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
50,500,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
50,1000,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
100,5,3.342372955106882,3.342292679530918,3.3423681060868144,3.342644642654192,3.342397503567527,3.342343216151499,3.342342465201203,3.342285991305042,3.342721447792871,3.342667391582895,3.342284069879324,3.342307048328831,3.3422860930460696,3.342292043446961,3.3422861325190367,3.34235812286779,3.3423125772047135,3.342667101650059,3.3430916415846106,3.3422961155551154,3.342299557106688,3.3423122719587797,3.342535929517637,3.3427372383458964,3.3422848685991804,3.342333403028066,3.3424090892910017,3.3423738508261085,3.34232890948592,3.342290598651933,3.342553326434334,3.343084166547755,3.342303765746369,3.3422866497519146,3.342532340562262,3.3423110485092895,3.3423003609226325,3.342575336819222,3.3422840936889773,3.342869131451319,3.342355227291282,3.3422943737835027,3.3422890620480175,3.342646859499838,3.342284788107218,3.3425418628197465,3.3424353214877844,3.3422844064985475,3.342670020840509,3.342662152565535
100,50,3.3422840895620043,3.3422892353935816,3.342496240182504,3.3422852798757092,3.342308312679246,3.3424964010551275,3.3422850505334103,3.342291895383663,3.3423823194584052,3.3422846181099954,3.342347618300904,3.3424402669993962,3.3428844909267292,3.3423412021207235,3.3423916927934734,3.3438260240705517,3.3423109542171114,3.3423821933887115,3.3423757672506014,3.3423093896722365,3.3423094215818856,3.342655145441504,3.342332475596735,3.342287837921223,3.342362477314398,3.3425347690573717,3.3423681873050928,3.342285066680551,3.3423878007740995,3.3424882506913343,3.342293096979228,3.343023998630031,3.342535238238706,3.34229735379093,3.3422996022744265,3.342321553036391,3.342420518405064,3.342318196816604,3.342334049277931,3.3425785314064664,3.3422840704961474,3.3423017972365354,3.3422999547013883,3.342417910340168,3.34228946650687,3.3422923026177402,3.3423420041677545,3.3426361811018324,3.3426058800460408,3.3424039796304954
100,100,3.3422840895620043,3.3422892353935816,3.342496240182504,3.3422852798757092,3.342308312679246,3.3424964010551275,3.3422850505334103,3.342291895383663,3.3423823194584052,3.3422846181099954,3.342347618300904,3.3424402669993962,3.3428844909267292,3.3423412021207235,3.3423916927934734,3.3438260240705517,3.3423109542171114,3.3423821933887115,3.3423757672506014,3.3423093896722365,3.3423094215818856,3.342655145441504,3.342332475596735,3.342287837921223,3.342362477314398,3.3425347690573717,3.3423681873050928,3.342285066680551,3.3423878007740995,3.3424882506913343,3.342293096979228,3.343023998630031,3.342535238238706,3.34229735379093,3.3422996022744265,3.342321553036391,3.342420518405064,3.342318196816604,3.342334049277931,3.3425785314064664,3.3422840704961474,3.3423017972365354,3.3422999547013883,3.342417910340168,3.34228946650687,3.3422923026177402,3.3423420041677545,3.3426361811018324,3.3426058800460408,3.3424039796304954
100,500,3.3422840895620043,3.3422892353935816,3.342496240182504,3.3422852798757092,3.342308312679246,3.3424964010551275,3.3422850505334103,3.342291895383663,3.3423823194584052,3.3422846181099954,3.342347618300904,3.3424402669993962,3.3428844909267292,3.3423412021207235,3.3423916927934734,3.3438260240705517,3.3423109542171114,3.3423821933887115,3.3423757672506014,3.3423093896722365,3.3423094215818856,3.342655145441504,3.342332475596735,3.342287837921223,3.342362477314398,3.3425347690573717,3.3423681873050928,3.342285066680551,3.3423878007740995,3.3424882506913343,3.342293096979228,3.343023998630031,3.342535238238706,3.34229735379093,3.3422996022744265,3.342321553036391,3.342420518405064,3.342318196816604,3.342334049277931,3.3425785314064664,3.3422840704961474,3.3423017972365354,3.3422999547013883,3.342417910340168,3.34228946650687,3.3422923026177402,3.3423420041677545,3.3426361811018324,3.3426058800460408,3.3424039796304954
100,1000,3.3422840895620043,3.3422892353935816,3.342496240182504,3.3422852798757092,3.342308312679246,3.3424964010551275,3.3422850505334103,3.342291895383663,3.3423823194584052,3.3422846181099954,3.342347618300904,3.3424402669993962,3.3428844909267292,3.3423412021207235,3.3423916927934734,3.3438260240705517,3.3423109542171114,3.3423821933887115,3.3423757672506014,3.3423093896722365,3.3423094215818856,3.342655145441504,3.342332475596735,3.342287837921223,3.342362477314398,3.3425347690573717,3.3423681873050928,3.342285066680551,3.3423878007740995,3.3424882506913343,3.342293096979228,3.343023998630031,3.342535238238706,3.34229735379093,3.3422996022744265,3.342321553036391,3.342420518405064,3.342318196816604,3.342334049277931,3.3425785314064664,3.3422840704961474,3.3423017972365354,3.3422999547013883,3.342417910340168,3.34228946650687,3.3422923026177402,3.3423420041677545,3.3426361811018324,3.3426058800460408,3.3424039796304954
