"5,10,10,50","[-1.777366074133748, -1.7770129749495767, -1.7770129749495767, -1.7770129749495767, -1.7666807527928785, -1.766065182426333, -1.7655486054013925, -1.7641038360370904, -1.7640975113694477, -1.762514500782792, -1.762141070517591, -1.7618768810477046, -1.7606827401938296, -1.7606827401938296, -1.7606827401938296, -1.7606827401938296, -1.7606827401938296, -1.7606827401938296, -1.7603502282690346, -1.7585876934759685, -1.7569754512783682, -1.756780938684143, -1.7559615981547871, -1.7549416533541118, -1.7549288607878448, -1.7539198971332328, -1.7539198971332324, -1.7539198971332324, -1.7539198971332324, -1.7539198971332322, -1.753919897133232, -1.7532491852349534, -1.7529324137574764, -1.7526006617445047, -1.7523980592129156, -1.7518040961719374, -1.751192790409488, -1.750927778976489, -1.7495799350194288, -1.74855817879855, -1.7479644491753807, -1.7452768848985585, -1.7444915025670853, -1.7444678434828829, -1.7439659885143142, -1.7432124185349314, -1.7412967595845061, -1.7405417628805968, -1.7348844269146673, -1.7304269181338756]"
"5,10,50,5","[-0.27019285888942246, -0.2695900863354872, -0.2653386880196802, -0.26533064262138506, -0.26325966002838586, -0.26309463904996244, -0.26221334364505555, -0.25905644189640675, -0.2582199032718022, -0.2577998636855119, -0.24899943684344183, -0.2477828264334776, -0.2438382399829644, -0.24363478793735727, -0.24363478793735727, -0.2430221124137475, -0.2430221124137475, -0.24142424862056355, -0.2401191408945329, -0.23787716907363876, -0.23632993644482791, -0.23371250243743757, -0.2328226693840234, -0.23112154577825494, -0.23040411487487455, -0.22966303800283194, -0.22879329229264211, -0.2265208400252403, -0.22613467866448644, -0.22555779659610042, -0.2225745794337115, -0.22237291071533782, -0.22233637399146478, -0.22216156429101108, -0.22021444767262732, -0.21680750880837696, -0.2161761955019026, -0.21547518471587823, -0.21445408987431946, -0.21296994722749352, -0.21288414709009773, -0.20894692193087216, -0.20894692193087216, -0.20861343582773717, -0.20077373050361835, -0.19236815509119154, -0.19236815509119154, -0.18539021760065566, -0.182629043029078, -0.17094111467939888]"
"5,10,50,10","[12.617311506127262, 12.641660639563591, 12.642657555420692, 12.64457913592944, 12.64477934907424, 12.645198894585153, 12.647190422620888, 12.647607653578932, 12.649425066617447, 12.649460330724471, 12.65507017274259, 12.657817654166443, 12.658404006720147, 12.658404006720147, 12.661603920126254, 12.66219228262702, 12.662626978047914, 12.662955417869444, 12.665327991517607, 12.66544460180949, 12.66644940931559, 12.666645840756658, 12.667285012126168, 12.667285012126168, 12.66743092512742, 12.66743092512742, 12.667488559000681, 12.668125899249283, 12.668928822174898, 12.669150975602893, 12.669455225963201, 12.67076618420636, 12.67098844311159, 12.676894771131103, 12.678714145346518, 12.678943151107031, 12.680909669772078, 12.681149204923596, 12.681255795918126, 12.68591539260067, 12.687726420379647, 12.6973715506584, 12.699968857020785, 12.701308385904497, 12.702999976639486, 12.704427743225946, 12.704811733559826, 12.705406491052374, 12.705425663613568, 12.707218914342647]"
"5,10,50,50","[-6.240459032827954, 2.2820122875166606, 3.2747641064415793, 4.490543139052724, 5.143986009616581, 5.425896355853903, 5.480512076138841, 5.578385714120387, 5.581925448222042, 5.5832301277948435, 5.5851468396958435, 5.586152315521314, 5.587260618308497, 5.587260618308497, 5.587260618308499, 5.600317345925083, 5.601115067879063, 5.605026158310473, 5.613626800917599, 5.613626800917599, 6.016711420178054, 7.025229121646331, 7.500518105186007, 8.19932885634542, 8.493448604957349, 8.567173719983082, 8.569194466300592, 8.572206367403851, 8.572206367403851, 8.668056615166908, 9.453589444501771, 9.956964297987522, 10.874866058778803, 11.147228761503243, 11.800490414026362, 13.15396815220145, 13.231437730220142, 14.467152712271632, 15.525878465147155, 15.703337923912994, 16.65804617333081, 17.080652671973436, 17.088095854496668, 17.088095854496668, 17.088095854496668, 17.088095854496668, 17.102127931654937, 18.172853290922163, 19.416580893432723, 27.819098026377343]"
"5,50,5,5","[-2.234426473911494, -2.2040848513272673, -2.1975525218804206, -2.189618246819284, -2.188476788115945, -2.180585096584891, -2.179854090232442, -2.1797976279903652, -2.1796636342466975, -2.1785118490375384, -2.1783318763251716, -2.178188915711406, -2.177428902764684, -2.177054864049573, -2.1746358274038364, -2.1743997590285886, -2.172229419623335, -2.1718795642690716, -2.1701384361396148, -2.169630755160721, -2.1692841479757776, -2.1675818678086696, -2.1670320174301274, -2.1652910869616875, -2.1652371825792005, -2.1629067450948907, -2.161611983538987, -2.1610995403130353, -2.1598149587832998, -2.159073256121008, -2.1572449418852946, -2.1548445759806425, -2.1545558685902564, -2.152996447333701, -2.1504242773982094, -2.1489697030849157, -2.1466542840452996, -2.144851258163796, -2.141771581564978, -2.141159699973013, -2.1376449761253085, -2.1353491295375893, -2.134418885361781, -2.1240229437498552, -2.1207937786508726, -2.119985786182194, -2.100039785613732, -2.0980647583092384, -2.0980647583092384, -2.097598710711759]"
"5,50,5,10","[0.47879354266884544, 1.500038762805051, 1.8054851338811426, 1.9881464094332504, 2.1598977144116893, 2.5058684120652437, 2.891105570571826, 2.930061300272552, 2.9347179422915475, 2.9645576087785814, 2.9654194157056644, 2.9654194157056644, 2.9654194157056644, 2.968658957568563, 2.975385772623219, 2.981194202304973, 2.9813242174849917, 2.988209773818631, 2.988209773818631, 2.99096419972669, 2.995139037567785, 2.995139037567785, 3.005829500102985, 3.006377488512526, 3.019117316849948, 3.020450653469421, 3.024105144136069, 3.02547645909772, 3.6079390957705177, 3.9910962967008143, 4.209489420325646, 4.371591456515164, 4.491838589982174, 5.456707399538784, 5.577205413764119, 5.57900965748296, 5.581898899131602, 5.582818736980171, 5.590014162260033, 5.591979251511946, 5.591979251511946, 5.598480810424259, 5.599503147892044, 5.601440931237514, 5.610447407363591, 5.661372973611849, 6.454914768287882, 6.607555886770881, 6.775831471212243, 8.098173597522614]"
"5,50,5,50","[-5.723976770562636, -5.248490319370108, -4.751150043718065, -4.499872168332921, -4.4892229520294995, -4.477787488937339, -4.466141098788893, -4.448960367666847, -4.236049124100267, -4.026232377484858, -3.9761670007105483, -3.157960396035556, -3.157960396035556, -3.157960396035556, -2.494578137979341, -2.479425208582803, -2.4775044989516557, -2.469879380948832, -2.377363141749253, -2.0130322246547028, -1.9167844976141248, -1.8407900038970655, -1.6049955015354593, -1.4657831580055, -0.795939128671276, -0.7235550298249789, -0.08651925300475893, 0.4078684068192636, 0.4090807460537653, 0.4111395776387594, 0.4117629067890547, 0.4142004211331102, 0.41908096524572547, 0.42087744132480087, 0.4213731415558737, 0.4213731415558737, 0.4213731415558737, 0.4213731415558737, 0.4213731415558738, 0.4213731415558738, 0.4213731415558738, 0.4213731415558738, 0.42165292747696215, 0.4228841414897123, 0.42367399062201017, 0.6221370765522065, 0.6301317894023807, 0.6482694690055589, 0.7408897098650593, 1.3430668775452972]"
"5,50,10,5","[-1.2051011156524263, -1.1908407397807261, -1.1863445330160323, -1.1821179882929638, -1.1818004889971787, -1.1817614483300831, -1.1789718392247268, -1.1766204257818345, -1.174811449870302, -1.1724878639554097, -1.1717380002584523, -1.1714581990993311, -1.1687043725354158, -1.1679482276808972, -1.1676586224728283, -1.16640635458256, -1.1658213386120142, -1.1653660303206639, -1.165192421837994, -1.1650030622346552, -1.1646527333272019, -1.1643226097229453, -1.1643001850641195, -1.1629414955822082, -1.16263617674484, -1.1597962924256677, -1.1597962924256677, -1.159325624771494, -1.159325624771494, -1.1592885823849324, -1.1577102661153695, -1.1572064846505024, -1.1549738255903401, -1.1535425569078814, -1.1535196176421607, -1.1517901834504185, -1.150632326843187, -1.150632326843187, -1.150399460720787, -1.147287185791062, -1.1468270281773378, -1.14584362617477, -1.145242652679503, -1.142415101492567, -1.1419724772639634, -1.1417005947870669, -1.141205480490866, -1.1379449240386732, -1.1317593060914897, -1.124343399749927]"
"5,50,10,10","[5.573092013629691, 5.600080891567693, 5.600161688181154, 5.600363969178036, 5.600411478202895, 5.601403580555647, 5.603846201470491, 5.6060646321919085, 5.606649191456552, 5.608555006658757, 5.609058969919414, 5.609926581365355, 5.610165008170211, 5.614319373193859, 5.615690979848117, 5.616155507232142, 5.616466480741982, 5.616498328710637, 5.617238888381807, 5.617499213532224, 5.618111083771827, 5.619431192397927, 5.620103363895496, 5.620542802958776, 5.620690207088697, 5.620845347800147, 5.621259930550992, 5.621259930550992, 5.627041904532459, 5.6271035423182845, 5.627438817115241, 5.628727695741424, 5.629631664690925, 5.629811168029809, 5.630224207002742, 5.630442521853476, 5.630876459985523, 5.6321571126481125, 5.63430797674354, 5.637511846760492, 5.637741701454967, 5.639463582183365, 5.641366096121437, 5.642746099960234, 5.645258758828419, 5.645258758828419, 5.6458623197787166, 5.648485168775521, 5.64982872798598, 5.654960522164932]"
"5,50,10,50","[-12.587775818398162, -8.921656407040452, -6.882072597951903, -6.290788012058333, -5.981706421165975, -5.958872078077659, -5.660120833541578, -5.566106933388673, -5.467569806505349, -5.3876401136888035, -5.22909424832319, -5.0990625238232745, -5.087007351940157, -5.085583397792195, -5.078706064077806, -5.078706064077806, -5.078706064077806, -5.077630797115285, -5.062013034778657, -4.990026435627068, -4.630701642634825, -4.418820603712515, -4.168115715859302, -4.142625295280524, -3.6213960197663777, -3.464999395224422, -2.765549557886145, -2.115710588163072, -2.0981778248451333, -1.611937743562882, -1.5832436518522512, -1.321192631810503, -1.2202598434450875, -1.0999525299878532, -1.0170684892122124, -0.8660323908853382, -0.7966587965896119, -0.7304053287931717, -0.6795029814320976, -0.651948108544872, -0.651948108544872, -0.651948108544872, -0.651948108544872, -0.651948108544872, -0.6519481085448717, -0.6510916585563955, -0.6497661989281827, -0.1305770649302258, 3.17359411048617, 3.2427273508578547]"
